"A" "M_bin" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"283" 0 0 0.00232476838925491 -3.37892831379712 0 5 0.0686334816700916 1.49343200253622 0
"284" 0 1 0.00987212992697714 -2.32664162716381 0 5 0.0686334816700916 1.43562815546461 0
"285" 0 0 0.0121879277698865 -3.57939638459121 0 2 0.0686334816700916 2.31581816172549 0
"286" 1 1 0.0652216124949781 -0.757201439769163 1 3 0.0686334816700916 0.788875041810468 0
"287" 1 0 0.0615888694822789 -2.46184395889624 1 2 0.0686334816700916 2.0165250723124 0
"288" 1 1 0.0686334816700916 -1.7337093097397 0 3 0.0686334816700916 0.42420444198189 1
"289" 0 0 0.0686334816700916 -1.67448032215764 0 0 0.0686334816700916 1.03641382113624 1
"290" 0 0 0.019038981471444 -2.91203813266023 0 0 0.0686334816700916 2.12720149692645 0
"291" 0 0 0.0157029699136706 -3.94274154561152 0 4 0.0686334816700916 1.32879567996135 0
"292" 1 0 0.0303239710989887 0.800555484715233 0 4 0.0686334816700916 2.18637332869758 0
"293" 0 0 0.00273881502170006 -2.57539079297865 0 3 0.0686334816700916 1.83715035011768 0
"294" 1 0 0.0351358618872819 -1.90708553096099 0 5 0.0686334816700916 3.36187038226755 0
"295" 0 0 0.00627976661396172 -2.00854529506823 0 6 0.0686334816700916 1.46659725689667 0
"296" 0 0 0.00527862431743632 -4.18341171077025 0 2 0.0686334816700916 1.17903169571627 0
"297" 1 0 0.0118286218128264 -3.11774093956365 0 2 0.0686334816700916 1.30672390283392 0
"298" 1 1 0.0295011837685169 -3.78846116175438 1 1 0.0686334816700916 1.55216989619665 0
"299" 0 0 0.00388151764033702 -2.47014980465258 0 3 0.0686334816700916 -0.308499913404711 0
"300" 0 0 0.062034209758915 -1.84359774278612 0 2 0.0686334816700916 0.456721015196003 0
"301" 1 0 0.0686334816700916 -4.50199682638843 0 2 0.0686334816700916 1.24749794468953 1
"302" 1 1 0.0686334816700916 -2.66359661097546 0 3 0.0686334816700916 1.78608529007696 1
"303" 1 0 0.0266852181291507 -4.17846285913809 1 2 0.0686334816700916 1.47400894643042 0
"304" 1 0 0.0301803610424845 -3.5953078815556 0 4 0.0686334816700916 -0.467023308425333 0
"305" 0 1 0.0686334816700916 -0.739731092509178 0 2 0.0686334816700916 1.24057794185515 1
"306" 1 0 0.0155530588750628 -3.5404725034532 0 1 0.0686334816700916 0.0358264238491656 0
"307" 0 0 0.0686334816700916 -3.70253864682051 0 1 0.0686334816700916 2.39733666453224 1
"308" 1 1 0.00186682099936004 -1.75668449535558 0 2 0.0686334816700916 0.589002954759794 0
"309" 0 1 0.00201158760514466 -2.65213937600035 0 1 0.0686334816700916 3.41298472227252 0
"310" 1 1 0.0375783844845323 -3.32309095692486 0 3 0.0686334816700916 0.451242223974663 0
"311" 0 1 0.0152279380276968 -2.53111257862909 0 0 0.0686334816700916 1.42090611396276 0
"312" 1 1 0.0686334816700916 -4.14445230512754 0 3 0.0686334816700916 0.511073784550883 1
"313" 0 0 0.049629576090923 -3.10013090879505 0 3 0.0686334816700916 2.55118869300141 0
"314" 0 0 0.0211230217752155 -3.85932467321537 0 5 0.0686334816700916 0.149315893308724 0
"315" 0 1 0.0257758847008869 -2.21041443880061 0 2 0.0686334816700916 -0.892182021651233 0
"316" 1 0 0.0393020478409755 -3.04830460803744 0 2 0.0686334816700916 -0.0805325548179621 0
"317" 1 0 0.0529238599203856 -2.46378553464523 0 1 0.0686334816700916 0.359150053746579 0
"318" 1 1 0.0544289961630722 -3.22656342094427 0 7 0.0686334816700916 0.785379824666116 0
"319" 0 1 0.0504994196048928 -2.85380766760524 0 0 0.0686334816700916 2.74666886820458 0
"320" 1 1 0.0196450145231369 -2.8185961122471 0 2 0.0686334816700916 2.39617796382504 0
"321" 0 0 0.0686334816700916 -5.2966006013105 0 5 0.0686334816700916 0.466171010103367 1
"322" 0 0 0.0651219321050004 -2.80433458066203 0 4 0.0686334816700916 0.508510614858322 0
"323" 0 0 0.0686334816700916 -3.27076813360187 0 4 0.0686334816700916 1.62271183842376 1
"324" 1 0 0.0216599037261392 -4.52623101092565 0 3 0.0686334816700916 0.627843000428624 0
"325" 0 1 0.0686334816700916 -3.28573106507285 0 2 0.0686334816700916 1.84272502844665 1
"326" 1 0 0.0428762932956041 -5.41220473257513 0 3 0.0686334816700916 0.275367341936002 0
"327" 1 0 0.0264882347770492 -2.31732374265052 0 1 0.0686334816700916 -0.563983610574581 0
"328" 0 0 0.0686334816700916 -2.15294187152226 0 2 0.0686334816700916 0.860081698995964 1
"329" 0 1 0.0215792618669903 -4.47938919943463 0 5 0.0686334816700916 1.29704059362829 0
"330" 1 0 0.0526396374082892 -1.8362879172461 0 2 0.0686334816700916 0.226198813293544 0
"331" 0 0 0.003261624007863 -2.62777092255715 0 1 0.0686334816700916 -0.128201379671748 0
"332" 0 1 0.0600699473840034 -2.47066050082116 0 7 0.0686334816700916 1.03522578352619 0
"333" 0 1 0.0159371464996052 -3.21977083858259 0 3 0.0686334816700916 0.839507113132749 0
"334" 0 0 0.0463311214781424 -1.13568983258107 0 2 0.0686334816700916 0.435825181382865 0
"335" 0 0 0.0686334816700916 -4.08008845992134 0 1 0.0686334816700916 1.28930673527028 1
"336" 0 1 0.0482032295854899 -3.54538317828627 1 5 0.0686334816700916 1.03057173215126 0
"337" 0 0 0.0242147961380383 -3.60572730645619 0 5 0.0686334816700916 1.75765194201423 0
"338" 0 0 0.0276339709790616 -1.42481667118028 0 2 0.0686334816700916 0.674232675628202 0
"339" 1 1 0.0575989442058771 -3.48484820928839 0 3 0.0686334816700916 0.379391392771262 0
"340" 1 1 0.0678832071134685 -2.1434746758246 0 1 0.0686334816700916 1.13914582090847 0
"341" 1 1 0.0686334816700916 -3.34757019582592 0 3 0.0686334816700916 1.26809163862755 1
"342" 0 0 0.00514357723360059 -4.69842057102553 0 2 0.0686334816700916 1.11701464013747 0
"343" 0 1 0.0677556459836596 -4.02384136294161 0 1 0.0686334816700916 1.81221056672998 0
"344" 0 1 0.0209125876719975 -2.81839689900282 0 6 0.0686334816700916 1.67420970310601 0
"345" 0 1 0.0686334816700916 -1.90456572790325 0 4 0.0686334816700916 2.56197719743536 1
"346" 0 0 0.00264850806878065 -3.78001049703884 0 1 0.0686334816700916 0.324310802743095 0
"347" 1 1 0.0686334816700916 -2.54933239261998 0 2 0.0686334816700916 0.950780554375879 1
"348" 1 1 0.067174987524915 -4.84562611071774 0 1 0.0686334816700916 0.579953655901881 0
"349" 0 0 0.0337092869141151 -3.30722103318928 0 2 0.0686334816700916 0.535638119077441 0
"350" 1 0 0.0236452890553947 -2.05806328611134 0 4 0.0686334816700916 0.446888953502017 0
"351" 0 1 0.00930857287811127 -1.86496891926393 0 3 0.0686334816700916 2.02816362512932 0
"352" 0 1 0.00601682789921397 -3.31674895658389 0 2 0.0686334816700916 0.505222921027107 0
"353" 1 1 0.054687995932451 -2.30067345297994 0 1 0.0686334816700916 -0.14716456681091 0
"354" 0 0 0.0370173322095489 -4.03172851456005 1 3 0.0686334816700916 2.23206625449123 0
"355" 0 1 0.0686334816700916 -2.40911841673406 0 8 0.0686334816700916 1.62700927314755 1
"356" 0 1 0.0686334816700916 -3.57314382016693 0 2 0.0686334816700916 1.20976708954319 1
"357" 1 1 0.0686334816700916 -2.67720679624934 0 2 0.0686334816700916 0.376663744751843 1
"358" 0 0 0.000954628845676689 -1.64749827634135 0 1 0.0686334816700916 1.36751220255677 0
"359" 1 1 0.0686334816700916 -2.99677654402456 0 2 0.0686334816700916 0.251975767125664 1
"360" 0 0 0.00847263515178977 -4.44347603557163 0 4 0.0686334816700916 1.16522878548651 0
"361" 0 1 0.0353424628326345 -3.60421610838338 0 3 0.0686334816700916 1.54537371095734 0
"362" 0 1 0.0686334816700916 -2.70020765974135 0 2 0.0686334816700916 2.44001309617687 1
"363" 1 0 0.00976706635031821 -4.07093949950622 0 0 0.0686334816700916 0.997013869146979 0
"364" 0 1 0.00906204800905659 -3.11719950544807 0 5 0.0686334816700916 -1.66022476756845 0
"365" 0 0 0.0289403862115072 -5.55422934927805 0 3 0.0686334816700916 1.26181182037682 0
"366" 1 1 0.0686334816700916 -3.71684329492291 0 2 0.0686334816700916 0.35644406840496 1
"367" 0 1 0.0332456327832853 -4.68060922530899 0 0 0.0686334816700916 0.90005222147105 0
"368" 0 0 0.0686334816700916 -2.62881987314099 0 6 0.0686334816700916 1.49972679748806 1
"369" 1 1 0.0686334816700916 -1.82525154069633 1 5 0.0686334816700916 0.948170484993482 1
"370" 1 1 0.0169797963077313 -1.73148403701932 0 3 0.0686334816700916 0.969164890104678 0
"371" 1 1 0.0119859709285848 -3.8724255764298 0 1 0.0686334816700916 2.2382421081824 0
"372" 0 0 0.0076399249436136 -3.88598244164344 0 2 0.0686334816700916 0.853548847714183 0
"373" 0 0 0.012567577772335 -1.9641901252687 0 2 0.0686334816700916 1.71549008386221 0
"374" 0 1 0.0686334816700916 -2.84328035472337 0 4 0.0686334816700916 1.98454353470635 1
"375" 0 0 0.0321738991020838 -1.44820301642368 0 6 0.0686334816700916 0.918748908316016 0
"376" 0 0 0.0272369560753539 -2.73596478575956 0 2 0.0686334816700916 0.672999621947986 0
"377" 0 0 0.00612573290480123 -1.73399575240065 0 2 0.0686334816700916 -0.213885900875173 0
"378" 0 1 0.00654958547992853 -2.94840620349404 0 3 0.0686334816700916 0.322979494323735 0
"379" 0 1 0.0686334816700916 -3.24859947837537 0 2 0.0686334816700916 2.29305020292639 1
"380" 1 0 0.0276521652209624 -3.10945617541192 0 3 0.0686334816700916 0.700704019078539 0
"381" 0 0 0.0686334816700916 -4.13488572687695 0 4 0.0686334816700916 -0.0676780492192302 1
"382" 0 0 0.0207477892011323 -4.02677171178566 0 4 0.0686334816700916 0.822201095268268 0
"383" 0 0 0.0240495252736756 -3.81021545021185 0 2 0.0686334816700916 -1.03252874848591 0
"384" 0 1 0.0686334816700916 -2.80833294169143 0 1 0.0686334816700916 1.77225210414994 1
"385" 1 1 0.0648452986813294 -3.7960307594238 1 4 0.0686334816700916 -0.181366644963768 0
"386" 0 0 0.012073202062444 -3.57446076011448 0 2 0.0686334816700916 0.587894836635798 0
"387" 0 0 0.0607565373531094 -3.47223444251985 0 3 0.0686334816700916 1.13803131901791 0
"388" 0 1 0.0686334816700916 -2.77490467293934 0 3 0.0686334816700916 1.18862810204161 1
"389" 1 0 0.0686334816700916 -2.77569624680312 0 3 0.0686334816700916 0.567337199048026 1
"390" 1 1 0.0342050160599685 -2.08312108678887 0 0 0.0686334816700916 -0.344160853328407 0
"391" 0 1 0.0686334816700916 -1.52725166810054 0 8 0.0686334816700916 1.9586117016324 1
"392" 0 0 0.0296453236362197 -4.6957030413284 0 5 0.0686334816700916 0.252875580752961 0
"393" 1 1 0.0435153042805104 -3.58191813086921 0 2 0.0686334816700916 0.73627650069521 0
"394" 0 1 0.00745892801945448 -4.35248981021925 1 5 0.0686334816700916 1.15329725338928 0
"395" 0 1 0.027369212270131 -1.76940402307114 0 1 0.0686334816700916 0.475474323989915 0
"396" 0 0 0.0632968073727233 -1.76410167466406 0 3 0.0686334816700916 0.250126099288362 0
"397" 0 1 0.00612605819836353 -3.79340114181607 0 2 0.0686334816700916 0.697369131388878 0
"398" 0 1 0.0686334816700916 -3.04728178181943 0 4 0.0686334816700916 1.32312441789458 1
"399" 1 0 0.0686334816700916 -2.75007540601996 0 1 0.0686334816700916 1.91907075722819 1
"400" 0 0 0.00696829114219506 -3.13275219478575 0 6 0.0686334816700916 0.757268645901289 0
"401" 0 1 0.0132802859897058 -3.27401744037026 0 4 0.0686334816700916 1.33172034734215 0
"402" 0 0 0.0373789025374066 -3.51990631480204 0 9 0.0686334816700916 -0.930570229502756 0
"403" 0 0 0.0210911569249988 -3.13364086511612 0 2 0.0686334816700916 0.906460848504442 0
"404" 0 0 0.00539582066170735 -2.26517221562683 0 4 0.0686334816700916 1.15395563702652 0
"405" 1 1 0.0686334816700916 -2.60875744280236 0 2 0.0686334816700916 2.4974309264489 1
"406" 0 1 0.0019315498486738 -2.57304633258079 0 3 0.0686334816700916 0.763477766859916 0
"407" 1 0 0.000435448416175944 -2.22305967260113 0 2 0.0686334816700916 -0.575028913146354 0
"408" 1 1 0.0686334816700916 -1.98949369367497 0 1 0.0686334816700916 -0.212482784489968 1
"409" 1 0 0.00541215099801612 -2.18365565451198 0 2 0.0686334816700916 0.317359851997874 0
"410" 0 0 0.0171605463960926 -3.46937915147334 0 3 0.0686334816700916 1.0196064617332 0
"411" 0 1 0.0160957568458255 -3.70487038909206 0 3 0.0686334816700916 2.44071950420458 0
"412" 1 0 0.0624582495866769 -1.96165873419637 0 4 0.0686334816700916 1.01489913685515 0
"413" 0 1 0.0204829846362071 -1.49500414394744 0 3 0.0686334816700916 2.35830671314154 0
"414" 1 0 0.0686334816700916 -3.45100671712598 0 4 0.0686334816700916 0.530023234300345 1
"415" 0 1 0.0478302923353947 -1.30282566914919 0 1 0.0686334816700916 1.16897762951846 0
"416" 1 0 0.050688678478325 -2.44254243062197 0 2 0.0686334816700916 0.439130035790974 0
"417" 0 0 0.0502776695423841 -2.45937675937995 0 2 0.0686334816700916 1.44137414887266 0
"418" 1 1 0.0504658215091396 -2.31730852796049 0 3 0.0686334816700916 0.900780263853655 0
"419" 1 1 0.00830291859916966 -2.16451000565807 0 1 0.0686334816700916 1.07732899831286 0
"420" 1 0 0.0601009897765084 -2.75821813683487 0 4 0.0686334816700916 1.06922934060528 0
"421" 1 1 0.0686334816700916 -1.97137057637761 0 4 0.0686334816700916 1.03492265092296 1
"422" 0 0 0.0492939972135377 -3.17740413404845 1 4 0.0686334816700916 0.0874890196025658 0
"423" 1 1 0.0318840718736446 -2.07202950804631 0 3 0.0686334816700916 1.43414854417989 0
"424" 1 1 0.0686334816700916 -4.132638282502 0 6 0.0686334816700916 -0.660946460186119 1
"425" 0 0 0.0156807735719452 -3.42684231533511 0 5 0.0686334816700916 1.02912965142749 0
"426" 0 1 0.00460705448887309 -3.67729121139202 0 2 0.0686334816700916 1.85995939418591 0
"427" 0 0 0.0356979305263771 -1.82442523928649 0 2 0.0686334816700916 1.05468260986863 0
"428" 1 1 0.0686334816700916 -2.16744809036257 0 1 0.0686334816700916 1.62308073409918 1
"429" 0 0 0.0686334816700916 -3.00932196786814 0 1 0.0686334816700916 1.62800204933405 1
"430" 0 1 0.0554735853282839 -3.1259275102637 0 3 0.0686334816700916 1.04348851243232 0
"431" 1 1 0.0686334816700916 -3.44231787045595 0 3 0.0686334816700916 1.45349939979904 1
"432" 0 1 0.0146586008265705 -1.98416156887719 0 2 0.0686334816700916 0.595707237147816 0
"433" 0 1 0.0515767375427469 -3.0784227226986 0 4 0.0686334816700916 1.45893165449028 0
"434" 0 0 0.0129512237613035 -3.84183698525118 0 2 0.0686334816700916 0.14438779841971 0
"435" 0 0 0.016340268881589 -3.2940010904941 0 4 0.0686334816700916 1.68628959392083 0
"436" 1 0 0.0437010133829848 -3.37468737690447 0 3 0.0686334816700916 1.03905713513842 0
"437" 1 1 0.0598393743901592 -1.74192921878272 0 7 0.0686334816700916 -0.412925458216027 0
"438" 1 0 0.0604348151384699 -2.14671669773419 0 3 0.0686334816700916 0.794178970116464 0
"439" 0 0 0.00263884375711603 -2.62011455700723 0 1 0.0686334816700916 2.41183004362977 0
"440" 1 1 0.0686334816700916 -2.44335321044891 0 1 0.0686334816700916 1.26402493884874 1
"441" 0 1 0.0686334816700916 -1.42368212663703 0 3 0.0686334816700916 -1.02684271732669 1
"442" 0 0 0.0686334816700916 -2.78268420513114 0 7 0.0686334816700916 1.61774736335881 1
"443" 0 1 0.0686334816700916 -3.7868408775914 0 3 0.0686334816700916 2.2551010711585 1
"444" 1 0 0.0287351890898892 -3.7889784682569 0 7 0.0686334816700916 1.50560260844235 0
"445" 0 0 0.00330367235083979 -2.32035764317471 0 3 0.0686334816700916 0.9240198500332 0
"446" 1 1 0.0686334816700916 -4.91306994735655 0 8 0.0686334816700916 -0.176653879308164 1
"447" 0 0 0.0156472097034145 -2.68567001997744 0 2 0.0686334816700916 1.73818029755945 0
"448" 0 1 0.0307792468505497 -3.19415846444793 0 2 0.0686334816700916 0.664641715811781 0
"449" 1 0 0.00567428235360397 -2.88975181496122 0 1 0.0686334816700916 2.75344912342256 0
"450" 0 1 0.0686334816700916 -1.32201903104264 0 3 0.0686334816700916 2.1799889669703 1
"451" 0 0 0.0442638300999104 -3.27921779303513 0 5 0.0686334816700916 0.0523181016484201 0
"452" 0 0 0.00126683487507151 -5.07412871817721 0 2 0.0686334816700916 0.99564835250963 0
"453" 1 0 0.000881481021840627 -4.99003232925936 0 5 0.0686334816700916 -0.400968250157458 0
"454" 1 1 0.022957318702943 -3.33719700213891 0 7 0.0686334816700916 0.337355144614467 0
"455" 0 1 0.00523692769494708 -3.04053960479338 0 3 0.0686334816700916 2.09588264042436 0
"456" 1 0 0.0372478410079546 -3.99661882273677 0 2 0.0686334816700916 0.123129076326425 0
"457" 1 0 0.0238234374371806 -3.13834084474977 0 1 0.0686334816700916 0.23723733245548 0
"458" 1 0 0.0686334816700916 -5.34180523418115 0 4 0.0686334816700916 1.36725453596637 1
"459" 0 1 0.0213614887636253 -2.62828688199482 0 4 0.0686334816700916 -0.627971981679793 0
"460" 0 0 0.0482342593570223 -4.3647198746638 0 3 0.0686334816700916 1.11121015372748 0
"461" 1 0 0.000616150169312541 -2.20770694790713 0 4 0.0686334816700916 0.91426001602134 0
"462" 1 1 0.0686334816700916 -4.60745743644198 0 1 0.0686334816700916 0.191716441101794 1
"463" 1 0 0.00279597087709856 -4.58572461686226 0 4 0.0686334816700916 1.34757383928568 0
"464" 1 1 0.00158394121961869 -4.32585314314847 0 3 0.0686334816700916 2.50670869680632 0
"465" 0 0 0.00762541133735576 -4.18930677020731 0 2 0.0686334816700916 1.48321340105351 0
"466" 1 0 0.0238375569163302 -3.22568259133038 0 2 0.0686334816700916 1.90130329518315 0
"467" 0 0 0.0302267406451966 -3.29440687247269 0 0 0.0686334816700916 0.894824393703867 0
"468" 0 0 0.0686334816700916 -2.78184351136896 0 4 0.0686334816700916 0.00275310833779108 1
"469" 0 0 0.00518929923484472 -2.97323919174081 0 6 0.0686334816700916 0.337898873341538 0
"470" 0 0 0.00525786028280911 -3.9100872042542 0 5 0.0686334816700916 2.31367524778597 0
"471" 0 1 0.0500099312446969 -2.49243875414555 0 3 0.0686334816700916 1.30047211643266 0
"472" 0 1 0.00750505449876435 -4.24049361913014 0 1 0.0686334816700916 1.4106584795595 0
"473" 0 1 0.0111953973058967 -3.64848547183887 0 2 0.0686334816700916 -1.29846533851551 0
"474" 0 0 0.0256750672266596 -2.64758788065512 0 1 0.0686334816700916 0.470978316583832 0
"475" 1 1 0.00605674068313658 -0.567327660850267 0 3 0.0686334816700916 0.302088912515406 0
"476" 1 1 0.0504538433569013 -3.08261450994786 0 4 0.0686334816700916 0.904659636473636 0
"477" 1 0 0.021684612169011 -2.37569917397126 0 5 0.0686334816700916 0.907069443577069 0
"478" 1 1 0.0295752631273243 -1.89345813033142 1 1 0.0686334816700916 1.48543148158541 0
"479" 0 1 0.0335512823056214 -3.05731259445456 0 2 0.0686334816700916 0.144663674812644 0
"480" 0 1 0.0169754288934036 -4.31664573766973 0 3 0.0686334816700916 0.543375917760942 0
"481" 0 0 0.00294520804666782 -2.82667546274551 0 5 0.0686334816700916 1.71330109775157 0
"482" 0 0 0.0178772228338439 -2.53471375912942 0 3 0.0686334816700916 1.56275892619588 0
"483" 1 1 0.0605040971071726 -4.05228012428331 1 2 0.0686334816700916 1.14491771628361 0
"484" 0 1 0.0377920915878669 -2.45266838248093 0 1 0.0686334816700916 2.25918226114909 0
"485" 0 0 0.0564706805736278 -1.41358325996174 0 7 0.0686334816700916 0.20363763212393 0
"486" 0 0 0.0111448923022822 -4.56519197232967 0 0 0.0686334816700916 1.37830340221011 0
"487" 0 1 0.0417916122542449 -3.51213024003704 0 0 0.0686334816700916 0.758882917980141 0
"488" 1 0 6.78217325423466e-05 -2.69917732764823 1 3 0.0686334816700916 1.42142480468929 0
"489" 1 0 0.0686334816700916 -1.3248408323761 0 2 0.0686334816700916 -0.0811175070837422 1
"490" 0 0 0.0576096597365834 -3.35626994632998 0 7 0.0686334816700916 0.736989882221692 0
"491" 1 0 0.0197227289925305 -3.02079821885897 0 0 0.0686334816700916 -1.05682665637978 0
"492" 0 1 0.0686334816700916 -2.95957832378135 0 3 0.0686334816700916 1.92442713823119 1
"493" 0 0 0.051364456731376 -3.68246931190389 0 9 0.0686334816700916 0.761699672210785 0
"494" 0 0 0.0238485655161289 -3.67920592325955 0 2 0.0686334816700916 -0.581235220070136 0
"495" 0 0 0.0686334816700916 -3.55356556104762 0 2 0.0686334816700916 0.266994509795241 1
"496" 0 0 0.0478264510599375 -2.60991538976879 0 2 0.0686334816700916 1.78504282639584 0
"497" 0 1 0.0686334816700916 -3.13110595150044 0 3 0.0686334816700916 -1.21539248219215 1
"498" 0 1 0.0324973277253517 -1.31801767464205 0 0 0.0686334816700916 2.26254855381927 0
"499" 1 0 0.0331394054230326 -3.3304731340909 0 4 0.0686334816700916 -0.00326162339448244 0
"500" 0 0 0.0609016765323074 -2.53425920900853 0 2 0.0686334816700916 1.3564113816315 0
"501" 0 1 0.0173373758031097 -5.17752313556221 0 3 0.0686334816700916 0.969719416788894 0
"502" 1 0 0.0438173932879237 -1.81006644214225 0 3 0.0686334816700916 2.44964679563112 0
"503" 0 1 0.0136160391412685 -2.58773267862996 0 0 0.0686334816700916 0.412323670900317 0
