"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_MMint" "contY_binMcontM_MMint" "contY_2binM_MMint" "binY_2contM_MMint" "binY_binMcontM_MMint" "binY_binMcontM_MMint" "binY_2binM_MMint" "C"
"196" 0 0.113338589551187 -0.23181719455719 0 0 -4.86040920785093 -4.82898858294963 -5.10488773848656 0 0 0 0 1.01733169485042
"197" 0 -0.0438556831916228 -0.117688660529151 0 1 -4.99171084550723 -4.899021710874 -3.91068675679272 0 0 0 0 0.979133647697985
"198" 0 0.420805693142041 0.405531032237477 0 0 -3.28249737235047 -4.40914813238886 -4.79112789190797 0 0 0 0 2.37897416205289
"199" 0 0.0823721279191175 0.155388877772596 0 0 -4.48282759022443 -4.58105910186677 -4.94093821174982 0 0 0 0 1.49156274279784
"200" 1 0.428105167050017 0.707140607539585 1 1 -2.26741993820623 -1.67088401338623 -0.390859604040443 0 0 0 0 2.11468238459804
"201" 0 -0.271001449307034 -0.324127804500186 0 0 -5.62134220060612 -5.46691834039447 -5.10939823783142 0 0 0 0 -0.0207476546805585
"202" 1 0.659306138508425 0.653871836611557 1 0 -2.11106044986092 -0.8788814379373 -2.22746701082787 0 1 1 0 1.81373530835906
"203" 1 0.521723945992103 0.250729662925488 0 1 -3.03983010561126 -3.88479317739136 -2.67244528192763 0 0 0 0 0.596165703455488
"204" 1 0.525961577994228 0.336412798994365 0 1 -2.5533716119392 -3.14058665086502 -3.09394280062809 1 0 0 0 0.732785830989228
"205" 0 0.0804453808959508 -0.0249661969247669 1 1 -4.76772914258579 -3.11660642880942 -1.25516202700205 0 0 0 0 1.10581407202222
"206" 1 0.76110922095685 0.987930684771268 1 0 -0.99876839259668 -1.0351280414593 -2.52620016400998 0 1 1 0 2.79176547137758
"207" 1 0.454865210625062 0.496958987837932 1 1 -1.93510111791148 -1.39223037557959 -0.583541921451729 0 0 0 0 1.06196624534469
"208" 1 0.303051131658003 0.374412684171193 1 1 -3.17674118515299 -2.12592697757037 -0.395512460054101 1 0 0 0 0.73310050835521
"209" 0 0.360414844917982 0.501545537635565 1 0 -3.5124657583421 -2.30660673369001 -2.88667812811132 0 0 0 0 2.64518142829588
"210" 0 -0.195052115147032 -0.142596256643161 1 1 -5.80016719131564 -3.53078871586468 -0.858227487440412 0 0 0 0 0.711409185102087
"211" 0 -0.182110745230944 -0.203657737649896 1 0 -5.69933427432849 -3.48841255436675 -3.10529794338422 0 0 0 0 0.444523540747737
"212" 1 0.346354265343186 0.491686697217887 0 1 -2.4592082467332 -3.59566819445338 -3.27927407085815 0 0 0 0 1.02696453919491
"213" 0 -0.133563976790886 -0.383608673225332 0 1 -6.09236003086977 -5.06122716976462 -3.72015196750936 0 0 0 0 -0.27405809671927
"214" 0 -0.054095853733895 0.0583624647615277 0 0 -4.91867714519673 -4.89392425272884 -4.88203484753167 0 0 0 0 1.09939488500229
"215" 0 0.234973421220474 0.455138040424638 0 0 -3.70215272886571 -4.28258490458864 -4.76204099342161 0 0 0 0 2.39639987699945
"216" 1 0.603561354874039 0.59926787453696 0 1 -2.00003052917946 -3.2230538271833 -2.57200993437486 0 0 0 0 1.69395258971273
"217" 1 0.394999233163798 0.53948309970858 0 0 -2.39871246272019 -3.69313586722614 -4.54131007420354 0 0 0 0 1.32042167868576
"218" 1 0.632069026181718 0.587720225016179 1 1 -2.04104638380018 -0.890499658605987 -0.459791190500685 0 0 0 1 1.64772956123791
"219" 0 -0.429620360431474 -0.661658608573056 0 0 -6.29636976641497 -5.50373693863288 -5.21467446082775 0 0 0 0 -1.09471790123815
"220" 0 0.000218820979047019 -0.0384284610932982 1 0 -4.77971232397364 -3.40573072778287 -3.13676460507487 0 0 0 1 0.830136585600955
"221" 0 0.0827558531640559 0.351254344003789 1 1 -4.59997329259637 -2.95767159791724 -1.25239156869607 0 0 0 1 1.80898536603121
"222" 0 -0.0737949091551829 0.0904596676652004 1 1 -4.68886903086238 -3.00464613802896 -0.825835163929919 0 0 0 0 1.61242750229252
"223" 1 0.298587169334978 0.180778674667665 1 1 -3.03598518590578 -1.86276007097824 -0.594336562696877 0 0 0 1 0.573151298106169
"224" 1 0.594467141068538 0.656376365177919 1 1 -1.66951222393862 -1.04198717253973 -0.239650821845993 0 0 0 0 1.81614984225903
"225" 0 -0.331590059159198 -0.232286457563047 0 1 -5.89215663268187 -4.98121906909646 -4.16908747922515 0 0 0 0 0.0137785458735487
"226" 1 0.389477277067608 0.439494289608011 0 1 -2.72557638079176 -3.44477179777052 -2.89030947346757 0 1 1 0 0.955583526796005
"227" 0 0.545393415191102 0.414745772853131 1 1 -3.42900340357868 -1.74604622180042 -1.40079815350404 0 0 0 0 2.35691292698987
"228" 0 -0.0635105727949023 -0.28384744710935 0 0 -5.50979279632798 -5.15106222429779 -5.12190036072055 0 0 0 0 0.326444579711226
"229" 0 0.225814924719813 0.179619459396851 1 1 -4.42193339051453 -2.71515176003104 -1.05779113615636 0 0 0 0 1.82742535442654
"230" 0 0.338434957141805 0.469974470673527 1 0 -3.24617614065425 -1.96883148759921 -2.81122521951199 0 0 0 0 2.22784794287179
"231" 0 -0.0409067794894339 -0.0636800639729722 0 0 -5.13175843257887 -4.96680734935868 -4.82099692040943 0 0 0 0 1.09312542930173
"232" 0 -0.0106071716442515 -0.281649951176163 0 0 -4.96011390413323 -5.01311775752829 -4.66017390245476 0 0 0 0 0.528416233884231
"233" 1 0.449216317727214 0.259564944959265 0 1 -2.8716639383801 -3.46387544937076 -2.90893851704863 0 0 0 0 0.368779225526435
"234" 1 0.181876979293263 0.010098524236605 1 1 -3.81234409588523 -1.73147538086784 -0.358789254569413 0 0 0 0 -0.233507999155
"235" 0 -0.0736489187970975 -0.0756236864734387 1 1 -5.47519251396617 -3.46962262224192 -1.37524623930419 0 0 0 1 0.896384798359862
"236" 0 -0.304648201458122 -0.178847241147396 1 0 -5.69622087374024 -3.30093150930766 -3.49303903274659 0 0 0 0 0.472788810396778
"237" 0 0.244322353578631 0.296099746434971 0 0 -3.75135520481687 -4.55402072339835 -4.720239563543 0 0 0 0 1.97808106567756
"238" 1 0.639660571447379 0.620742323039732 1 0 -1.89442395549288 -1.14601171238697 -2.16628291916664 0 1 1 0 1.70307553405176
"239" 1 0.579465420624769 0.162644452092201 0 0 -2.57220423464055 -3.7047961561473 -4.34775463349907 1 0 0 0 0.624152311516296
"240" 1 0.469783367552938 0.27274780568 1 1 -3.06760823859998 -1.43872195091869 -0.0607883072595028 0 0 0 0 0.600528634622487
"241" 0 0.0135876523391522 0.0853911873331393 0 0 -4.51064991858267 -4.82537669351319 -4.77225607987038 0 0 0 0 1.06634714747501
"242" 1 0.689580852853909 0.779485529340013 1 0 -1.25751800863789 -0.817335618549085 -2.50110811593195 0 1 1 0 2.06787709825503
"243" 1 0.33979701229856 0.562223324821659 0 1 -2.6715637871742 -3.56719301547302 -3.09782312568068 0 0 0 0 0.886441626774939
"244" 1 0.722648979510214 0.690663083111199 1 1 -1.5183377757987 -1.18938164665536 -0.314047118185966 0 0 0 1 2.02425010628011
"245" 0 -0.142384049098276 -0.181772108560876 0 0 -5.42090699847 -5.27242620811695 -5.08228588442647 0 0 0 0 0.616135779082554
"246" 1 0.48446052050809 0.700383539055247 0 0 -2.39819794992114 -3.44721104935963 -3.84959112015297 0 0 0 0 1.84999582579974
"247" 1 0.493608124888856 0.38797430841466 0 1 -2.65538228004047 -3.69654948881971 -3.04271471052329 1 0 0 0 0.631687875847089
"248" 0 0.289251540156521 0.531989296742151 0 0 -3.69416775768837 -4.52811825576166 -4.6288809948652 0 0 0 0 2.62007008838326
"249" 0 -0.275488084763659 -0.345751675332912 0 1 -5.77726817171936 -5.00675711421042 -3.93544250697298 0 0 0 0 0.0488095857825391
"250" 0 -0.23699111164264 -0.439211768973902 0 1 -5.90158868451583 -5.29504749888835 -3.41676196745061 0 0 0 0 -0.30573169130498
"251" 0 -0.0309734267273923 -0.197633457213302 1 1 -5.06424108669078 -3.06264928751362 -1.18661937451808 0 0 0 0 0.825648583154015
"252" 1 0.428510658187975 0.303493828840827 1 0 -2.74580976659313 -1.36958177153829 -2.32639578293366 0 1 1 0 0.57350481851672
"253" 0 -0.170912676416396 -0.240819800853945 1 0 -5.53596370244429 -3.47701928003752 -3.39074388155913 0 0 0 0 0.554546338676692
"254" 0 -0.0541904166830267 -0.223832547958648 0 0 -5.46412862811258 -4.87863137470244 -4.94756144471056 0 0 0 0 0.51935785220612
"255" 1 0.74575710951784 0.976079398588499 0 1 -1.13462149116804 -3.04665012411282 -2.57429046802261 0 0 0 0 2.45002664772972
"256" 1 0.640328394349778 0.559153815540575 1 0 -2.19557834801464 -1.10661098888457 -1.88422417915457 0 0 0 0 2.02832366490533
"257" 0 -0.242487103461713 -0.0396506703671535 1 0 -4.98812569585555 -3.87159727412425 -3.38471597610391 0 0 0 0 0.280342544696934
"258" 0 -0.100875840551471 0.0656823255336335 0 0 -4.97703168733198 -5.44892238568394 -4.57643841046449 0 0 0 0 0.792216053634948
"259" 1 0.840072671464753 0.684880136791333 1 1 -1.17277523197076 -0.708081686987281 -0.272182310858564 0 0 0 1 2.20613411357489
"260" 1 0.39217593106006 0.367980834651659 1 1 -3.21758742729436 -1.68602770050954 -0.857612444923098 0 0 0 0 0.502571421660598
"261" 0 -0.0668071439434349 -0.185153602352894 0 0 -5.38844996753336 -4.73406338644335 -4.81799248069691 0 0 0 0 0.323053991531955
"262" 1 0.79221326874705 0.983252008902847 1 0 -0.841613931028265 -0.53362542452536 -2.233052737374 0 0 0 0 2.59266100078539
"263" 0 0.200818212223809 0.286862895093857 1 1 -4.09569270239737 -2.59850629188748 -1.11587269866776 0 0 0 0 1.79596379111947
"264" 1 0.599491840131603 0.600146523745293 1 1 -2.02483194806688 -1.22375285931699 -0.301244279586075 0 0 0 0 1.6253379807417
"265" 1 0.423941317115178 0.45969542099004 1 1 -2.57388509658875 -1.64164306618786 -0.166350949816481 1 0 0 0 1.19626323301051
"266" 1 0.425431109939061 0.412767396984207 0 1 -2.63061851253514 -3.61389014414196 -2.88904913182326 0 0 0 0 0.984366250485289
"267" 0 -0.543608826108925 -0.767446801984865 0 0 -6.64393610562143 -5.878969083544 -5.28869264248927 0 0 0 0 -1.72807441744438
"268" 0 0.358330540234261 0.633183141452131 0 0 -3.37627797470205 -4.04415882857713 -4.64852608578988 0 0 0 0 2.88708236660915
"269" 1 0.367777810877642 0.206522830149662 1 0 -3.5053291090807 -1.66910492045421 -2.50119461798775 0 0 0 0 0.184421928006377
"270" 1 0.388896669053993 0.537288238687762 1 1 -2.45167109591745 -1.38459211368664 -0.559285623406423 0 0 0 0 0.99964581523098
"271" 1 0.139941914668579 0.13835562085147 0 1 -3.70106952385528 -4.25967788190464 -3.33390785510254 0 0 0 0 0.191183000984583
"272" 1 0.570605558831366 0.255609356032258 1 1 -2.56454367961458 -0.815732350973188 -0.690705146326434 0 0 0 0 0.687975142698486
"273" 0 0.145926571886117 0.347487687744529 0 1 -4.52240446555955 -4.67347530713379 -4.30232369000599 0 0 0 0 1.932887322975
"274" 0 -0.203767762288478 0.135128491793974 0 0 -5.25653017044813 -5.07493931352309 -4.99138645742258 0 0 0 0 1.05430637065262
"275" 1 0.427298337523583 0.377831731886063 0 1 -2.6962350132642 -3.53384375254041 -3.11187440503533 0 0 0 0 1.08637563903736
"276" 1 0.441290353850367 0.104834330594431 0 0 -3.31770742188454 -3.32737161842744 -4.12366957568834 0 0 0 0 0.393647310012911
"277" 0 0.0416965514660355 -0.0240134293519965 1 0 -4.96869545159812 -3.32435318995848 -3.05294148805229 0 0 0 0 0.996866400147081
"278" 0 0.406641342223975 0.784034316934159 1 0 -2.85279569474436 -2.32094846583501 -3.11579305934743 0 1 1 0 3.23348488060202
"279" 1 0.314880751295737 0.14849401964661 0 1 -3.72295863713904 -3.85188190624421 -2.78344172251789 0 0 0 0 0.276599120998666
"280" 0 -0.134960417661687 0.0832879191812343 1 0 -4.93337221857404 -3.20103677925825 -2.87653449442018 0 0 0 0 1.63040383465431
"281" 0 -0.00103301792364451 0.129009051335274 0 0 -4.64565897739766 -4.7770764830494 -4.73058161285613 0 0 0 0 1.46795962206532
"282" 0 -0.256057613463316 -0.206826026943252 1 1 -5.71851565991158 -3.35374479612842 -1.27810693281662 0 0 0 0 0.844600834441462
"283" 0 0.0499136247606146 0.164502126184915 0 1 -4.66263394880928 -4.74279183883086 -3.7952191396557 0 0 0 0 1.49343200253622
"284" 0 -0.0739866111999161 0.175333117792524 1 0 -4.84546591940168 -3.180876748613 -2.96228447493302 1 1 1 0 1.43562815546461
"285" 0 0.252890731086321 0.474369108539851 0 1 -3.84934018297948 -4.77931083623816 -3.50422964735186 0 0 0 0 2.31581816172549
"286" 1 0.396075996842798 0.486612754088266 1 1 -2.789833173052 -1.65226909339062 -0.585183656082342 0 0 0 0 0.788875041810468
"287" 1 0.692233737197884 0.536684838050545 0 1 -1.81750583257648 -2.90174139949331 -2.81513812304821 0 0 0 0 2.0165250723124
"288" 1 0.507959052261399 0.218086396050983 1 1 -2.84323237802364 -1.34847485057711 -0.820283247800549 0 0 0 0 0.42420444198189
"289" 0 0.0934930699408544 -0.0909644918467452 0 0 -4.87382754693117 -4.80664152409178 -4.84122025970465 0 0 0 0 1.03641382113624
"290" 0 0.393782100305611 0.195411411367311 0 1 -3.46043624026391 -4.34436270018986 -3.60837295344931 0 0 0 0 2.12720149692645
"291" 0 0.000886786846937656 0.256689476259318 0 0 -4.49538958797513 -4.99315981025907 -5.10985497149994 0 0 0 0 1.32879567996135
"292" 1 0.569782009283773 0.816838615883724 0 0 -1.58190533536119 -3.37156901656589 -4.1959146841971 1 0 0 0 2.18637332869758
"293" 0 0.0478008579693078 0.358718756923803 0 1 -4.24948319167637 -4.70683054271721 -3.68978141733472 0 0 0 0 1.83715035011768
"294" 1 0.897711915977123 1.08005824813065 0 1 -0.107254609494665 -2.63813881213083 -2.70977253437448 1 0 0 0 3.36187038226755
"295" 0 -0.011925722048667 0.215455335793455 0 1 -4.82861059812149 -4.36557491071897 -3.67859513471464 0 0 0 0 1.46659725689667
"296" 0 -0.0173255801473211 -0.0877055318027509 0 0 -4.93148164742301 -5.11229062246508 -5.02371702525387 0 0 0 0 1.17903169571627
"297" 1 0.672900112460903 0.465691275113958 0 1 -2.15276511238783 -3.32825090758214 -2.71585855789607 0 0 0 0 1.30672390283392
"298" 1 0.594143489358187 0.618561682641897 1 1 -1.63728849075875 -0.989782791273103 -0.331506405793352 0 0 0 0 1.55216989619665
"299" 0 -0.121234937384825 -0.468824355489977 0 0 -5.48099902981204 -5.25448188358417 -4.94025520307998 0 0 0 0 -0.308499913404711
"300" 0 -0.212875998168048 -0.214929706447099 0 0 -5.47325398296329 -4.86946278487514 -5.41170380877546 0 0 0 0 0.456721015196003
"301" 1 0.526451295537793 0.55590009202909 1 1 -2.11786302818949 -1.37680857717258 -0.580812319508156 0 0 0 0 1.24749794468953
"302" 1 0.465085011132938 0.564582635886657 1 1 -2.52565217909342 -1.67128114498951 -0.0569040522384511 0 0 0 0 1.78608529007696
"303" 1 0.507250940064368 0.452546417765235 0 0 -2.30988487739456 -3.46614020287153 -4.03641621671762 0 0 0 0 1.47400894643042
"304" 1 0.144104214962982 0.0627245705206523 1 1 -4.12508639248488 -2.57938738667221 -0.939123627120604 0 0 0 1 -0.467023308425333
"305" 0 0.100639998111591 0.150076916915102 1 1 -4.19545438146237 -2.8057315897489 -1.19596711134188 0 0 0 0 1.24057794185515
"306" 1 0.355888944137163 0.00251847241072904 0 1 -3.92403593309778 -3.97777667593799 -2.98228111795381 1 0 0 0 0.0358264238491656
"307" 0 0.377642946488393 0.437442447823403 0 0 -3.26407616496508 -4.51165757878614 -4.42292932490444 0 0 0 0 2.39733666453224
"308" 1 0.438864111679894 0.144992410983078 1 1 -2.9569581755596 -1.66616804992999 -0.537254752290231 0 1 1 1 0.589002954759794
"309" 0 0.510958945877365 0.696078458185676 1 0 -2.71956998354556 -1.90687208097866 -2.86130000553705 0 0 0 0 3.41298472227252
"310" 1 0.309107529956558 0.293157712626047 1 1 -3.0766311024482 -1.92776283791986 -0.412311451590395 0 0 0 1 0.451242223974663
"311" 0 0.00943188262224303 0.034570740998758 1 1 -5.08848164820876 -3.1893594506535 -1.37722185366389 0 0 0 1 1.42090611396276
"312" 1 0.197481932700232 0.208725800042091 1 1 -3.54792636483631 -2.06996145028574 -0.653562936844935 0 0 0 0 0.511073784550883
"313" 0 0.436109908714208 0.484843311230042 0 1 -3.20988702344125 -4.38315020612699 -3.8497795437123 0 0 0 0 2.55118869300141
"314" 0 -0.224990640996439 -0.366237995052297 0 0 -5.98433421589817 -5.29762088672329 -4.91176199914826 0 0 0 0 0.149315893308724
"315" 0 -0.50411928558676 -0.628779019818065 1 0 -6.45692944276227 -3.96685926626225 -3.3929620501562 0 0 0 0 -0.892182021651233
"316" 1 0.393052429108309 0.0216363216541012 0 1 -3.42320652077375 -3.53142700771982 -3.14898795428858 0 0 0 0 -0.0805325548179621
"317" 1 0.474776961782951 0.079212176604764 0 0 -3.23349731561167 -3.3855132485526 -3.93312656086894 0 0 0 0 0.359150053746579
"318" 1 0.375112560675866 0.329748274384653 1 0 -2.92441298252726 -1.5235858904629 -2.39521004273736 0 1 1 0 0.785379824666116
"319" 0 0.371343212359119 0.642965258272814 1 0 -3.10816403669413 -2.14454276515732 -3.18621182502294 0 0 0 0 2.74666886820458
"320" 1 0.60315282155026 0.624077670941094 1 1 -1.88709865136136 -1.16836475193838 -0.211584708514606 0 0 0 1 2.39617796382504
"321" 0 -0.101883201178294 -0.228573592803409 0 0 -5.30928874659117 -5.2293004096956 -4.90450430033097 0 0 0 0 0.466171010103367
"322" 0 -0.108986823815239 -0.183251392721838 0 1 -5.60280282768806 -5.01982220088797 -3.94967032160799 0 0 0 0 0.508510614858322
"323" 0 0.202720508985771 0.091324188392784 0 1 -4.5208075302392 -4.70746995939474 -3.6827347531858 0 0 0 0 1.62271183842376
"324" 1 0.542572444973361 0.173332332918943 1 0 -2.71834433961251 -1.6575172259744 -2.11312568135563 0 0 0 0 0.627843000428624
"325" 0 0.117221545274202 0.340368903072864 1 0 -4.02631444270199 -2.6507859593597 -2.87686897624498 0 0 0 0 1.84272502844665
"326" 1 0.384676906028544 0.105417058670739 0 1 -3.42585798709974 -3.82035268279062 -2.71347008501285 0 0 0 0 0.275367341936002
"327" 1 0.288352975715608 0.141491596964622 1 1 -3.43643516614048 -1.92194566076734 -0.781770846729475 0 0 0 0 -0.563983610574581
"328" 0 -0.231650608207436 0.0772933604757448 0 1 -5.19284819174992 -5.05805707037053 -3.82740193903647 0 0 0 0 0.860081698995964
"329" 0 -0.128577990796374 0.0947649983923565 1 0 -4.65756344651101 -3.3700692636835 -3.3069799042145 0 0 0 0 1.29704059362829
"330" 1 0.288502877985589 0.305862770398058 0 1 -3.34791262603716 -3.5267005082148 -3.09823732264073 0 0 0 0 0.226198813293544
"331" 0 -0.34176488569493 -0.258577386675494 0 0 -5.86482844133518 -5.46383237787666 -4.74896739153403 0 0 0 0 -0.128201379671748
"332" 0 0.138574255781057 0.0629299170354969 1 0 -4.61448679026474 -2.97429642656158 -3.13932370179858 0 0 0 0 1.03522578352619
"333" 0 -0.110183274601042 0.0588093621511224 1 0 -5.20600332244507 -3.10444829257697 -3.13977894309144 0 0 0 0 0.839507113132749
"334" 0 -0.0392853954420982 -0.41383280675628 0 1 -5.58392195100442 -4.96545465440293 -4.00780346853219 0 0 0 0 0.435825181382865
"335" 0 -0.0167221616980218 -0.00139334095722184 0 0 -4.43641675088808 -4.72146037543595 -5.02716602444138 0 0 0 0 1.28930673527028
"336" 0 -0.0921165266798749 -0.198330233237143 1 1 -5.59700415026914 -3.50584402712995 -1.53816342112237 0 0 0 0 1.03057173215126
"337" 0 0.121044799115986 0.231184181489592 0 1 -4.48486533652945 -4.30385188157882 -3.6938109039952 0 0 0 0 1.75765194201423
"338" 0 -0.190719432487972 -0.0894090744015977 0 0 -5.36561330882929 -5.04331539258877 -5.19252723506057 0 0 0 0 0.674232675628202
"339" 1 0.475957241539254 0.0230978516751175 1 0 -3.00162508727795 -1.35276742705223 -2.02196004791734 0 0 0 0 0.379391392771262
"340" 1 0.477425266344777 0.26678768589133 1 1 -3.06953074656387 -1.53159777102387 -0.337109095792638 0 0 0 0 1.13914582090847
"341" 1 0.492545791749133 0.454086916170156 1 1 -2.55836081154472 -1.17222246781949 -0.409165224994642 1 0 0 1 1.26809163862755
"342" 0 -0.167115356791871 0.119027474922012 0 1 -5.10445086338582 -4.95819153866534 -3.51259339330931 0 0 0 0 1.11701464013747
"343" 0 0.148311305771652 0.336657835002001 1 0 -4.29150367611571 -3.10837565857083 -3.36151310882451 0 0 0 1 1.81221056672998
"344" 0 0.194561599073579 0.235340835396121 1 1 -4.15083024684857 -2.92742918404629 -1.56726521055477 0 0 0 1 1.67420970310601
"345" 0 0.196797911565232 0.469515737235018 1 0 -3.76410886663825 -2.53950078902574 -3.31205342566568 0 0 0 0 2.56197719743536
"346" 0 -0.267169026638588 -0.260890513556554 0 1 -5.71793910186559 -5.2806349106909 -3.73017865369084 0 0 0 0 0.324310802743095
"347" 1 0.462191292353416 0.524813987079091 1 0 -2.50360667055873 -1.98360413307564 -2.43400882340475 0 0 0 0 0.950780554375879
"348" 1 0.308258612656975 0.325203343230517 1 1 -3.05467700012484 -2.00053969594321 -0.797086736189724 0 0 0 1 0.579953655901881
"349" 0 -0.119815844388898 -0.15313915586346 0 0 -5.58439887622062 -5.22540977936093 -4.93517131372209 0 0 0 0 0.535638119077441
"350" 1 0.409270184617351 0.28299256527916 0 0 -2.78860916907003 -3.7540149051652 -4.33136250878582 0 0 0 0 0.446888953502017
