"A" "M_cont" "M_bin" "M_cat" "contY_binM_int" "contY_contM_int" "contY_catM_int" "binY_binM_int" "binY_contM_int" "binY_catM_int" "countY_binM_int" "countY_contM_int" "countY_catM_int" "Ycen_binM_int" "Ycen_contM_int" "Ycen_catM_int" "cens_binM" "cens_contM" "cens_catM" "delta_binM" "delta_contM" "delta_catM" "C"
"131" 0 -0.100259785033604 0 1 -5.03529519204269 -4.86219677884354 -3.2386705755316 0 0 0 7 3 3 0.00292179901997672 0.0175425105321627 0.00691005471001185 1 1 1 0 0 0 1.00325162932047
"132" 1 0.480296762653385 1 2 -2.32391070933667 -3.03767238782253 -2.2565897828054 0 0 0 2 4 2 0.0545178706239442 0.023934666332045 0.0315101206274236 0 0 1 1 1 0 1.51387651528158
"133" 1 -0.0232717214738648 1 0 -2.23255880212182 -4.17257347399457 -4.2561727772766 0 0 0 0 4 6 0.0545178706239442 0.000802379034306317 0.020730903560339 0 1 1 1 0 0 -1.15980339424932
"134" 0 -0.321543608315158 1 0 -3.12892391879967 -5.64036717685445 -5.32531558934793 0 0 0 8 7 2 0.00276685668489328 0.00477532554855298 0.000171261761336658 1 1 1 0 0 0 0.0874626565299924
"135" 0 -0.255763810616874 0 2 -5.1760979692991 -5.52083715335803 -3.97737448945778 0 0 0 5 4 6 0.00123745334121662 0.00677231482205947 0.0339288254911505 1 1 1 0 0 0 -0.634071464560088
"136" 0 0.193905150953331 1 2 -3.06861821245885 -4.58834648402636 -3.84564397262066 0 0 0 3 5 1 0.0259783862120506 0.00245128235364328 0.0513947797274375 1 1 1 0 0 0 2.39817327097435
"137" 0 -0.131958543803545 1 1 -3.18560530833494 -5.43344565556075 -3.15223819447557 0 0 0 0 8 1 0.00107299365968981 0.0017788375504721 0.00407022944330325 1 1 1 0 0 0 0.684486578986723
"138" 0 0.312337270816115 0 2 -4.7427249919872 -4.24572493917806 -3.50470106675252 0 0 0 9 6 5 0.0159957928740431 0.011463611037938 0.0126944950482483 1 1 1 0 0 0 2.73572789702512
"139" 0 -0.0513938430363392 0 0 -5.27146954211503 -4.9283290632335 -4.90744556337435 0 0 0 3 5 7 0.00279061944353824 0.0148294624967086 0.00295967627811384 1 1 1 0 0 0 1.18701887790573
"140" 1 0.400011204834533 1 0 -2.10370790634108 -3.24576677712376 -3.75215114175853 0 0 0 2 2 4 0.0545178706239442 0.0210954744777815 0.0335895996603312 0 1 1 1 0 0 0.794993925451335
"141" 1 0.664035205620417 1 0 -2.23000479634877 -2.19739440982866 -3.979686893928 0 0 0 1 2 2 0.0535235178756547 0.0107727193001035 0.0195925104287757 1 1 1 0 0 0 1.73114355403334
"142" 0 -0.241450512375395 1 2 -2.87171548787909 -5.28050473578685 -3.47119000648267 0 0 0 2 10 2 0.0545178706239442 0.00293403190142036 0.0095374157892484 0 1 1 1 0 0 1.05725196136345
"143" 0 0.408871292252321 0 0 -4.72637418422602 -3.67981574754729 -4.58572828774012 0 1 0 8 4 3 0.0102227419303354 0.00359318797996723 0.0132843983713174 1 1 1 0 0 0 3.39757418346288
"144" 1 0.257339660650329 0 1 -4.45934892752929 -3.42170985626517 -2.07225573881755 0 0 0 3 2 0 0.000853291631415341 0.0181797201067437 0.0548107245394394 1 1 0 0 0 1 -0.154818101642772
"145" 0 -0.189431754392626 1 0 -3.56306023694979 -5.40918608118922 -4.99533319849319 0 0 0 2 7 6 0.0545178706239442 0.000569775410653392 0.0010526288607885 0 1 1 1 0 0 -0.32741050495612
"146" 1 0.8555158587148 1 0 -1.70298854552699 -2.09624753620378 -4.01741512349988 0 0 0 2 2 2 0.0545178706239442 0.023934666332045 0.00705213953451963 0 0 1 1 1 0 2.41077547562043
"147" 1 0.373932532237101 1 0 -2.47641983287894 -3.17034460609625 -4.38712618181065 0 0 0 4 4 7 0.0545178706239442 0.00946630023901236 0.0110881665932386 0 1 1 1 0 0 0.703542156404137
"148" 0 -0.329688189001227 1 1 -2.95506393493707 -5.66631709552992 -3.18933750905473 0 0 0 3 3 4 0.0287366085749456 0.000213768705866122 0.0075334060046791 1 1 1 0 0 0 -0.291943119267715
"149" 0 -0.104810656365234 0 1 -4.85517105882184 -5.0256154102543 -2.74616973492227 0 0 0 4 5 2 0.00197503739611008 0.000964218318809765 0.0186228328365525 1 1 1 0 0 0 0.894403995341333
"150" 0 0.114331155707711 1 2 -2.87389696427492 -4.26548616083479 -3.55912738282072 0 0 1 6 3 2 0.0157828322147959 0.0123945313154287 0.00112995995647436 1 1 1 0 0 0 2.35584331943028
"151" 0 0.172053002337537 0 2 -5.2045101673491 -4.47431778008403 -3.76187935262751 0 0 0 8 0 4 0.00199512196687374 0.00390749650124989 0.00792874203418593 1 1 1 0 0 0 2.41125013977977
"152" 1 0.156456520636157 1 1 -1.87427851616961 -4.33733410904509 -2.86405229573922 0 0 0 5 3 1 0.00516725116784706 0.0041350009846967 0.010530133214849 1 1 1 0 0 0 -0.790268485701947
"153" 0 0.0261109454686305 1 0 -3.00317751577757 -5.14764646593343 -4.57658871484865 0 0 0 2 7 7 0.015007279269869 0.00543582104654273 0.00442548904595614 1 1 1 0 0 0 1.63624664318343
"154" 0 -0.144605671423801 0 1 -4.64195173825478 -5.24357065007029 -3.37830115552986 0 0 0 5 4 5 0.00624855977148011 0.00155313494902298 0.0153232377584979 1 1 1 0 0 0 0.28694342177779
"155" 1 0.626268542339735 1 2 -2.13167274416376 -3.09773127786427 -2.48231830273375 0 0 0 1 2 2 0.0545178706239442 0.023934666332045 0.0484706729653493 0 0 1 1 1 0 1.45932323992271
"156" 1 0.111644113033038 1 0 -2.56714938799607 -3.98077326471978 -4.25763874413276 0 0 0 3 2 2 0.0545178706239442 0.00884092494082842 0.0158086116002932 0 1 1 1 0 0 -0.514498328848627
"157" 1 0.354527860879794 1 1 -1.90471077095331 -3.44181843559459 -2.16026184946711 0 1 0 3 4 4 0.0545178706239442 0.00354839688078495 0.0548107245394394 0 1 0 1 0 1 1.37035764348936
"158" 1 0.312107250710323 1 0 -2.40345534813001 -3.66994342045493 -4.01667727514088 0 0 0 3 3 6 0.00890483802596036 0.023934666332045 0.0086106145756102 1 0 1 0 1 0 0.900124476359286
"159" 0 0.331536925118984 0 0 -4.63367512925317 -4.4784144659801 -4.58582901807056 0 0 0 7 2 6 0.0120378583187111 0.0200794317222362 0.000225435616225883 1 1 1 0 0 0 2.26467538039016
"160" 1 0.624077298760244 0 1 -4.16557514673961 -2.85440164930701 -2.29721495614996 0 0 0 5 8 3 0.00750712353940019 0.0105772435013741 0.0548107245394394 1 1 0 0 0 1 1.04021340945764
"161" 1 0.47335971322014 0 2 -3.99059610224984 -2.95255353370049 -2.30903809688159 0 0 0 6 1 3 0.016284759274327 0.023934666332045 0.0132173361774731 1 0 1 0 1 0 1.93015659783805
"162" 0 -0.177127042337607 0 2 -5.0647978704525 -5.41345902172678 -3.67054687458457 0 0 0 7 5 4 0.0226959654941151 0.00346520800539145 0.0476461039160755 1 1 1 0 0 0 0.367779580754111
"163" 0 0.300950526105122 1 1 -3.13806469410622 -4.17681176318409 -3.08846115986444 0 0 0 4 0 1 0.00850299849152553 0.00546835532563029 0.0548107245394394 1 1 0 0 0 1 2.22673621724786
"164" 0 0.219487161007077 1 0 -2.92820723864334 -4.21434007949664 -4.92666565170717 0 0 0 3 2 0 0.000658739444682657 0.00203291368429847 0.00738480853036798 1 1 1 0 0 0 1.74779141492234
"165" 0 -0.125397242541506 0 2 -4.89363916218453 -5.27286416375359 -3.86705569469546 0 0 0 6 3 3 0.000114840164563141 0.00305591533729763 0.0548107245394394 1 1 0 0 0 1 0.204864591025581
"166" 0 -0.298988857617525 1 2 -3.26015917657617 -5.10828148659611 -3.53035370879361 0 0 0 1 4 3 0.0545178706239442 0.00703610261494427 0.0105300240935941 0 1 1 1 0 0 0.244178507520502
"167" 0 0.0305855488127829 1 2 -3.01347230013468 -4.93846538495166 -3.37609854372371 0 0 1 5 1 4 0.0545178706239442 0.023934666332045 0.00217939102722299 0 0 1 1 1 0 1.68274602088937
"168" 1 0.586927986377876 1 1 -1.89598095537019 -3.04046356852386 -1.99485385376476 0 0 0 0 3 4 0.0541459869222221 0.00517961294508961 0.0276730503655506 1 1 1 0 0 0 0.691522602122181
"169" 1 0.315794111745473 1 0 -1.83066970120092 -3.69891584893239 -4.2916490246952 0 0 0 1 6 3 0.035694239696386 0.023934666332045 0.00686044684134236 1 0 1 0 1 0 0.807208130157476
"170" 1 0.986896883298034 1 2 -2.14603177645313 -1.86805857170306 -2.04252422539273 0 0 0 1 5 2 0.0545178706239442 0.015798779834755 0.0315241497348032 0 1 1 1 0 0 2.86730234443687
"171" 0 -0.108756041732913 1 0 -3.17618512075203 -5.20235323035571 -4.9177999920435 0 0 0 4 4 6 0.0069547752403869 0.0180934452663244 9.65731130041583e-05 1 1 1 0 0 0 1.13428010617579
"172" 0 -0.0889744475757508 1 0 -3.44475700193097 -5.1945805870948 -5.01292869637684 0 0 0 2 1 5 0.0545178706239442 0.00221188774288084 0.000746446974848289 0 1 1 1 0 0 0.549129100029095
"173" 0 -0.41256003661397 0 0 -5.08467615513802 -6.13074358280718 -5.38568456446731 0 0 0 5 7 9 0.00931179127484085 0.00123900113449751 0.00445897686751953 1 1 1 0 0 0 -1.12017629686027
"174" 1 0.0489287024585613 0 1 -4.51561443496799 -4.36081665010963 -2.45230892183314 0 0 0 6 4 4 0.0189704172503822 0.00760797799837741 0.0548107245394394 1 1 0 0 0 1 -1.25380836654178
"175" 1 0.064259317469693 1 0 -2.40223707761147 -4.08532042502161 -4.41758673394235 1 0 0 0 2 6 0.0545178706239442 0.0166443443224041 0.00405256955777656 0 1 1 1 0 0 -0.177120605540452
"176" 0 0.0855569873628917 1 0 -3.06397627889811 -4.63342413925664 -5.38217322829113 0 0 0 5 4 5 0.0545178706239442 0.00198874826060549 0.00716250472248057 0 1 1 1 0 0 0.405591853470472
"177" 1 0.337250445008146 1 1 -2.21577064258289 -3.24739647664277 -2.01820861996818 0 0 0 5 2 2 0.0545178706239442 0.0131158398978847 0.0548107245394394 0 1 0 1 0 1 0.412835693499632
"178" 1 0.310849288593977 0 1 -4.25169889948241 -3.45950694194538 -2.25266275251998 0 0 0 8 7 1 0.00211740613225413 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 0.187325218288318
"179" 0 0.231109704917756 0 0 -4.96940356466305 -4.26506197028535 -5.22269698798783 0 0 0 3 4 3 0.00114181690771549 0.0141485691687045 0.0108771072501559 1 1 1 0 0 0 2.29807479617442
"180" 1 0.538915983571436 1 1 -2.54849498644919 -3.01171660789048 -1.92801343342032 0 0 0 4 3 3 0.037169003723979 0.023934666332045 0.00602685616175881 1 0 1 0 1 0 1.68237896076411
"181" 0 -0.126863334035836 1 2 -2.7299376015798 -5.15692866855606 -3.99814115379063 1 0 0 3 3 6 0.0469185853564732 0.00917262495536701 0.00646107457002241 1 1 1 0 0 0 0.719017639219387
"182" 1 0.163323455320384 0 0 -4.52892199689642 -3.78259280715535 -4.38922017363345 0 0 0 6 3 3 0.00826384351307146 0.0122749190986625 0.0143784614262129 1 1 1 0 0 0 -0.519772149582022
"183" 1 0.443519094876506 0 1 -4.11443533131454 -3.31773387373617 -2.1127538985341 0 0 1 3 5 1 0.000774127057704665 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.41256486656861
"184" 1 0.471467134873484 0 1 -4.03651497979789 -2.98813631911007 -1.94625063053626 0 0 0 6 1 4 0.0168916324785594 0.00549529747831706 0.0286287112430288 1 1 1 0 0 0 1.3067496119076
"185" 0 -0.0928156744661588 0 1 -4.91576505610738 -4.66843015756431 -3.17899178350087 0 0 0 5 6 2 0.0214659983825778 0.000448327742087454 0.0548107245394394 1 1 0 0 0 1 0.726887287944634
"186" 0 -0.205724229387223 0 2 -4.8757037480358 -5.42721079499681 -3.62608974590757 0 0 0 6 5 4 0.00387774873829132 0.00226963019691664 0.0194340958682561 1 1 1 0 0 0 0.599617186829713
"187" 0 -0.692123621326431 0 0 -4.99103756966494 -6.64917180908152 -5.29278691366779 0 0 0 7 9 5 0.00244718332465323 2.41514833289087e-05 0.000744785144408206 1 1 1 0 0 0 -1.79349321707968
"188" 0 0.160618465804835 0 2 -4.95298562233695 -4.60339941830514 -3.35712217795197 0 0 0 5 5 4 0.00371272041342811 0.0173083853909175 0.0347177114949775 1 1 1 0 0 0 1.9404273922269
"189" 0 -0.200921967786149 1 1 -2.89192142752285 -5.31864199377817 -3.30306262013874 0 0 0 3 6 6 0.00209826667696325 0.00491801623747115 0.0548107245394394 1 1 0 0 0 1 0.332401788076173
"190" 1 -0.086988557064242 0 1 -4.24686092972791 -4.67430960944963 -2.62505974417422 0 0 0 4 4 4 0.00459749758276827 0.0178507801668478 0.00602811766720952 1 1 1 0 0 0 -2.0922907485031
"191" 1 0.649592462313372 1 2 -1.7540049582968 -2.85901552081012 -2.57576893240268 0 0 0 4 3 4 0.00720841648950982 0.021929536441523 0.00860249528840382 1 1 1 0 0 0 1.77594483867452
"192" 0 0.102838761461711 0 0 -5.09588461744409 -4.81740756558887 -4.87527645211091 0 0 0 8 9 5 0.00359869547179927 0.00607654492654587 0.00454495838342796 1 1 1 0 0 0 1.08397396002118
"193" 0 0.44898887608414 0 2 -4.80039764281897 -3.89961985085928 -3.28049715251501 0 1 0 5 2 3 0.0215475230174485 0.023934666332045 0.0143509574412144 1 0 1 0 1 0 2.9231128221934
"194" 1 0.412179228975908 1 2 -1.65385790354501 -3.2743187296451 -2.66648267090323 0 0 0 5 5 1 0.0545178706239442 0.023934666332045 0.0125356496321648 0 0 1 1 1 0 1.00637000100696
"195" 1 0.794238585197522 1 2 -1.59634118753608 -2.36785353649906 -2.12904971327327 0 0 0 0 1 2 0.0545178706239442 0.023934666332045 2.44864360859054e-05 0 0 1 1 1 0 2.23475787495279
"196" 0 -0.133218353938977 0 1 -5.02425363358561 -5.13779763796231 -3.30100144489678 0 0 0 2 5 1 0.000295847739227194 0.0019209528387776 0.00161392648448034 1 1 1 0 0 0 1.01733169485042
"197" 0 -0.0949620423631319 0 2 -4.65086270961698 -5.20201394980999 -3.67915511108492 0 0 0 6 6 5 0.000643735283512332 0.0102551783025913 0.00950708793002409 1 1 1 0 0 0 0.979133647697985
"198" 0 0.130219240805509 0 0 -4.64564128113624 -4.29358189786737 -4.46066230950163 0 0 0 5 3 8 0.00741937214496603 0.00103728567311092 0.0151559164579072 1 1 1 0 0 0 2.37897416205289
"199" 0 0.106985720867605 0 1 -4.88000410296985 -4.66075286462314 -3.05440829522804 0 0 0 4 5 3 0.00706535474784723 0.0138604821557119 0.00337098384269811 1 1 1 0 0 0 1.49156274279784
"200" 1 0.651259066194339 1 2 -2.03758998715138 -2.81139890948248 -2.66947513949335 0 0 0 0 6 4 0.0545178706239442 0.023934666332045 0.0422038884557625 0 0 1 1 1 0 2.11468238459804
"201" 0 -0.266862639167627 0 1 -4.86771002725357 -5.48640854980236 -3.41362459441353 0 0 0 1 2 4 0.000671749896196106 0.00286708297306864 0.0548107245394394 1 1 0 0 0 1 -0.0207476546805585
"202" 1 0.577695142004104 1 2 -1.65454536364472 -2.47852029506591 -2.66159307782564 0 0 0 2 1 3 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 1.81373530835906
"203" 1 0.303888613728194 0 0 -4.26489404713079 -3.70394538259159 -4.11823992631627 0 0 0 4 2 5 0.00967950803446204 0.0131083752626304 0.00316442355537864 1 1 1 0 0 0 0.596165703455488
"204" 1 0.42427135449745 0 1 -3.93810389643292 -3.05088265196258 -1.99787315470836 0 0 0 3 1 4 0.0298443501025764 0.010260432208876 0.0548107245394394 1 1 0 0 0 1 0.732785830989228
"205" 0 -0.118676585736096 1 0 -2.81456482623963 -5.35347922077551 -4.84300952537332 0 0 0 3 5 10 0.0359772432765287 6.77387160600934e-05 0.000460085737377573 1 1 1 0 0 0 1.10581407202222
"206" 1 0.887061424212501 1 0 -1.74359860886826 -2.0295027715323 -3.81550578282288 0 0 0 2 2 1 0.0545178706239442 0.023934666332045 0.00654839556256614 0 0 1 1 1 0 2.79176547137758
"207" 1 0.375620610775077 1 2 -1.99410941126107 -3.41540134018676 -3.07736961661795 0 0 0 1 5 3 0.0545178706239442 0.023934666332045 0.0306641410207934 0 0 1 1 1 0 1.06196624534469
"208" 1 0.451615524974539 1 0 -2.23532926443625 -3.44119321575597 -3.90786788352018 0 0 0 0 3 3 0.0498412545551568 0.023934666332045 0.041322513272148 1 0 1 0 1 0 0.73310050835521
"209" 0 0.401615555695456 1 1 -2.81350405614661 -4.15303558662845 -3.05032563850434 0 0 1 1 4 2 0.0316303889364477 0.00263221149676755 0.0332931361377756 1 1 1 0 0 0 2.64518142829588
"210" 0 -0.160925680648729 1 2 -3.19469369261251 -5.25819827823945 -3.5627608489958 0 0 0 2 5 2 0.0545178706239442 0.00275473022038803 0.0548107245394394 0 1 0 1 0 1 0.711409185102087
"211" 0 -0.253731502247909 1 2 -3.17047570516547 -5.57638485803446 -4.23811580105395 0 0 0 4 9 1 0.0386367672861855 0.00150339419826635 0.00683291237774891 1 1 1 0 0 0 0.444523540747737
"212" 1 0.276696396651892 0 2 -4.15224798207895 -3.4212085199169 -2.28751748569996 0 0 0 3 6 2 0.0393669791220059 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.02696453919491
"213" 0 -0.523839990317265 0 2 -4.95546500667826 -6.23676185756302 -3.87445436070657 0 0 0 2 5 5 0.0041193509204786 0.0019958499142443 0.00793343152789406 1 1 1 0 0 0 -0.27405809671927
"214" 0 -0.0263090459041016 0 2 -4.97746476912798 -5.00921804649493 -3.93964045949926 0 0 0 8 4 6 0.0227225347763285 0.00129519446986742 0.0231799609019665 1 1 1 0 0 0 1.09939488500229
"215" 0 0.371485106651723 0 0 -4.92795014993933 -4.06590403218924 -4.58809773972654 0 0 0 5 3 5 0.0111106324155025 0.00291468284916627 0.0176848746105734 1 1 1 0 0 0 2.39639987699945
"216" 1 0.696070023955781 0 1 -3.74495681060582 -2.29668685692582 -2.08527716116155 0 0 0 2 6 0 0.00263317248695193 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.69395258971273
"217" 1 0.42854497823014 0 2 -4.26452358213319 -3.16846249670203 -2.21230399530473 0 0 0 5 3 5 0.0031060917430301 0.0143365549599572 0.0155528103062186 1 1 1 0 0 0 1.32042167868576
"218" 1 0.589958023490127 1 1 -2.52513850853093 -3.00732260593632 -2.17906211110175 0 0 0 2 3 1 0.0164137265410248 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.64772956123791
"219" 0 -0.367789047220244 0 1 -5.27479551237781 -5.5692261955655 -3.118917354641 0 0 0 3 6 8 0.00119105061693277 0.000505724232489159 0.000337230081445474 1 1 1 0 0 0 -1.09471790123815
"220" 0 -0.0205705665039805 1 2 -2.98575621171353 -5.21897899261706 -3.82235184771739 0 0 0 4 9 6 0.0545178706239442 0.00468016616110503 0.0395012407652314 0 1 1 1 0 0 0.830136585600955
"221" 0 0.136575847566454 1 0 -3.24286485173718 -4.6330195597714 -5.17751476251275 0 0 0 3 3 5 0.022020763105682 0.0106170604107697 0.00358932641013953 1 1 1 0 0 0 1.80898536603121
"222" 0 0.0918776683530561 1 2 -3.02736357475836 -4.45072630371847 -3.52658184439561 0 0 0 3 5 7 0.0211392917875227 0.0091272357362794 0.00987786024832631 1 1 1 0 0 0 1.61242750229252
"223" 1 0.117783185321233 1 1 -2.3049807705423 -3.92392640336078 -1.80979636536834 0 0 0 0 8 5 0.0545178706239442 0.00685868675157658 0.0548107245394394 0 1 0 1 0 1 0.573151298106169
"224" 1 0.69642362748203 1 0 -2.10466740401535 -2.57574226193923 -3.91832691953557 0 0 0 3 1 3 0.0545178706239442 0.023934666332045 0.0345171000796333 0 0 1 1 1 0 1.81614984225903
"225" 0 -0.270275668824125 0 1 -4.80341004035925 -5.92090837864423 -3.40358541163387 0 0 0 6 5 4 0.00238739822053269 0.000309728702108733 0.0548107245394394 1 1 0 0 0 1 0.0137785458735487
"226" 1 0.458780418471111 0 1 -3.52307628372038 -3.35856811662658 -1.9958979596866 0 0 0 2 6 1 0.0230209428778639 0.0070178413807282 0.0548107245394394 1 1 0 0 0 1 0.955583526796005
"227" 0 0.289901352417469 1 1 -3.29725345462781 -4.43422991518837 -2.78252884143735 0 0 0 4 3 3 0.0127361010614307 0.00763967200852513 0.0506128362023707 1 1 1 0 0 0 2.35691292698987
"228" 0 -0.0597513791352387 0 0 -4.83075283934507 -4.69014157041593 -4.74557583581113 0 0 0 3 10 5 0.0159728027917891 0.00389114896533366 0.00502835264591326 1 1 1 0 0 0 0.326444579711226
"229" 0 0.251567659363961 1 0 -3.08016777680605 -4.4013808306004 -5.15683028113177 0 0 0 1 4 6 0.0545178706239442 0.023934666332045 0.00819876406210378 0 0 1 1 1 0 1.82742535442654
"230" 0 0.162281699489444 1 1 -3.02605557761705 -4.2501182664953 -3.20927697913619 0 0 0 1 8 1 0.0315953196665251 0.023934666332045 0.00845662894659691 1 0 1 0 1 0 2.22784794287179
"231" 0 0.0327863300580098 0 0 -4.83586573658309 -4.74831766420777 -4.65813153645804 0 0 0 1 11 4 0.0194690312233832 0.00853408077003809 0.00113636292205365 1 1 1 0 0 0 1.09312542930173
"232" 0 -0.0846229636577965 0 0 -5.31446769572161 -5.22163663094448 -5.11686721556837 0 0 0 4 5 8 0.00712412007676704 0.000165183688066539 0.00876529800763278 1 1 1 0 0 0 0.528416233884231
"233" 1 0.238077106919781 0 2 -4.14128542433251 -3.88676538543979 -2.80879584453202 0 0 0 3 1 5 0.00251028857629252 0.0096244770646331 0.0264835157470182 1 1 1 0 0 0 0.368779225526435
"234" 1 0.399474622054194 1 1 -2.33204087668893 -3.42517692010058 -1.9856263511981 0 0 0 4 1 4 0.0188752543170402 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 -0.233507999155
"235" 0 -0.186682560977227 1 1 -2.93540626875871 -5.32287045098678 -3.07040654875873 0 0 0 0 7 2 0.00360419938607299 0.00160034598392915 0.0494180265611415 1 1 1 0 0 0 0.896384798359862
"236" 0 -0.205590075665847 1 2 -3.10591965844706 -5.2702441674359 -3.78974275389394 0 0 0 6 13 4 0.0178229881395246 0.006653521944917 0.0280615194152374 1 1 1 0 0 0 0.472788810396778
"237" 0 0.172431227699025 0 1 -4.82432374453528 -4.47505365963127 -2.72236961725452 0 0 0 5 1 4 0.00115106274988531 0.00289073827942321 0.0324473697338466 1 1 1 0 0 0 1.97808106567756
"238" 1 0.630637522765447 1 1 -2.11102824684559 -2.96505049335978 -2.19372107545981 0 0 0 2 2 3 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 1.70307553405176
"239" 1 0.457718784405851 0 2 -4.26882427303449 -3.37119590224034 -2.41344076264065 0 0 0 2 2 3 0.0470035961211344 0.023934666332045 0.0434012101471919 1 0 1 0 1 0 0.624152311516296
"240" 1 0.330804178912424 1 1 -2.42859948186178 -3.41096992680557 -2.01078382511405 0 0 0 1 3 2 0.0545178706239442 0.0172363629285076 0.0169400456343647 0 1 1 1 0 0 0.600528634622487
"241" 0 -0.180742121065285 0 0 -4.98589326159719 -4.98218432432725 -4.58764023014809 0 0 0 6 6 7 0.000106870889826427 0.000644830556588639 0.0011524035267387 1 1 1 0 0 0 1.06634714747501
"242" 1 0.744105417697396 1 2 -1.75661403806797 -2.58393456925459 -2.70254315134195 0 0 0 3 3 4 0.0545178706239442 0.0142986552724168 0.0218886964434797 0 1 1 1 0 0 2.06787709825503
"243" 1 0.445961877046415 0 1 -3.97488722607484 -3.64461577009802 -1.93409992196603 0 1 0 2 1 3 0.0230225396873876 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 0.886441626774939
"244" 1 0.686437366475027 1 0 -1.65777487159812 -2.75193333901839 -3.82393205450039 0 0 0 0 1 1 0.0545178706239442 0.023934666332045 0.0233404448868355 0 0 1 1 1 0 2.02425010628011
