"A" "M_cont" "M_bin" "M_cat" "contY_binM_noint" "contY_contM_noint" "contY_catM_noint" "binY_binM_noint" "binY_contM_noint" "binY_catM_noint" "countY_binM_noint" "countY_contM_noint" "countY_catM_noint" "Ycen_binM_noint" "Ycen_contM_noint" "Ycen_catM_noint" "cens_binM" "cens_contM" "cens_catM" "delta_binM" "delta_contM" "delta_catM" "C"
"131" 0 -0.100259785033604 0 1 -4.81636534790916 -5.19524396258946 -2.95136751350828 0 0 0 8 5 2 0.00647807175580063 0.00220551374753191 0.0298422004713929 1 1 1 0 0 0 1.00325162932047
"132" 1 0.480296762653385 1 2 -2.55307724121942 -3.11159983284578 -2.7846279539525 1 0 0 2 5 6 0.0133521953643563 0.0223828731006426 0.0389035643562565 1 0 1 0 1 0 1.51387651528158
"133" 1 -0.0232717214738648 1 0 -2.27493182926185 -4.38806612938794 -4.39954482815544 0 0 0 5 5 2 0.0131238017166365 0.00243738063038484 0.00647944376196123 1 1 1 0 0 0 -1.15980339424932
"134" 0 -0.321543608315158 1 0 -3.55206779215798 -5.81434337904895 -5.06215391108776 0 0 0 5 7 6 0.0511322058959062 0.00526071622218242 0.0048265457112843 0 1 1 1 0 0 0.0874626565299924
"135" 0 -0.255763810616874 0 2 -4.95456738731412 -5.46054394622714 -3.97379150722279 0 0 0 9 5 3 0.0123155565267149 0.00821313469260812 0.0477909801583851 1 1 1 0 0 0 -0.634071464560088
"136" 0 0.193905150953331 1 2 -2.99487709570714 -4.78006233013719 -3.48088168937253 0 0 1 4 9 2 0.00311420016967121 0.0223828731006426 0.00437422256253603 1 0 1 0 1 0 2.39817327097435
"137" 0 -0.131958543803545 1 1 -2.79917191595294 -5.22893207592006 -3.08329016724653 0 0 0 2 5 3 0.0492565077616426 0.00316177487872292 0.0170182964402783 1 1 1 0 0 0 0.684486578986723
"138" 0 0.312337270816115 0 2 -4.67903653705912 -4.1094027517574 -3.24519939051426 0 0 0 3 5 2 0.020021522537964 0.0223828731006426 0.0338871745166327 1 0 1 0 1 0 2.73572789702512
"139" 0 -0.0513938430363392 0 0 -4.98532835166491 -4.80093467142344 -4.77923530370257 0 0 0 6 7 8 0.0125639833074755 0.00817406425112003 0.0118718114210306 1 1 1 0 0 0 1.18701887790573
"140" 1 0.400011204834533 1 0 -2.49017703067221 -3.37574080060569 -4.28036985290656 1 0 0 2 2 0 0.0511322058959062 0.0075839396191205 0.028667874438279 0 1 1 1 0 0 0.794993925451335
"141" 1 0.664035205620417 1 0 -2.42657431610564 -2.67802138217594 -3.97806348371129 0 0 0 2 0 4 0.0511322058959062 0.0223828731006426 0.00187065912323514 0 0 1 1 1 0 1.73114355403334
"142" 0 -0.241450512375395 1 2 -3.31365773068056 -5.21150541479771 -3.81972707951892 0 0 0 1 3 6 0.0216213190115516 0.0114483826380795 0.0315550781624298 1 1 1 0 0 0 1.05725196136345
"143" 0 0.408871292252321 0 0 -5.07600173554836 -3.65117798778693 -4.81920306364943 0 0 0 8 5 5 0.00259229013777951 0.010565243267817 0.00425063876343318 1 1 1 0 0 0 3.39757418346288
"144" 1 0.257339660650329 0 1 -4.06108395859146 -3.58223783085434 -2.26279690527583 0 0 0 5 2 0 0.0129319714238455 0.00751927167300375 0.0484603504496438 1 1 0 0 0 1 -0.154818101642772
"145" 0 -0.189431754392626 1 0 -3.29100476824337 -5.48015432548884 -4.8696313748025 0 0 0 4 2 3 0.0193081641069248 0.0075676148631858 0.00707162842501291 1 1 1 0 0 0 -0.32741050495612
"146" 1 0.8555158587148 1 0 -2.32369469179248 -2.6066815358963 -3.61203629934711 0 0 0 2 5 2 0.0511322058959062 0.0223828731006426 0.015227506268831 0 0 1 1 1 0 2.41077547562043
"147" 1 0.373932532237101 1 0 -2.35657266782267 -3.2848935824568 -4.48885826119323 0 0 0 0 2 3 0.0284328991320469 0.0223828731006426 0.00951949733708392 1 0 1 0 1 0 0.703542156404137
"148" 0 -0.329688189001227 1 1 -3.26440843028617 -5.55424434501377 -3.23768115186397 0 0 0 4 6 0 0.0129484136409839 0.00120138029318817 0.0454496231765699 1 1 1 0 0 0 -0.291943119267715
"149" 0 -0.104810656365234 0 1 -4.85349312228926 -4.39121338463094 -3.06467964831646 0 0 0 7 1 1 0.00089965379172389 0.00896930073676279 0.0196959762976096 1 1 1 0 0 0 0.894403995341333
"150" 0 0.114331155707711 1 2 -3.11932817743499 -4.8022269056473 -3.67656790099749 0 0 0 1 5 1 0.0396348101110712 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 2.35584331943028
"151" 0 0.172053002337537 0 2 -4.70110807484107 -4.65648218592264 -3.41826357470879 0 0 0 5 7 3 0.00478707234613531 0.0100222307194531 0.00526865861855831 1 1 1 0 0 0 2.41125013977977
"152" 1 0.156456520636157 1 1 -2.83129601565832 -3.98579140485025 -2.13367649370651 0 0 0 1 3 3 0.0511322058959062 0.000209102724769012 0.043383438230238 0 1 1 1 0 0 -0.790268485701947
"153" 0 0.0261109454686305 1 0 -2.99525800742505 -4.79467720210754 -4.73025675000288 0 0 0 5 2 6 0.0199382053674244 0.00139607043659715 0.00916583486743581 1 1 1 0 0 0 1.63624664318343
"154" 0 -0.144605671423801 0 1 -4.59457618449868 -5.36740816326134 -3.29212670835914 0 0 0 4 5 3 0.0060461049756499 0.00287971275816223 0.00359180703497691 1 1 1 0 0 0 0.28694342177779
"155" 1 0.626268542339735 1 2 -2.43793235933258 -3.18517163241215 -2.73899208734205 0 0 0 3 1 4 0.0511322058959062 0.018336593877558 0.0484603504496438 0 1 0 1 0 1 1.45932323992271
"156" 1 0.111644113033038 1 0 -3.06618395930601 -3.86918639942536 -4.18929481371511 0 0 0 1 4 4 0.0511322058959062 0.012935387656213 0.0245093246169358 0 1 1 1 0 0 -0.514498328848627
"157" 1 0.354527860879794 1 1 -2.46243105221207 -3.55325765144813 -2.26826170338854 0 0 0 2 4 0 0.0511322058959062 0.0223828731006426 0.0484603504496438 0 0 0 1 1 1 1.37035764348936
"158" 1 0.312107250710323 1 0 -2.2019303377839 -3.73590165121845 -4.22262339315807 1 0 0 4 1 7 0.0380206548155862 0.0223828731006426 0.00502746548445483 1 0 1 0 1 0 0.900124476359286
"159" 0 0.331536925118984 0 0 -4.81177504468443 -4.50970452669512 -4.7509909715584 0 0 0 6 8 4 0.000351009537908024 0.00178611117549134 0.00219554347203333 1 1 1 0 0 0 2.26467538039016
"160" 1 0.624077298760244 0 1 -4.23104918518515 -2.83228508770403 -2.74435593572306 0 0 0 3 3 2 0.00227334936273641 0.0111807616844959 0.0484603504496438 1 1 0 0 0 1 1.04021340945764
"161" 1 0.47335971322014 0 2 -3.87432503226284 -3.300624497853 -2.95582278111339 0 0 0 5 5 5 0.00255855439439258 0.0223828731006426 0.00448752574465938 1 0 1 0 1 0 1.93015659783805
"162" 0 -0.177127042337607 0 2 -4.93616382672283 -5.28818014726529 -3.97595194922581 0 0 0 4 4 3 0.00636629263050329 0.0193250078662739 0.0162484220645161 1 1 1 0 0 0 0.367779580754111
"163" 0 0.300950526105122 1 1 -3.04326276537546 -4.00562503540436 -2.95810331347415 0 0 0 3 2 6 0.00651131324259772 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 2.22673621724786
"164" 0 0.219487161007077 1 0 -2.93209253034142 -4.53115955396096 -4.6162407609942 0 0 0 4 5 5 0.0188113871196926 0.0223828731006426 0.0159668902199733 1 0 1 0 1 0 1.74779141492234
"165" 0 -0.125397242541506 0 2 -5.2416818641974 -5.20350185297825 -3.8668486614339 0 0 0 9 5 2 0.00121177350219077 0.00496590791379182 0.00242150393190108 1 1 1 0 0 0 0.204864591025581
"166" 0 -0.298988857617525 1 2 -3.14364861913949 -5.7682122492655 -3.99865295873193 0 0 0 2 7 5 0.0511322058959062 0.000717586754725923 0.0171111613425022 0 1 1 1 0 0 0.244178507520502
"167" 0 0.0305855488127829 1 2 -3.1572913664733 -4.47938910639033 -3.61293675960697 0 0 0 3 8 4 0.022063046369751 0.00595185086422719 0.00839379120398426 1 1 1 0 0 0 1.68274602088937
"168" 1 0.586927986377876 1 1 -2.54777004545283 -3.26901109760318 -2.34738191895344 0 0 0 2 2 4 0.0511322058959062 0.0174225398105093 0.0484603504496438 0 1 0 1 0 1 0.691522602122181
"169" 1 0.315794111745473 1 0 -2.26971044475224 -3.60512275641549 -3.92032349193203 0 0 0 2 1 4 0.0511322058959062 0.0223828731006426 0.00754373911506859 0 0 1 1 1 0 0.807208130157476
"170" 1 0.986896883298034 1 2 -2.69037987146947 -2.26450408670695 -2.47356938598706 0 0 0 2 2 1 0.0434759756535023 0.0223828731006426 0.0317371245142067 1 0 1 0 1 0 2.86730234443687
"171" 0 -0.108756041732913 1 0 -3.13530458495646 -4.90456533881099 -4.57352626183896 0 0 0 4 8 9 0.0132235047450975 0.00166763134404434 0.00374666841161656 1 1 1 0 0 0 1.13428010617579
"172" 0 -0.0889744475757508 1 0 -2.9895965519312 -5.15712658123507 -4.80106878475687 1 0 0 6 8 5 0.0155060039348479 0.00282378178511145 0.0135685548398193 1 1 1 0 0 0 0.549129100029095
"173" 0 -0.41256003661397 0 0 -4.70845448178012 -5.90219692473409 -5.02063319019266 1 0 0 5 4 3 0.00258013134069758 0.00302901034234911 0.000809302698243095 1 1 1 0 0 0 -1.12017629686027
"174" 1 0.0489287024585613 0 1 -4.3463171535771 -4.00899945243096 -2.5805100301835 0 0 0 4 5 4 0.0109688096583662 0.00211887358373162 0.0454198514572732 1 1 1 0 0 0 -1.25380836654178
"175" 1 0.064259317469693 1 0 -2.02500605517949 -3.80956841789323 -4.33696585809156 1 0 0 3 3 1 0.0131573211294956 0.0159752445587925 0.000727342528704997 1 1 1 0 0 0 -0.177120605540452
"176" 0 0.0855569873628917 1 0 -3.21119495702607 -5.03909092333368 -4.86911506146003 0 0 0 0 2 5 0.0232445084851841 0.00409913679020954 0.0164110077800593 1 1 1 0 0 0 0.405591853470472
"177" 1 0.337250445008146 1 1 -2.49153626849508 -3.66634348215468 -2.71802211807866 0 0 0 1 5 1 0.000245032071562866 0.0223828731006426 0.0179482808691422 1 0 1 0 1 0 0.412835693499632
"178" 1 0.310849288593977 0 1 -4.35164026515797 -3.55246653726233 -2.36577158960329 0 0 0 3 8 5 0.013128367080455 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 0.187325218288318
"179" 0 0.231109704917756 0 0 -4.85227824597858 -4.20268399089347 -4.70540182391492 0 0 0 5 6 6 0.0068485503729715 0.00260619149583648 0.0261738638955989 1 1 1 0 0 0 2.29807479617442
"180" 1 0.538915983571436 1 1 -2.54470126293856 -2.74132955837863 -2.3098747238225 0 0 0 1 3 3 0.0511322058959062 0.00369237527071875 0.0484603504496438 0 1 0 1 0 1 1.68237896076411
"181" 0 -0.126863334035836 1 2 -3.19039865691361 -5.00124115615879 -3.8500219616506 0 0 0 2 2 4 0.0219754943138138 0.00063168802696592 0.00947721727917956 1 1 1 0 0 0 0.719017639219387
"182" 1 0.163323455320384 0 0 -4.06130907572407 -4.09167255836314 -3.86928739187384 0 0 0 3 5 2 0.0318152602220936 0.0223828731006426 0.00344187352583406 1 0 1 0 1 0 -0.519772149582022
"183" 1 0.443519094876506 0 1 -3.88102116145778 -3.34448598947482 -2.19829443263509 0 1 0 2 6 2 0.00818269651959366 0.0223828731006426 0.0192077384710155 1 0 1 0 1 0 1.41256486656861
"184" 1 0.471467134873484 0 1 -4.10054475094765 -3.57656264641169 -2.18122011753449 0 0 0 5 4 2 0.00574422610550149 0.0223828731006426 0.0476122076463334 1 0 1 0 1 0 1.3067496119076
"185" 0 -0.0928156744661588 0 1 -5.11755675239152 -5.16768132862142 -3.21574566144685 0 0 0 9 0 7 0.00546660322037229 0.00533393250860752 0.0121022977783727 1 1 1 0 0 0 0.726887287944634
"186" 0 -0.205724229387223 0 2 -5.03282242475523 -5.68981156784556 -3.67636628285639 0 0 0 11 11 6 0.000409018847198475 2.50677337241183e-05 0.00872222486933653 1 1 1 0 0 0 0.599617186829713
"187" 0 -0.692123621326431 0 0 -5.00454058815123 -6.23854402539706 -5.39881005623195 0 0 0 5 6 6 0.00131900214654187 0.00101678507887686 0.00212496567445235 1 1 1 0 0 0 -1.79349321707968
"188" 0 0.160618465804835 0 2 -4.79549924530912 -4.22970634089148 -3.39921015492187 0 0 0 7 6 4 0.0100448799999378 0.000489695319216677 0.0484603504496438 1 1 0 0 0 1 1.9404273922269
"189" 0 -0.200921967786149 1 1 -2.86855539225937 -5.41928159912278 -3.45636528763625 0 0 0 3 5 5 0.0259121320934424 0.000479773995082347 0.0365211680029872 1 1 1 0 0 0 0.332401788076173
"190" 1 -0.086988557064242 0 1 -4.37571177395789 -4.31174309751421 -2.570824450135 0 0 0 5 6 3 0.00149065275776992 0.0062812127470724 0.0390977830354536 1 1 1 0 0 0 -2.0922907485031
"191" 1 0.649592462313372 1 2 -2.21737011082854 -2.98636260810057 -2.74031896860287 0 0 0 5 4 1 0.00135204734683223 0.0223828731006426 9.39234501716883e-05 1 0 1 0 1 0 1.77594483867452
"192" 0 0.102838761461711 0 0 -4.99086157785432 -4.59808904855695 -4.98600510529308 0 0 0 7 7 5 0.00759666223739015 0.00221688903343845 0.0113732687112913 1 1 1 0 0 0 1.08397396002118
"193" 0 0.44898887608414 0 2 -4.69210540643574 -3.93306033086026 -3.04680655807322 0 0 0 6 3 4 0.00340920726725808 0.00459833085838343 0.00026602862206168 1 1 1 0 0 0 2.9231128221934
"194" 1 0.412179228975908 1 2 -2.46538773971378 -3.06243038899941 -2.97509634985619 0 0 0 2 5 5 0.0226186550935127 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 1.00637000100696
"195" 1 0.794238585197522 1 2 -2.2822904050402 -3.13424553228921 -2.90732415753904 0 1 0 2 3 2 0.00026521798446401 0.0223828731006426 0.0216104997169971 1 0 1 0 1 0 2.23475787495279
"196" 0 -0.133218353938977 0 1 -4.98308287433953 -5.31845531978631 -3.09225919493745 0 0 0 6 8 4 0.0235739260458281 0.00417142241752168 0.0484603504496438 1 1 0 0 0 1 1.01733169485042
"197" 0 -0.0949620423631319 0 2 -4.90755988491529 -4.84866549554412 -3.80312276011015 0 0 0 6 3 3 0.0122111758509735 0.0223828731006426 0.0276100468050339 1 0 1 0 1 0 0.979133647697985
"198" 0 0.130219240805509 0 0 -4.76728570253426 -4.59474102836881 -4.48002440692021 0 0 0 3 2 3 0.0126386163855198 0.00588016884178133 0.00556002963228995 1 1 1 0 0 0 2.37897416205289
"199" 0 0.106985720867605 0 1 -4.97485821421207 -4.56604195261853 -3.27285317374 0 0 0 1 6 3 0.00416172515452604 0.00748606717465131 0.00342397350265165 1 1 1 0 0 0 1.49156274279784
"200" 1 0.651259066194339 1 2 -2.43260867739162 -2.96156948022031 -3.00352926924881 0 0 0 2 1 3 0.0348696199377719 0.0137319809278273 0.0291248662289469 1 1 1 0 0 0 2.11468238459804
"201" 0 -0.266862639167627 0 1 -5.05142647930484 -5.66034185482578 -3.27366931218047 0 1 0 5 1 3 0.0010325310681192 0.00454507029333408 0.0484603504496438 1 1 0 0 0 1 -0.0207476546805585
"202" 1 0.577695142004104 1 2 -2.59441573843246 -3.06752982072829 -2.84160532914185 0 0 0 3 6 3 0.0511322058959062 0.0223828731006426 0.0107168623678045 0 0 1 1 1 0 1.81373530835906
"203" 1 0.303888613728194 0 0 -4.15641511530539 -3.65481715814987 -4.22671317783172 0 0 0 6 3 3 0.0330688013383409 0.00495493502168479 0.00971967468035424 1 1 1 0 0 0 0.596165703455488
"204" 1 0.42427135449745 0 1 -4.45441294732054 -3.54762664266697 -2.26310763478178 0 1 0 3 5 2 0.0365890974985653 0.0144090302802027 0.0484603504496438 1 1 0 0 0 1 0.732785830989228
"205" 0 -0.118676585736096 1 0 -3.40974511299521 -5.46018605988204 -4.81289528592344 0 0 0 1 4 1 0.0511322058959062 0.00213139701024026 0.0159080058444861 0 1 1 1 0 0 1.10581407202222
"206" 1 0.887061424212501 1 0 -2.01766520606093 -2.64706396527689 -3.85536598163536 1 0 0 3 1 5 0.00672821289468594 0.0223828731006426 0.00702991434191699 1 0 1 0 1 0 2.79176547137758
"207" 1 0.375620610775077 1 2 -2.4699430913312 -3.25376231028132 -2.84303867465002 0 0 0 1 1 2 0.0511322058959062 0.0223828731006426 0.0154042149783071 0 0 1 1 1 0 1.06196624534469
"208" 1 0.451615524974539 1 0 -2.36270446115864 -3.2447123071431 -3.85628465470197 0 0 0 5 0 3 0.00644068492722045 0.00617206284362146 0.0163434639226926 1 1 1 0 0 0 0.73310050835521
"209" 0 0.401615555695456 1 1 -2.63240306153347 -4.18319209157949 -3.0558705714754 0 0 0 4 4 1 0.0316339772875132 0.0223828731006426 0.00929597949553391 1 0 1 0 1 0 2.64518142829588
"210" 0 -0.160925680648729 1 2 -3.15379449377985 -5.05659972512031 -3.48232520549515 0 0 0 2 2 3 0.0511322058959062 0.00184562547985244 0.0300443325785784 0 1 1 1 0 0 0.711409185102087
"211" 0 -0.253731502247909 1 2 -3.31556157015063 -5.19569290895464 -3.92080351774752 0 0 0 3 6 4 0.017199442627212 0.00102689846130576 0.040064629416738 1 1 1 0 0 0 0.444523540747737
"212" 1 0.276696396651892 0 2 -3.85683244680151 -3.93521658898495 -2.99984232212428 0 0 0 5 3 2 0.00300816307407208 0.0114230591259031 0.0352722468000892 1 1 1 0 0 0 1.02696453919491
"213" 0 -0.523839990317265 0 2 -5.04689215693751 -5.68677770772739 -3.96034892026415 0 0 0 10 5 2 0.0016546022300096 0.00240194859543549 0.0334161926728046 1 1 1 0 0 0 -0.27405809671927
"214" 0 -0.0263090459041016 0 2 -4.89834827729427 -4.72445066448989 -3.46860685497667 0 0 0 7 7 5 0.00761599724607915 0.0182633358815824 0.0484603504496438 1 1 0 0 0 1 1.09939488500229
"215" 0 0.371485106651723 0 0 -4.70251977062822 -3.99962716455395 -4.4868386344892 0 0 0 2 4 8 0.0170320593387406 0.000873898263003651 0.0157726669961176 1 1 1 0 0 0 2.39639987699945
"216" 1 0.696070023955781 0 1 -4.67932904043583 -2.95540608639593 -2.37502437278752 0 0 0 4 3 2 0.0237958394722676 0.0182933116746998 0.0210851440754222 1 1 1 0 0 0 1.69395258971273
"217" 1 0.42854497823014 0 2 -3.76037415894408 -3.312528002361 -2.78910411260967 0 0 1 6 2 2 0.020715165924777 0.0223828731006426 0.0185527584805946 1 0 1 0 1 0 1.32042167868576
"218" 1 0.589958023490127 1 1 -2.40920085615412 -2.62359497704376 -1.83087820296399 0 0 1 0 3 1 0.0511322058959062 0.0223828731006426 0.0484603504496438 0 0 0 1 1 1 1.64772956123791
"219" 0 -0.367789047220244 0 1 -5.07652119316801 -5.95187324090478 -3.4863550872709 0 0 0 7 3 6 0.0126221152928215 0.000498787126382102 0.0118563956236144 1 1 1 0 0 0 -1.09471790123815
"220" 0 -0.0205705665039805 1 2 -3.08540940971897 -4.76915506072878 -3.74119828007937 0 0 0 6 8 1 0.0462719848499969 0.00771448065185911 0.0484603504496438 1 1 0 0 0 1 0.830136585600955
"221" 0 0.136575847566454 1 0 -2.79179617327082 -4.41499981278835 -5.21223674444945 0 0 0 3 4 4 0.0104614414324889 0.00160192830385211 0.00936602828369526 1 1 1 0 0 0 1.80898536603121
"222" 0 0.0918776683530561 1 2 -2.95668795525773 -4.82445763477827 -3.74167661275305 0 0 0 3 11 4 0.0111530607555283 0.00317836072019168 0.0366045396682006 1 1 1 0 0 0 1.61242750229252
"223" 1 0.117783185321233 1 1 -2.37246923389513 -4.14571488736341 -2.37554304991846 0 0 0 1 5 1 0.0511322058959062 0.0193626905507539 0.00461714433425148 0 1 1 1 0 0 0.573151298106169
"224" 1 0.69642362748203 1 0 -2.35074151580706 -2.79359802447868 -4.15954203954694 0 0 0 3 3 5 0.0478926136580648 0.00808171064245313 0.00811308465418864 1 1 1 0 0 0 1.81614984225903
"225" 0 -0.270275668824125 0 1 -4.63288788400141 -5.34147316496617 -3.20892184458298 0 0 0 7 3 4 0.00768664227025214 0.0047306194951406 0.0272980722866995 1 1 1 0 0 0 0.0137785458735487
"226" 1 0.458780418471111 0 1 -4.10501381336945 -3.24735748386789 -2.25599441446605 0 0 0 2 4 3 0.0290199986422758 0.0120865515618869 0.0484603504496438 1 1 0 0 0 1 0.955583526796005
"227" 0 0.289901352417469 1 1 -3.07957648122062 -4.27553147781187 -2.59244483288795 0 0 0 2 3 3 0.0291596296192335 0.00811215709211333 0.0484603504496438 1 1 0 0 0 1 2.35691292698987
"228" 0 -0.0597513791352387 0 0 -4.83544948428265 -5.15219256724187 -4.62918983659408 0 0 0 1 4 5 0.0299123609013456 0.000188541832312195 0.00218004684513274 1 1 1 0 0 0 0.326444579711226
"229" 0 0.251567659363961 1 0 -3.00438328398595 -4.24443759923849 -5.04124185755692 0 0 0 2 2 5 0.0511322058959062 0.0197231278942245 0.0250170030503527 0 1 1 1 0 0 1.82742535442654
"230" 0 0.162281699489444 1 1 -2.99940756160871 -4.38958876783429 -2.67762104456532 0 0 0 3 4 5 0.0511322058959062 0.000824145766232136 0.0484603504496438 0 1 0 1 0 1 2.22784794287179
"231" 0 0.0327863300580098 0 0 -5.23876053773098 -4.58010174859903 -4.88655302308489 0 0 0 7 3 3 0.0211668173892038 0.00733522441714982 0.00769947783934513 1 1 1 0 0 0 1.09312542930173
"232" 0 -0.0846229636577965 0 0 -4.96391158322444 -5.17892671490045 -4.83231927972848 0 0 0 7 12 4 0.00897468392117264 0.00620684203847335 0.0181152689232736 1 1 1 0 0 0 0.528416233884231
"233" 1 0.238077106919781 0 2 -4.03622023402701 -3.84132139075329 -3.02829845459103 0 0 0 3 5 4 0.0339025642432177 0.00388670628900725 0.0218054995516834 1 1 1 0 0 0 0.368779225526435
"234" 1 0.399474622054194 1 1 -2.42926173543282 -3.25484071040926 -2.33257100551304 0 0 0 3 7 4 0.0511322058959062 0.019070984719064 0.0484603504496438 0 1 0 1 0 1 -0.233507999155
"235" 0 -0.186682560977227 1 1 -2.68295773119632 -5.22236454226692 -2.99169960940961 0 0 0 1 7 4 0.00587014754853984 0.00281894613364135 0.0484603504496438 1 1 0 0 0 1 0.896384798359862
"236" 0 -0.205590075665847 1 2 -3.18824570085847 -5.51507302129964 -3.53825066438022 0 0 1 5 7 6 0.0380739483064179 0.00039838529982849 0.00509617374738462 1 1 1 0 0 0 0.472788810396778
"237" 0 0.172431227699025 0 1 -4.89483733404388 -4.02847938848299 -2.98672158134016 0 0 0 2 7 4 0.00316764079829408 0.0036843998528921 0.00903796405850211 1 1 1 0 0 0 1.97808106567756
"238" 1 0.630637522765447 1 1 -2.19843398717418 -2.63377515851952 -2.38706552751285 1 0 1 4 1 2 0.0511322058959062 0.0146579068649662 0.0229203585612367 0 1 1 1 0 0 1.70307553405176
"239" 1 0.457718784405851 0 2 -4.04354847555587 -3.48663452367644 -3.33371805967274 0 0 0 2 3 6 0.00904655523034472 0.00754392740371156 0.0217933774307459 1 1 1 0 0 0 0.624152311516296
"240" 1 0.330804178912424 1 1 -2.53443649503949 -3.5378545600159 -2.44243955639325 0 0 1 0 3 1 0.0172319272088643 0.0138849826499721 0.0484603504496438 1 1 0 0 0 1 0.600528634622487
"241" 0 -0.180742121065285 0 0 -4.7562323926293 -5.40195470326611 -4.64392770986868 0 0 0 5 6 3 0.00310435446371128 0.00139600923748224 0.0117810985659013 1 1 1 0 0 0 1.06634714747501
"242" 1 0.744105417697396 1 2 -2.10835470349724 -2.30393464914187 -2.9093584235627 0 0 0 3 2 3 0.0411255171198232 0.0223828731006426 0.0123236059121215 1 0 1 0 1 0 2.06787709825503
"243" 1 0.445961877046415 0 1 -4.30693470592863 -2.98482893376742 -2.54864986283404 0 0 0 4 3 2 0.013826886925932 0.00946348468049961 0.0160806201435827 1 1 1 0 0 0 0.886441626774939
"244" 1 0.686437366475027 1 0 -2.16577257049026 -2.68065771383309 -3.76513931573413 1 0 0 1 4 2 0.0511322058959062 0.0223828731006426 0.0109532657374925 0 0 1 1 1 0 2.02425010628011
