"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMMint" "contY_catMbinM_EMMint" "contY_catMcontM_EMMint" "binY_binMcontM_EMMint" "binY_catMbinM_EMMint" "binY_catMcontM_EMMint" "countY_binMcontM_EMMint" "countY_catMbinM_EMMint" "countY_catMcontM_EMMint" "C"
"209" 0 0.401615555695456 1 1 -2.79659163862499 -1.57152579865689 -2.83244545429056 0 0 0 2 1 2 2.64518142829588
"210" 0 -0.160925680648729 1 2 -4.13056333100508 -2.59464609696137 -3.76936113376773 0 0 0 5 1 4 0.711409185102087
"211" 0 -0.253731502247909 1 2 -4.2862939497199 -2.44939860515819 -3.91732991699729 0 0 0 7 2 7 0.444523540747737
"212" 1 0.276696396651892 0 2 -3.43205536118827 -2.57484863188875 -1.90256124023104 0 0 0 4 2 4 1.02696453919491
"213" 0 -0.523839990317265 0 2 -5.97310028066211 -4.22235624473225 -4.34386238018664 0 0 0 4 2 4 -0.27405809671927
"214" 0 -0.0263090459041016 0 2 -4.88032879560547 -3.68944526577518 -3.37636551087554 0 0 1 4 3 2 1.09939488500229
"215" 0 0.371485106651723 0 0 -4.01925066567735 -4.73543774106382 -3.8958798180801 0 0 0 4 6 2 2.39639987699945
"216" 1 0.696070023955781 0 1 -2.79551450266204 -2.22257937556989 -1.35518740512058 0 0 0 3 2 2 1.69395258971273
"217" 1 0.42854497823014 0 2 -3.20986367911147 -2.68494804847916 -1.72433599491639 0 0 0 3 4 4 1.32042167868576
"218" 1 0.589958023490127 1 1 -1.66850828360634 -0.60692275112265 -1.44830785875283 1 1 0 1 1 0 1.64772956123791
"219" 0 -0.367789047220244 0 1 -5.83797855152348 -3.09961999328929 -4.45021279111156 0 0 0 6 2 2 -1.09471790123815
"220" 0 -0.0205705665039805 1 2 -3.72895223469424 -2.03398700305188 -3.74315162525232 0 0 0 2 5 3 0.830136585600955
"221" 0 0.136575847566454 1 0 -3.15614746938841 -3.68788005284559 -4.66079560799292 0 0 0 3 5 5 1.80898536603121
"222" 0 0.0918776683530561 1 2 -3.65991461278036 -1.96058451780676 -3.00643549851413 0 0 0 3 2 3 1.61242750229252
"223" 1 0.117783185321233 1 1 -2.88945192907529 -0.322763415957031 -2.76465060513873 0 0 0 4 2 6 0.573151298106169
"224" 1 0.69642362748203 1 0 -1.40247493580962 -2.26132122483885 -2.65846549699544 0 0 0 1 1 3 1.81614984225903
"225" 0 -0.270275668824125 0 1 -5.35795839194629 -3.26276510524279 -3.86980720198885 0 0 0 6 2 6 0.0137785458735487
"226" 1 0.458780418471111 0 1 -3.17299843093398 -2.25673245056505 -1.79458369330943 0 1 0 7 5 3 0.955583526796005
"227" 0 0.289901352417469 1 1 -3.02714248343723 -1.74412624644188 -2.80593193479296 0 0 0 1 2 3 2.35691292698987
"228" 0 -0.0597513791352387 0 0 -5.23846966651774 -5.06567321713731 -5.18240201938734 0 0 0 5 5 4 0.326444579711226
"229" 0 0.251567659363961 1 0 -3.30165197156444 -3.56828005910756 -4.46879683767158 0 0 0 3 1 1 1.82742535442654
"230" 0 0.162281699489444 1 1 -3.08186797100784 -1.21476190222181 -2.88590735137346 0 0 0 1 2 3 2.22784794287179
"231" 0 0.0327863300580098 0 0 -5.01490744849239 -4.98327312053121 -4.85870381986694 0 0 0 5 3 2 1.09312542930173
"232" 0 -0.0846229636577965 0 0 -5.37982935387848 -4.60483355938761 -5.15271048613922 0 0 0 7 4 2 0.528416233884231
"233" 1 0.238077106919781 0 2 -3.63672093038908 -2.86169172951161 -1.9791653954199 0 0 0 3 1 2 0.368779225526435
"234" 1 0.399474622054194 1 1 -2.2640997078409 -0.652942901147111 -1.85990469948732 0 0 0 2 0 2 -0.233507999155
"235" 0 -0.186682560977227 1 1 -4.13546838188582 -1.9552177980098 -4.27308317816615 0 0 0 4 5 4 0.896384798359862
"236" 0 -0.205590075665847 1 2 -4.1641510236917 -2.26592871594953 -3.42262688288156 0 0 0 5 1 9 0.472788810396778
"237" 0 0.172431227699025 0 1 -4.48646483011059 -2.78986140914619 -3.33683133783446 0 0 0 3 2 2 1.97808106567756
"238" 1 0.630637522765447 1 1 -1.54877807541552 -0.528942405192138 -1.63612569546136 0 0 0 4 1 2 1.70307553405176
"239" 1 0.457718784405851 0 2 -3.56289343964322 -2.66696343578211 -1.89317333520415 0 0 1 6 3 1 0.624152311516296
"240" 1 0.330804178912424 1 1 -2.2931603481264 -0.817395096598283 -2.22272365468913 0 0 0 1 0 6 0.600528634622487
"241" 0 -0.180742121065285 0 0 -5.08772701698874 -4.6382732770527 -5.16701769423768 0 0 0 5 4 6 1.06634714747501
"242" 1 0.744105417697396 1 2 -1.1867566550527 -0.656657156648685 -0.72154923475185 0 1 1 2 0 1 2.06787709825503
"243" 1 0.445961877046415 0 1 -2.9160427850606 -2.27249148270897 -1.88302567613846 0 0 0 6 0 1 0.886441626774939
"244" 1 0.686437366475027 1 0 -1.4579241539676 -2.44736582196794 -3.0545625501187 0 0 0 1 3 0 2.02425010628011
"245" 0 -0.135967482253999 0 0 -5.31635357472023 -4.96201804911807 -5.34630681725621 0 0 0 3 6 3 0.616135779082554
"246" 1 0.552311642178861 0 2 -2.93006987886743 -3.1142720380336 -1.31347806117584 0 0 0 4 4 1 1.84999582579974
"247" 1 0.396808652427244 0 2 -3.22563974672519 -2.92435043746697 -1.9159002033464 0 0 1 2 5 1 0.631687875847089
"248" 0 0.377263707833285 0 2 -3.96698177660741 -3.74553492011836 -2.69614542984957 0 0 0 2 6 6 2.62007008838326
"249" 0 -0.119962883599957 0 1 -5.33184133403702 -3.12363788885005 -3.69210460297395 0 0 0 3 3 8 0.0488095857825391
"250" 0 -0.502848863057056 0 0 -6.03068564579801 -5.01040413201579 -5.91578611841988 0 0 0 5 6 4 -0.30573169130498
"251" 0 -0.135539119981034 1 0 -4.25206162196947 -3.27500160116904 -5.05086753537018 0 0 0 2 4 9 0.825648583154015
"252" 1 0.319575779360401 1 0 -2.2406131928559 -2.45935175015202 -3.36566455342792 0 0 0 4 3 3 0.57350481851672
"253" 0 -0.118058227282698 1 1 -4.17141758015509 -1.66403261788885 -3.98188127159686 0 1 0 6 2 2 0.554546338676692
"254" 0 -0.0790365293834621 0 2 -5.24960977491059 -3.90526456795741 -3.45586862757304 0 0 0 3 5 4 0.51935785220612
"255" 1 0.870012640043392 0 1 -2.10683177460976 -2.28503045717711 -1.00153337544745 0 0 0 2 4 2 2.45002664772972
"256" 1 0.658063164347353 1 2 -1.77972787267681 -1.13397927543272 -1.11146313715 0 0 0 1 1 0 2.02832366490533
"257" 0 -0.190532637491071 1 0 -3.7624313605667 -3.00983697090847 -5.57807923537709 0 0 0 5 4 7 0.280342544696934
"258" 0 -0.154679139592262 0 0 -4.94316582701628 -4.87029850910114 -5.60629382828825 0 0 0 10 3 4 0.792216053634948
"259" 1 0.647746284374293 1 1 -1.63781421445619 -0.35197165644538 -1.52471992687525 0 0 0 0 2 2 2.20613411357489
"260" 1 0.400021001487517 1 2 -1.91528203855195 -1.35166904064952 -1.81189817314511 0 0 0 1 1 1 0.502571421660598
"261" 0 -0.257357411410163 0 2 -5.39507754101006 -3.85343453563013 -3.61713815424953 0 0 0 3 8 6 0.323053991531955
"262" 1 0.837757306627716 1 0 -0.854311869331567 -2.41486739824139 -2.25164615634016 1 0 0 1 2 1 2.59266100078539
"263" 0 0.172179891853204 1 2 -3.21433230003625 -2.13596533476051 -2.95005526855457 0 0 0 4 3 5 1.79596379111947
"264" 1 0.625755108816551 1 0 -1.56086572524716 -2.5399628551193 -2.97647897568409 0 0 0 1 1 3 1.6253379807417
"265" 1 0.475985493412251 1 2 -1.92676978770067 -0.905544301931921 -1.65756935148823 0 0 1 3 0 2 1.19626323301051
"266" 1 0.469758452359699 0 0 -3.22108311702677 -3.99707784191389 -3.27884226182137 0 0 0 4 7 4 0.984366250485289
"267" 0 -0.71808457397092 0 0 -6.3634086283952 -4.99481856932035 -6.51919072536095 0 0 0 5 4 7 -1.72807441744438
"268" 0 0.368747848015074 0 1 -3.91342877397318 -3.11722603115253 -2.61040935043111 0 0 0 4 6 2 2.88708236660915
"269" 1 0.354955388764449 1 0 -2.16925452617497 -2.96072927346127 -3.49218528025796 0 0 0 3 4 3 0.184421928006377
"270" 1 0.479987208189591 1 1 -1.66527201386078 -0.421800750448489 -1.72463170160464 0 1 0 3 1 2 0.99964581523098
"271" 1 0.202691774009763 0 0 -3.85403506557178 -4.13060876557276 -4.06276298628936 0 0 0 2 6 3 0.191183000984583
"272" 1 0.324400177368113 1 1 -2.3839685045485 -0.485876184414538 -1.79402200213342 0 1 0 1 1 6 0.687975142698486
"273" 0 0.273966625640163 0 2 -4.17832835984615 -4.03248213247511 -2.85544726724483 0 0 0 4 4 3 1.932887322975
"274" 0 -0.158884720937063 0 2 -4.94288869942507 -3.83538149024508 -3.61641049646363 0 0 0 8 6 4 1.05430637065262
"275" 1 0.534754706927982 0 1 -3.22496588327619 -2.21563822160907 -1.77709234371274 0 1 0 3 3 4 1.08637563903736
"276" 1 0.260510992684343 0 2 -3.91823520698578 -3.06558868283472 -1.78379585914232 0 0 0 3 3 3 0.393647310012911
"277" 0 -0.12818575745178 1 0 -3.97719442219074 -3.51433236269888 -5.43014134601054 0 0 0 3 2 7 0.996866400147081
"278" 0 0.341669263367688 1 1 -2.63366913237085 -1.41688375126116 -3.03789820777633 0 0 0 6 2 1 3.23348488060202
"279" 1 0.505159827398977 0 1 -3.33202383188796 -2.69599155812884 -2.01941915300114 0 0 0 2 3 0 0.276599120998666
"280" 0 0.162301743966537 1 2 -3.55648293982492 -2.08364462638516 -2.96596488832744 0 0 0 7 0 3 1.63040383465431
"281" 0 0.096408715201335 0 2 -4.70242602099971 -3.59853044554002 -3.10230117417862 0 0 0 7 2 1 1.46795962206532
"282" 0 -0.103640274788026 1 1 -4.22250496572568 -1.74119635066242 -3.67939358651289 0 0 0 0 1 4 0.844600834441462
"283" 0 -0.0625892824385094 0 2 -4.9303724572876 -3.75480756323951 -3.41534889693291 0 0 0 5 1 1 1.49343200253622
"284" 0 0.0330202721042011 1 2 -3.50771135235969 -2.21490637866291 -3.28826435866559 0 0 1 8 1 4 1.43562815546461
"285" 0 0.205613432401304 0 0 -4.2390666854607 -4.94576455958073 -4.7126755352194 0 0 0 4 2 9 2.31581816172549
"286" 1 0.499561644243756 1 2 -1.62208872424119 -1.10234665126612 -1.56617027037139 1 0 0 2 0 1 0.788875041810468
"287" 1 0.602525692617603 0 0 -3.25034661334342 -3.93045517587803 -2.64787563741909 0 0 0 2 3 2 2.0165250723124
"288" 1 0.399550955249193 1 2 -2.17682751839059 -0.985729722784839 -1.6837890430994 0 0 1 1 1 1 0.42420444198189
"289" 0 -0.0172177905975042 0 2 -5.13112791733712 -3.72785495284959 -3.44982523109632 0 0 0 6 5 4 1.03641382113624
"290" 0 0.0136520598618349 0 2 -5.0482042179773 -3.24990742404993 -3.29232751280529 0 0 0 3 3 7 2.12720149692645
"291" 0 -0.327585607111288 0 0 -5.14067298026236 -4.80514975312158 -5.58387804727571 0 0 0 6 7 6 1.32879567996135
"292" 1 0.863524607347635 0 2 -2.3051651393556 -2.66697125982373 -0.655553291541617 0 0 1 2 1 0 2.18637332869758
"293" 0 -0.117802513938484 0 0 -4.8131821863005 -4.77627548294007 -4.97623609736965 0 0 0 1 6 8 1.83715035011768
"294" 1 0.940133965504237 0 1 -2.22857755696486 -1.80095465158802 -0.6351251802949 0 0 0 2 3 0 3.36187038226755
"295" 0 0.150153140960296 0 2 -4.43211230313289 -3.86414902511689 -2.58098839053204 0 0 0 3 1 6 1.46659725689667
"296" 0 0.127146564781119 0 0 -4.93606309485762 -4.7959606945269 -4.86263610968228 0 0 0 4 4 5 1.17903169571627
"297" 1 0.547780362702405 0 1 -3.13597474832471 -2.31083307179195 -1.84017031713042 0 0 0 3 3 3 1.30672390283392
"298" 1 0.61136251063761 1 2 -1.51623656153931 -0.569529428678638 -1.0142435487151 1 1 0 2 0 1 1.55216989619665
"299" 0 -0.215592865302784 0 1 -5.57146591182261 -2.93428965076077 -4.29706711626739 0 0 0 8 4 6 -0.308499913404711
"300" 0 -0.128004060663524 0 2 -5.28862722968654 -3.65961356400182 -3.34441889626783 0 0 0 8 3 0 0.456721015196003
"301" 1 0.57863514970528 1 2 -1.55467848887602 -0.808148064775404 -1.35142357978899 0 0 0 0 0 1 1.24749794468953
"302" 1 0.526206846381511 1 1 -1.91146368050215 -0.697851715094779 -2.05602047226578 0 1 0 1 0 2 1.78608529007696
"303" 1 0.337505177140477 0 1 -3.62440231883188 -2.10372502832921 -2.19983097666782 0 0 0 3 3 1 1.47400894643042
"304" 1 0.0842572383306173 1 0 -2.67252472808479 -2.96516678903929 -4.48711194461046 0 0 0 3 5 4 -0.467023308425333
"305" 0 -0.0747427344637027 1 1 -3.65467205913204 -1.26576092274232 -3.72142050838443 0 0 0 3 2 3 1.24057794185515
"306" 1 0.403528888529598 0 0 -3.68652426774985 -4.5681959773298 -3.67849140954931 0 0 1 3 3 5 0.0358264238491656
"307" 0 0.244945681409958 0 1 -4.28288121008139 -2.76788263898135 -3.32392688803429 0 0 0 5 3 0 2.39733666453224
"308" 1 0.521012609315853 1 0 -2.16249143678203 -2.45908364915095 -3.31830075418526 1 0 0 4 3 1 0.589002954759794
"309" 0 0.307035997289964 1 2 -2.96167064964297 -1.98799074509312 -2.57393338843598 0 0 0 2 2 1 3.41298472227252
"310" 1 0.361665719635748 1 2 -2.11597424746374 -0.939184265383792 -1.98849180864302 0 0 0 2 3 2 0.451242223974663
"311" 0 -0.021563303317755 1 1 -3.88012552095582 -1.84713956643007 -3.84515078534549 0 0 0 2 5 4 1.42090611396276
"312" 1 0.416402912891068 1 2 -2.20527946640912 -1.07859654838527 -1.80934252078581 0 0 1 3 0 2 0.511073784550883
"313" 0 0.129543855411818 0 1 -4.47272878429935 -2.90356381592361 -3.47330315684276 0 0 0 3 1 2 2.55118869300141
"314" 0 -0.207695309131605 0 1 -5.58098549319585 -3.38930554080027 -4.20148367396445 0 0 0 3 1 9 0.149315893308724
"315" 0 -0.397211961989207 1 2 -4.72644856039109 -2.285167683082 -4.07442608378666 0 0 0 7 5 5 -0.892182021651233
"316" 1 0.14805651997163 0 2 -4.04995934333388 -2.96176700442349 -2.17736557871221 0 0 0 4 0 1 -0.0805325548179621
"317" 1 0.197411358035273 0 1 -4.06581022920027 -2.40571532867347 -2.36042288662159 0 0 0 4 1 6 0.359150053746579
"318" 1 0.436953333833061 1 0 -2.05928669589763 -2.56952915275512 -3.21227249877995 0 0 0 7 1 1 0.785379824666116
"319" 0 0.335803974316646 1 2 -2.6829567637867 -1.99139659953332 -2.50851339363377 0 0 0 4 2 0 2.74666886820458
"320" 1 0.611524327579228 1 1 -1.92688498487188 -0.447515460137927 -1.63099117557039 0 1 0 1 1 1 2.39617796382504
"321" 0 0.00456061416624562 0 0 -5.08202358515926 -4.86558335870993 -5.09883146278241 0 0 0 8 6 3 0.466171010103367
"322" 0 -0.199998607522842 0 2 -5.38075558641395 -3.99870806590591 -3.7490355058508 0 0 0 6 2 4 0.508510614858322
"323" 0 0.273890768581021 0 0 -4.53570415898048 -5.00640144405714 -4.45773118673183 0 0 0 2 3 3 1.62271183842376
"324" 1 0.371810976320503 1 0 -2.42363488173542 -2.45940074866615 -3.76488786954955 0 0 0 2 3 3 0.627843000428624
"325" 0 0.0533888801683712 1 1 -3.34452472377453 -1.36969504915188 -3.36568475655019 0 0 0 2 1 2 1.84272502844665
"326" 1 0.289727263674906 0 1 -3.80534047901169 -2.46910779313926 -2.50251044267506 0 0 0 4 4 0 0.275367341936002
"327" 1 -0.0791633761364176 1 0 -2.7933517530563 -2.64974015260023 -4.38347509410098 0 0 0 4 1 1 -0.563983610574581
"328" 0 0.0787007902286889 0 0 -4.53379270613485 -4.85788609716867 -4.63841491810997 0 0 0 2 7 5 0.860081698995964
"329" 0 0.0431023408462689 1 1 -3.58140608650615 -1.2325302452937 -3.66104466672674 0 0 0 3 1 5 1.29704059362829
"330" 1 0.414441847725328 0 1 -3.15537853994507 -2.48719850460598 -1.84402026634685 0 0 0 1 3 0 0.226198813293544
"331" 0 -0.242268210960306 0 0 -5.28913686324367 -4.99238238567398 -5.4897972947713 0 0 0 5 4 4 -0.128201379671748
"332" 0 -0.0881381313004436 1 0 -3.7504016940329 -3.44466863096497 -5.18237872330828 0 0 0 0 3 6 1.03522578352619
"333" 0 -0.0678943819013416 1 1 -3.62434471968654 -1.77435677788514 -3.6283282857175 0 0 0 1 0 3 0.839507113132749
"334" 0 -0.257714584926923 0 0 -5.90946445707245 -5.02636342237731 -5.38219843274087 0 0 0 2 6 8 0.435825181382865
"335" 0 -0.111789481028925 0 2 -5.24866111540165 -3.20465883048664 -3.40261484725039 0 0 0 6 5 2 1.28930673527028
"336" 0 -0.173041487702704 1 2 -4.42342101041478 -2.50415981769365 -3.95150895697104 0 1 0 2 2 2 1.03057173215126
"337" 0 0.308810065560568 0 1 -4.26059949001891 -3.19695717841006 -2.69324752250898 0 0 0 5 5 2 1.75765194201423
"338" 0 -0.0113296693152533 0 2 -4.93632789138475 -3.72525866982652 -3.33484547837066 0 0 0 5 6 3 0.674232675628202
"339" 1 0.375418869953542 1 2 -2.59266225312831 -0.792661697920015 -1.6835689479251 1 1 1 1 1 5 0.379391392771262
"340" 1 0.519266785782787 1 1 -2.197463967106 -0.825464158250571 -1.9524296788789 1 0 0 0 0 3 1.13914582090847
"341" 1 0.683698894688021 1 1 -1.55847419759742 -0.624042695886115 -1.29140710359189 0 0 1 2 1 2 1.26809163862755
"342" 0 -0.058234930030718 0 2 -4.82527524428001 -3.73454139970309 -3.36247598457039 0 0 0 4 3 6 1.11701464013747
"343" 0 0.197347834667365 1 0 -3.07756351095973 -3.49241152637153 -4.82010990655855 0 0 0 2 10 4 1.81221056672998
"344" 0 0.0187786682651838 1 0 -3.53262157788343 -3.31092310121354 -5.0438384595014 1 0 0 4 5 2 1.67420970310601
"345" 0 0.280184955976558 1 0 -3.03762420348984 -3.23720382205861 -4.18940410908536 0 0 0 3 3 4 2.56197719743536
"346" 0 -0.220872392648227 0 1 -5.48150673525146 -3.16578735638795 -4.1576023854914 0 0 0 4 6 4 0.324310802743095
"347" 1 0.268025117564275 1 2 -2.08971206790121 -1.01086645424973 -2.52589320067038 0 0 0 3 1 3 0.950780554375879
"348" 1 0.422150608861261 1 1 -1.99526892376739 -0.559934553633398 -2.31110398100324 0 0 0 4 1 1 0.579953655901881
"349" 0 -0.164655329305013 0 0 -5.27047696401466 -5.19597246764572 -5.37801035884328 0 0 0 9 10 10 0.535638119077441
"350" 1 0.313169636343162 0 1 -3.493754000775 -2.13437883137854 -2.4187998540197 0 0 0 4 5 0 0.446888953502017
"351" 0 0.330846561764954 1 2 -3.13084783136987 -1.83578454882456 -2.56781795599184 0 0 0 2 4 3 2.02816362512932
"352" 0 -0.287126089912091 1 1 -4.40267469181309 -1.64903324999618 -4.27310222307701 0 1 0 3 2 5 0.505222921027107
"353" 1 0.223724520831991 1 1 -2.63000525755919 -0.590376729621297 -2.16141777617866 0 1 0 6 2 2 -0.14716456681091
"354" 0 0.384279950642902 0 2 -4.0635481633552 -3.56191648578307 -2.49155499785309 0 0 1 4 7 4 2.23206625449123
"355" 0 0.0294662912708709 1 2 -3.59073767009508 -2.08048527334201 -3.22811471727281 1 1 0 3 0 4 1.62700927314755
"356" 0 0.111869055440374 1 0 -3.43336994110348 -3.34044660260403 -4.8962376640008 0 0 0 4 6 4 1.20976708954319
"357" 1 0.294376798982807 1 1 -2.19648513781295 -0.63568216660946 -2.28922231160642 0 1 0 2 3 2 0.376663744751843
"358" 0 -0.139710402200517 0 2 -5.27361277174395 -3.52976321217019 -3.65178935958267 0 0 0 4 1 8 1.36751220255677
"359" 1 0.455127243168182 1 1 -1.90851304237794 -0.822077612406697 -2.24165843429355 0 0 0 2 1 0 0.251975767125664
"360" 0 -0.0470999654284564 0 0 -5.24550621815247 -4.86742628093644 -4.863018238398 0 0 0 5 2 4 1.16522878548651
"361" 0 0.124519979182557 1 0 -3.83537507828227 -3.44332042808094 -4.66984522203745 0 0 0 4 4 3 1.54537371095734
"362" 0 0.324295019851348 1 1 -3.18878680324696 -1.08128003770409 -2.66031832156743 0 0 0 4 1 5 2.44001309617687
"363" 1 0.435734978651992 0 2 -3.19088905105396 -2.92969796317707 -1.64210021939492 0 0 0 6 3 1 0.997013869146979
"364" 0 -0.572766062134316 1 1 -4.99873192099336 -1.49459185761731 -4.97207353791156 0 0 0 2 1 5 -1.66022476756845
"365" 0 -0.0773497808142048 0 0 -4.91289616713393 -4.57900829787256 -4.85098876062532 0 0 0 3 1 4 1.26181182037682
"366" 1 0.339297203599332 1 2 -2.19919942353894 -1.15560985469662 -1.64899842289511 0 0 0 2 1 2 0.35644406840496
"367" 0 -0.0831783132138685 1 2 -3.91951687365112 -2.19488930800972 -3.44554920163195 0 0 0 4 4 2 0.90005222147105
"368" 0 0.114908883528049 0 0 -4.37846202999984 -4.79419240560942 -4.448916980524 0 0 0 2 7 2 1.49972679748806
"369" 1 0.543256295198381 1 1 -1.89112783837223 -0.380659550972624 -1.63554665155204 0 1 0 0 0 2 0.948170484993482
"370" 1 0.241532311261653 1 2 -2.70921856022584 -1.20464768072631 -2.13651678510145 0 0 0 4 0 2 0.969164890104678
"371" 1 0.72895344782037 1 1 -1.1977599766435 -0.533131989832092 -1.07661769613917 0 1 1 0 0 1 2.2382421081824
"372" 0 -0.0484574181276382 0 0 -4.99439837559702 -4.74943015954772 -5.10640207966854 0 0 0 4 8 2 0.853548847714183
"373" 0 0.0671363472353136 0 1 -4.40194549040858 -2.6664539590342 -3.82052154788595 0 0 0 3 5 3 1.71549008386221
"374" 0 0.184381010945364 1 1 -3.31792678867447 -1.30892422435233 -3.25973769722577 0 1 0 5 0 4 1.98454353470635
"375" 0 -0.0157224475795415 0 2 -4.83598697909939 -3.97710925090978 -3.31975602913407 0 1 0 4 4 1 0.918748908316016
"376" 0 -0.141726627600227 0 2 -4.92265916100436 -3.77829875783668 -3.64708439991335 0 0 0 7 4 3 0.672999621947986
"377" 0 -0.28613780457526 0 1 -5.45343552607176 -3.26661072814196 -4.03954158963526 0 0 0 3 3 6 -0.213885900875173
"378" 0 -0.328925236318125 1 2 -4.43460608963659 -2.1304973097439 -4.03266801135714 0 0 0 6 2 2 0.322979494323735
"379" 0 0.273749466995062 1 2 -3.25130297533494 -1.79669381394326 -2.92187286902384 0 0 0 3 3 1 2.29305020292639
"380" 1 0.267353348884253 0 0 -3.74524961859685 -4.03745839248146 -3.45502533027717 0 0 0 5 3 1 0.700704019078539
"381" 0 -0.0411420567662789 0 1 -4.91750514987394 -3.15792561319759 -3.96502617118319 0 0 0 8 3 5 -0.0676780492192302
"382" 0 -0.175941448475554 0 1 -5.40964108139751 -3.20962961682694 -4.02643557597442 0 0 0 5 4 2 0.822201095268268
"383" 0 -0.394035174666196 0 0 -5.85911332072475 -5.40689387314789 -5.72208008935192 0 0 0 7 6 5 -1.03252874848591
"384" 0 0.165808866600478 1 1 -3.57470434243416 -1.31666525276441 -3.5112251329442 0 0 0 3 5 2 1.77225210414994
"385" 1 0.223931779914631 1 2 -2.79649510066142 -1.0572087010294 -2.47904440548229 1 0 0 2 0 0 -0.181366644963768
"386" 0 -0.353469616874671 0 0 -5.33080816414924 -5.13606142775853 -5.55506657847061 0 0 0 6 5 9 0.587894836635798
"387" 0 -0.0756356901225037 0 0 -5.06054400058129 -4.6250819928692 -5.42722480512177 0 0 0 3 3 4 1.13803131901791
"388" 0 -0.124037997901295 1 0 -3.7209943180849 -3.25508783016443 -5.07522408988659 0 0 0 3 2 5 1.18862810204161
"389" 1 0.215550016602342 0 2 -3.55523224179828 -2.78790074384735 -1.98211033106021 0 0 0 5 1 0 0.567337199048026
"390" 1 0.160108993369987 0 1 -4.06867908291297 -2.46974725608407 -3.19972005273686 0 0 0 3 5 4 -0.344160853328407
"391" 0 0.260186990418115 1 0 -2.67452062853455 -3.28650295877823 -4.46660100816305 0 0 0 3 2 5 1.9586117016324
"392" 0 -0.211828562034212 0 0 -5.11447425135228 -5.13956970293141 -5.18875213236526 0 1 0 7 9 6 0.252875580752961
"393" 1 0.327659170896255 1 1 -2.55109685305011 -0.745322468628525 -1.91166448122492 0 0 0 2 2 5 0.73627650069521
"394" 0 -0.0662078108275326 1 2 -3.72751145724123 -2.36832910205075 -3.49477377863824 0 0 0 3 1 5 1.15329725338928
