"A" "L_bin" "L_cat" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMint" "contY_catMbinM_EMint" "contY_catMcontM_EMint" "binY_binMcontM_EMint" "binY_catMbinM_EMint" "binY_catMcontM_EMint" "countY_binMcontM_EMint" "countY_catMbinM_EMint" "countY_catMcontM_EMint" "C"
"198" 0 0 0 0.141344054996562 0 1 -4.37455541996408 -3.11411496415931 -3.33670859291416 0 0 0 12 4 0 2.37897416205289
"199" 0 0 1 0.364889758543657 1 1 -2.56844233593763 -0.97990565536971 -2.68413664637124 0 0 0 2 0 2 1.49156274279784
"200" 1 1 2 1.01640893521753 1 2 -0.338680213303362 -0.841473314076257 0.0419582663946114 1 0 0 0 0 0 2.11468238459804
"201" 0 0 0 -0.185784059719267 1 0 -3.93170099681607 -3.64171660122603 -5.4438095453261 0 0 0 2 3 7 -0.0207476546805585
"202" 1 1 0 0.65665196688781 0 1 -2.85914519211736 -1.76563248725246 -1.21416307705225 0 0 0 1 3 0 1.81373530835906
"203" 1 0 1 0.806694819048399 0 1 -2.50624513109176 -2.31086191258189 -0.659055643830831 0 0 0 6 1 3 0.596165703455488
"204" 1 0 1 0.764367931093284 1 1 -0.83409965912406 0.128259455541911 -1.16520693844152 1 1 1 1 0 4 0.732785830989228
"205" 0 1 2 0.200067360607494 1 0 -2.82124509366261 -3.06140811442213 -3.99504077790857 0 0 0 1 3 2 1.10581407202222
"206" 1 1 1 1.10918604211214 0 2 -1.30890082855005 -2.30512463918163 0.0921719202142994 0 1 0 2 2 0 2.79176547137758
"207" 1 1 1 0.922982227381996 1 0 0.27552911404053 -1.6109877547047 -1.63757746668774 1 0 0 1 0 1 1.06196624534469
"208" 1 1 1 0.916938182610423 1 1 -0.48911942703118 -0.271419014554773 -0.261636094833254 1 1 0 0 0 1 0.73310050835521
"209" 0 1 1 0.386102767525648 0 1 -3.47654081711072 -2.25535345454238 -2.09169314656516 0 0 0 2 2 2 2.64518142829588
"210" 0 1 1 0.187426714647786 1 1 -3.05727801059535 -0.979694908600019 -2.2208594010744 0 1 0 3 3 4 0.711409185102087
"211" 0 1 0 -0.20728417488789 0 1 -5.22251011995639 -2.86061321295105 -3.77840945818242 0 0 0 8 7 1 0.444523540747737
"212" 1 0 2 0.733627630828324 1 1 -0.854318896397772 -0.311293312865203 -1.6120188092015 0 0 0 3 1 2 1.02696453919491
"213" 0 0 1 0.0197201763517504 0 1 -4.98685992729909 -2.70095039761556 -3.28465565007621 0 0 0 4 4 3 -0.27405809671927
"214" 0 0 1 0.299328622070234 1 2 -2.75065374604876 -1.72900922824816 -2.44324332780525 1 0 0 1 0 3 1.09939488500229
"215" 0 0 0 0.334438560052539 1 1 -2.93344833296925 -1.2645530100532 -2.96005158532704 0 0 0 1 1 1 2.39639987699945
"216" 1 0 1 0.919595009510245 0 2 -1.96730835845145 -2.34732745303215 -0.0328199153543736 0 0 0 3 0 2 1.69395258971273
"217" 1 0 0 0.437803378652073 1 1 -1.69690196690542 -0.667134947022697 -2.46570331689939 0 0 0 5 1 1 1.32042167868576
"218" 1 1 2 0.960337855688713 1 2 -0.478314610882967 -0.428223905733079 -0.139115479123259 0 0 1 0 0 0 1.64772956123791
"219" 0 0 0 -0.503460839905799 0 1 -5.80584950511973 -3.18819250611512 -4.92090397265818 0 0 0 3 3 3 -1.09471790123815
"220" 0 1 0 0.0578094777718732 1 2 -3.12992994306251 -2.20612460554516 -3.0327075450855 0 0 1 3 3 1 0.830136585600955
"221" 0 1 1 0.366667756959987 0 0 -3.82787809031761 -4.20663213361254 -3.49238960616809 0 0 0 4 7 4 1.80898536603121
"222" 0 1 2 0.435168199173138 1 2 -2.17728175929511 -1.47181530154963 -1.64253240541827 1 0 0 2 0 3 1.61242750229252
"223" 1 1 1 0.720033171685258 0 2 -1.82670370692357 -2.3002169757812 -0.554270219326361 0 0 1 5 3 3 0.573151298106169
"224" 1 1 1 1.01939020907993 0 0 -1.22641884849499 -3.2120280264631 -1.10087040368614 0 0 0 1 5 0 1.81614984225903
"225" 0 0 1 0.32204931157338 1 2 -2.8830763444107 -1.48331099810542 -2.88939871839306 0 0 0 5 1 3 0.0137785458735487
"226" 1 0 1 0.804964950367898 1 2 -0.807795539902829 -0.612144530251653 -0.58037957273177 0 1 1 1 0 0 0.955583526796005
"227" 0 1 1 0.580734247361331 1 2 -2.09880460119149 -1.1277543691444 -1.75547650825365 0 0 0 2 1 2 2.35691292698987
"228" 0 0 1 0.111594381298081 0 1 -4.46480333080076 -2.87484953694391 -3.321030474384 0 0 0 4 2 3 0.326444579711226
"229" 0 1 1 0.662780355664347 0 0 -3.17527541891174 -4.22161862452671 -2.76478649596054 0 0 0 0 8 3 1.82742535442654
"230" 0 1 0 0.211355104930215 0 2 -3.83432271334742 -2.87801441045446 -2.4307860306376 0 0 0 4 5 3 2.22784794287179
"231" 0 0 0 -0.106603709026973 0 1 -5.17515979677976 -3.11771921397136 -3.81288359665798 0 0 0 3 7 3 1.09312542930173
"232" 0 0 2 0.154924844833938 1 0 -2.92596883868652 -3.30038915155519 -4.18130918175367 0 0 0 1 6 4 0.528416233884231
"233" 1 0 2 0.60580522197912 1 0 -1.37124232994919 -2.10293503064341 -2.69732807309039 0 0 0 1 2 4 0.368779225526435
"234" 1 1 1 0.677337318585194 0 2 -2.23373572769376 -1.95885394359571 -0.404114617399026 0 0 0 2 4 1 -0.233507999155
"235" 0 1 1 0.406034729371864 0 1 -3.82435528514044 -2.63705456840715 -2.34438372643484 0 0 1 3 2 2 0.896384798359862
"236" 0 1 0 -0.142518968017514 1 0 -3.72246285838105 -2.75256474668304 -5.24957317517812 0 0 0 8 1 5 0.472788810396778
"237" 0 0 0 0.288998822386894 1 1 -2.86966352884978 -1.5472075476927 -3.00004168324659 0 0 0 2 0 5 1.97808106567756
"238" 1 1 1 0.893624930080274 0 0 -1.72041753104764 -3.39740074099226 -1.47903305900609 0 1 0 2 0 3 1.70307553405176
"239" 1 0 2 0.581503061710059 0 0 -2.620257924704 -4.20015466089702 -2.98474851007895 1 0 0 2 4 5 0.624152311516296
"240" 1 1 1 0.745435078984265 1 1 -0.875611954426607 0.115667987486018 -0.269918149290973 1 1 0 3 0 0 0.600528634622487
"241" 0 0 0 0.0318804271478262 1 2 -3.38088850818661 -2.14168187632017 -3.21487131100429 0 0 0 4 3 3 1.06634714747501
"242" 1 1 0 0.656296373843123 1 2 -0.875323683731063 -0.65858115368612 -1.1885153682457 0 1 0 1 0 3 2.06787709825503
"243" 1 0 2 0.566266429304517 0 2 -2.85321190996084 -2.57494943023129 -1.46529026707165 0 0 0 1 5 1 0.886441626774939
"244" 1 1 2 0.928640777209596 1 2 -0.375812422990668 -0.890149809773746 -0.0567655637667751 1 0 1 0 0 0 2.02425010628011
"245" 0 0 0 -0.233985940594503 0 0 -5.38319274218818 -5.10156534919902 -5.50346057749657 0 0 0 3 8 6 0.616135779082554
"246" 1 0 0 0.553242850460219 1 0 -1.91843490720521 -2.32856367396934 -2.74310541923254 0 0 0 1 3 4 1.84999582579974
"247" 1 0 1 0.720883397164879 0 1 -2.42676032257019 -2.08887923868634 -1.20094791619353 1 0 1 2 1 0 0.631687875847089
"248" 0 0 1 0.792911830442586 1 1 -1.9182936253217 -1.17522010394948 -1.60163970006854 0 0 1 5 2 1 2.62007008838326
"249" 0 0 2 0.0813860372903424 0 0 -4.57714302172743 -4.47617141249403 -4.78894763985037 0 0 0 9 4 6 0.0488095857825391
"250" 0 0 2 -0.057167078503075 1 1 -3.71330487332132 -1.51065816491718 -3.31966270875614 0 0 0 2 0 7 -0.30573169130498
"251" 0 1 1 0.141068445894104 1 0 -2.62107839855965 -2.60689711940432 -3.83269617190869 1 0 0 5 4 1 0.825648583154015
"252" 1 1 0 0.510378692464475 1 1 -1.34067010371597 -0.140900956276643 -1.60563839800471 0 1 0 1 0 0 0.57350481851672
"253" 0 1 0 -0.117186422266999 0 0 -4.87496817796945 -4.669376462488 -5.10167944163973 0 0 0 2 1 3 0.554546338676692
"254" 0 0 0 -0.153715686181886 1 0 -4.18195280308481 -3.3136028746828 -5.22424967983795 0 0 0 5 5 4 0.51935785220612
"255" 1 0 1 1.10911911414552 1 2 -0.28861605171517 -0.64155865553423 0.343947760268437 0 0 0 0 0 1 2.45002664772972
"256" 1 1 0 0.743196394958618 1 2 -1.19622576450721 -0.859202098714174 -0.397831389237334 0 0 0 0 2 1 2.02832366490533
"257" 0 1 0 -0.155569987767603 0 0 -4.48986294889016 -4.93512048789316 -5.16474195408559 0 0 0 7 8 6 0.280342544696934
"258" 0 0 0 -0.105567768601937 1 1 -3.86032049258463 -2.02787137702218 -3.56646039394798 0 1 0 3 1 1 0.792216053634948
"259" 1 1 1 1.08069822346839 1 1 0.193285145797721 0.179787504376163 0.189214136078215 1 1 0 0 0 0 2.20613411357489
"260" 1 1 2 0.676287114660787 1 1 -1.3343522342601 -0.191944376417649 -1.40503821560152 1 0 0 0 1 1 0.502571421660598
"261" 0 0 0 -0.145434910097539 0 0 -5.3152173738057 -4.65389481371123 -5.07977531887248 0 0 0 7 3 4 0.323053991531955
"262" 1 1 0 0.800676075252357 1 2 -0.773650462787146 -0.559609308270051 -0.631700586869283 0 0 0 0 1 0 2.59266100078539
"263" 0 1 2 0.581775059035999 1 2 -2.08877022849571 -1.55997907389033 -1.66867759240296 0 0 0 4 1 1 1.79596379111947
"264" 1 1 2 1.0447740160082 1 2 -0.259369626304542 -0.702838171553879 0.188303752430329 1 0 1 0 1 0 1.6253379807417
"265" 1 1 1 0.818795752384974 1 1 -0.431711947638968 -0.004737436995184 -0.228759445046532 1 0 0 1 0 0 1.19626323301051
"266" 1 0 2 0.756881170699098 0 2 -2.43469173465551 -2.72440747606883 -0.875286790425069 0 0 1 3 3 1 0.984366250485289
"267" 0 0 0 -0.645713073304791 0 0 -6.15710210126897 -5.22663849221329 -6.4509761744379 0 0 0 7 5 6 -1.72807441744438
"268" 0 0 1 0.509490227609294 0 2 -3.6001436214558 -2.87415547685824 -1.83144367609315 0 0 1 2 3 2 2.88708236660915
"269" 1 1 0 0.172711519173854 1 1 -2.44984853894833 -0.331104980033965 -2.45577157964004 0 1 0 2 1 2 0.184421928006377
"270" 1 1 1 0.814698089849924 1 1 -0.355344188718625 0.315393882016174 -0.629889443706574 1 0 0 1 0 0 0.99964581523098
"271" 1 0 1 0.556975164341487 0 0 -2.72805346975808 -4.02760817950694 -3.01995752641956 0 0 0 2 5 1 0.191183000984583
"272" 1 1 2 0.727126869893455 1 2 -0.777047818606319 -0.242822356869647 -0.836451406539524 0 0 0 4 0 0 0.687975142698486
"273" 0 0 1 0.499014306307609 0 1 -3.93425638112141 -2.64858719339713 -3.00409793865229 0 0 0 3 1 4 1.932887322975
"274" 0 0 1 0.213537362172889 0 1 -4.25101423833388 -2.63041799877691 -3.00701920551138 0 0 0 4 1 6 1.05430637065262
"275" 1 0 2 0.807623303034768 0 1 -2.36191627614648 -2.04660175756871 -1.29662779896579 0 0 0 5 4 1 1.08637563903736
"276" 1 0 0 0.298412702828529 1 2 -2.32844581774337 -0.956920043047875 -2.02684417003129 0 0 0 3 0 4 0.393647310012911
"277" 0 1 2 0.341797212860127 0 1 -3.89909737955065 -2.89940698259734 -2.53770650490406 0 0 0 5 2 2 0.996866400147081
"278" 0 1 1 0.912979978818317 1 2 -1.17351978938819 -1.45290288183816 -1.07242909747446 0 1 1 0 0 0 3.23348488060202
"279" 1 0 2 0.457020814458261 0 1 -3.47335409210397 -2.2297388077991 -1.66940009360136 0 0 0 0 4 2 0.276599120998666
"280" 0 1 0 0.227467403198541 1 2 -2.87420330062778 -1.75810802746721 -2.4670931686628 0 1 0 3 0 3 1.63040383465431
"281" 0 0 0 0.227884292680232 1 2 -3.1883387187156 -2.07583686154102 -2.82038988603171 0 0 0 2 1 1 1.46795962206532
"282" 0 1 2 0.135303414053778 0 2 -4.29765020536562 -2.99284109189445 -2.63456078751982 0 0 0 4 5 5 0.844600834441462
"283" 0 0 2 0.175123710512099 0 2 -4.43958488431773 -3.4026881885436 -2.97999646073392 0 0 0 2 2 3 1.49343200253622
"284" 0 1 0 -0.0896779913789642 0 2 -4.77632676314505 -3.34770084845315 -3.12370485941516 1 1 0 5 5 6 1.43562815546461
"285" 0 0 1 0.494089573509652 1 2 -2.45640332726335 -1.98277971354175 -1.91486841503449 0 0 0 6 2 2 2.31581816172549
"286" 1 1 1 0.81109075180058 1 1 -0.642383298025071 0.0347941122923458 -0.663002152481181 0 0 0 0 0 0 0.788875041810468
"287" 1 0 1 1.06750214150988 1 1 -0.20895132116025 0.167578115869225 -0.280133840028454 1 0 0 0 0 0 2.0165250723124
"288" 1 1 1 0.696171004734618 1 0 -0.732621914262526 -1.66280114464763 -2.32794123833131 1 0 0 1 2 2 0.42420444198189
"289" 0 0 1 0.220202913891051 0 0 -4.1314897078457 -4.51883320802081 -4.04485501470075 0 0 0 4 8 4 1.03641382113624
"290" 0 0 1 0.661168781597394 1 0 -1.65980361717462 -2.91690122055659 -3.218269146574 0 0 0 5 4 3 2.12720149692645
"291" 0 0 0 -0.0689778920229832 0 2 -4.92930995876295 -3.79422395447539 -3.73401517714131 0 0 0 6 1 2 1.32879567996135
"292" 1 0 1 1.04856903485832 1 0 -0.179546997078757 -1.95530742770641 -1.69877661448046 1 0 0 0 1 1 2.18637332869758
"293" 0 0 1 0.347296427935649 1 2 -2.55114191265591 -1.66419157228038 -2.36464784705055 0 0 0 4 4 0 1.83715035011768
"294" 1 0 1 1.26841425867493 1 1 0.482191014026854 0.184606888696627 0.22705598297538 0 1 0 0 0 0 3.36187038226755
"295" 0 0 1 0.261538506249211 0 1 -4.19337971386831 -2.15126404426057 -2.80782582346606 0 0 0 7 6 2 1.46659725689667
"296" 0 0 1 0.383660712782329 1 1 -2.5053714115187 -1.3914999262883 -2.73312774224568 0 0 0 3 1 2 1.17903169571627
"297" 1 0 1 0.808607744809965 1 1 -0.855339131134014 -0.235731042535226 -0.698643068276141 0 0 1 1 0 1 1.30672390283392
"298" 1 1 1 0.985281774440449 1 1 0.203977765314171 0.34075892788216 -0.0609428569124526 0 0 0 0 0 0 1.55216989619665
"299" 0 0 0 -0.352231496589539 1 0 -4.16830634462194 -3.60899995872238 -5.57427189694115 0 0 0 7 1 6 -0.308499913404711
"300" 0 0 0 -0.0697893994230613 0 1 -4.98523448296333 -2.81401158707348 -4.33732472773697 0 0 0 1 0 8 0.456721015196003
"301" 1 1 1 0.997814087712712 1 1 -0.0120827068925217 0.0755790908593956 -0.285184144082732 1 1 0 0 0 1 1.24749794468953
"302" 1 1 1 0.949363597445818 1 2 -0.388997239692307 -0.708434165028798 0.441823142653184 0 0 1 0 1 0 1.78608529007696
"303" 1 0 2 0.722029964854684 1 2 -1.00407109159078 -0.974841330948773 -0.892356287008252 0 0 1 0 1 0 1.47400894643042
"304" 1 1 0 0.276798263902942 1 0 -2.266929914014 -2.63877497360557 -3.68552709931472 0 0 0 2 0 2 -0.467023308425333
"305" 0 1 2 0.372476275431437 1 1 -2.19530362696573 -0.986883586349768 -2.42550981556529 0 0 0 2 3 2 1.24057794185515
"306" 1 0 1 0.489173168463128 1 1 -1.88768427409617 -0.50484340890259 -1.60393478102755 1 0 0 2 0 2 0.0358264238491656
"307" 0 0 1 0.562614459650284 1 2 -1.95517661161084 -1.86482911457221 -1.51022329753393 0 0 0 0 2 4 2.39733666453224
"308" 1 1 1 0.702451060417343 0 1 -1.99467174039973 -1.7561234509538 -0.832352631455544 0 1 0 1 1 1 0.589002954759794
"309" 0 1 0 0.637487894251488 1 1 -2.04051253544044 -1.02659818355792 -2.01382179588437 0 0 0 1 1 1 3.41298472227252
"310" 1 1 2 0.642299088100959 1 2 -0.983045906802065 -0.884156391841668 -0.727713275388475 0 0 1 1 0 1 0.451242223974663
"311" 0 1 1 0.405502386754932 1 0 -2.51723527027119 -2.80633683937354 -3.54731755750501 0 0 1 2 1 5 1.42090611396276
"312" 1 1 1 0.605154849054795 1 2 -0.989317820086634 -0.625428929146155 -0.843253238735345 1 1 0 1 0 0 0.511073784550883
"313" 0 0 2 0.604508705765302 1 0 -2.21544814554606 -3.20648209658404 -3.76166387333476 0 0 0 1 2 1 2.55118869300141
"314" 0 0 0 -0.243332502525595 1 2 -4.42730404534634 -2.32763211752756 -3.84976050369433 0 0 0 9 3 3 0.149315893308724
"315" 0 1 0 -0.351381590257214 0 0 -5.31765454554498 -4.55944455220608 -5.52544891261918 0 0 0 7 7 6 -0.892182021651233
"316" 1 0 1 0.516827836851352 1 2 -1.43147689809106 -0.703089922649793 -1.41533228058587 0 0 0 0 2 1 -0.0805325548179621
"317" 1 0 0 0.227138076836524 0 1 -3.79686679036773 -2.15524560269214 -2.27885040719589 0 0 0 8 0 2 0.359150053746579
"318" 1 1 2 0.56255541856273 0 1 -2.55692939934221 -1.69878849967946 -1.3700992056119 0 1 0 1 1 0 0.785379824666116
"319" 0 1 0 0.386656456301755 0 2 -3.69541497819016 -3.11296054740373 -2.49023020367978 0 0 0 0 3 3 2.74666886820458
"320" 1 1 2 1.29766345481567 0 2 -1.11172124146973 -2.35403983072885 0.783742201116727 0 0 0 0 2 4 2.39617796382504
"321" 0 0 0 -0.174245167405351 1 2 -3.97922466003956 -2.40704056828165 -3.7181456016606 0 0 0 2 5 1 0.466171010103367
"322" 0 0 2 0.196379998843719 1 1 -3.44522406798722 -1.38903801230968 -3.3961863236893 0 0 0 4 1 6 0.508510614858322
"323" 0 0 1 0.279697467777039 0 2 -4.10294600205847 -3.35073457017767 -2.47927931118713 0 0 0 2 5 1 1.62271183842376
"324" 1 1 0 0.694340514430362 1 1 -1.00958782269149 -0.634147626926452 -1.0244446524949 0 0 0 1 0 1 0.627843000428624
"325" 0 1 0 0.269959028274997 1 1 -2.68376879825689 -1.06178474085326 -2.69094272534998 0 0 0 1 2 0 1.84272502844665
"326" 1 0 1 0.685599313848874 0 1 -2.63502902821129 -2.08196497002487 -0.942271457315104 0 0 1 0 3 2 0.275367341936002
"327" 1 1 2 0.472917447341279 1 1 -1.39848874738592 -0.240981017055433 -1.73593595204692 1 1 0 0 1 1 -0.563983610574581
"328" 0 0 1 0.237979131052474 1 2 -2.82952366127421 -1.68007634052161 -2.69903950314201 0 0 0 3 1 1 0.860081698995964
"329" 0 1 0 0.0866436933404519 0 2 -4.07657159728089 -3.43862888025003 -3.15102125620169 0 0 0 6 3 2 1.29704059362829
"330" 1 0 2 0.666702463163274 0 1 -2.88713407091208 -1.87290396179751 -1.56483239631418 0 0 0 1 2 1 0.226198813293544
"331" 0 0 0 -0.229538568197039 0 0 -5.40555180842865 -5.05371451504275 -5.1621368142887 0 0 0 4 2 6 -0.128201379671748
"332" 0 1 1 0.420240140292621 0 2 -3.48823637843826 -3.12373008696748 -1.98289144927187 0 0 0 4 1 2 1.03522578352619
"333" 0 1 0 0.0452357255897842 0 1 -4.69293247182353 -2.60611839829509 -3.35835463702983 0 0 0 4 1 3 0.839507113132749
"334" 0 0 1 0.100954261557681 1 0 -3.24464575157349 -3.01831217987241 -4.62608579772837 0 0 0 5 4 7 0.435825181382865
"335" 0 0 0 0.00914454710257769 1 2 -3.188198645702 -2.00139378139832 -3.51070583965674 0 0 0 2 2 3 1.28930673527028
"336" 0 1 2 0.12773182563943 0 2 -4.47424253154267 -3.44003427910618 -2.90824613497139 0 0 0 3 2 4 1.03057173215126
"337" 0 0 2 0.366169304522757 1 2 -2.93785243026909 -1.549105640518 -2.53470615585424 0 0 0 2 2 3 1.75765194201423
"338" 0 0 2 0.188826873685611 0 0 -4.38537029719242 -4.61445207360321 -4.65263886242647 0 0 0 4 6 6 0.674232675628202
"339" 1 1 0 0.555128872453872 1 2 -1.19342972750305 -0.809490461822891 -0.911702303009601 1 0 0 4 2 0 0.379391392771262
"340" 1 1 1 0.853484853050213 1 2 -0.689191422760189 -0.59096325044447 -0.0301393896922128 1 0 0 1 0 0 1.13914582090847
"341" 1 1 1 1.05391215200138 0 0 -1.52700082228363 -3.15880489296794 -1.20134092099188 1 0 0 2 5 1 1.26809163862755
"342" 0 0 2 0.227955588593636 0 0 -4.32422134023455 -4.55765311051509 -4.10227333384076 0 0 0 7 6 5 1.11701464013747
"343" 0 1 1 0.510969960772125 1 2 -2.1726655969817 -1.7753360089598 -2.04176717943468 0 0 1 2 2 1 1.81221056672998
"344" 0 1 1 0.527155681265435 0 1 -3.16204287493576 -2.57764006237873 -2.31838498427698 0 0 0 1 2 2 1.67420970310601
"345" 0 1 1 0.622760634287668 1 2 -1.7162346803408 -1.29373702984316 -1.79108428394788 0 0 0 1 1 2 2.56197719743536
"346" 0 0 1 0.0647926516773701 0 2 -4.44916058336868 -3.36003207872459 -2.91355188067158 0 0 0 4 3 0 0.324310802743095
"347" 1 1 2 0.711586741338773 1 0 -0.930010319839939 -2.41554845931179 -2.3108353407272 0 0 0 2 2 3 0.950780554375879
"348" 1 1 2 0.684501393081896 0 0 -2.32783204608599 -3.85540519872577 -2.52808395002593 0 0 0 1 1 3 0.579953655901881
"349" 0 0 0 -0.174365655759942 1 1 -4.30983064801361 -1.78163076609426 -4.04902949408999 0 1 1 8 0 7 0.535638119077441
"350" 1 0 2 0.490370280207064 1 0 -1.45171232700582 -2.34513912670603 -3.15062194837169 0 0 0 0 4 6 0.446888953502017
"351" 0 1 0 0.266294790612202 0 2 -3.7564539257226 -3.16334176716876 -2.62658487920991 0 0 0 5 2 5 2.02816362512932
"352" 0 1 0 -0.118510437692437 0 2 -4.86235203784257 -3.45627526123525 -3.42967123020221 0 0 0 5 2 3 0.505222921027107
"353" 1 1 2 0.517229832885465 0 1 -2.65936303042746 -1.50886681784264 -0.914020283689574 0 1 1 2 2 2 -0.14716456681091
"354" 0 0 0 0.0521880013024285 1 1 -3.4679780834387 -1.38325890901031 -3.51988298046444 1 0 0 5 0 5 2.23206625449123
"355" 0 1 1 0.39960626698565 1 0 -2.16119399276784 -2.58115404156038 -3.43052425300239 0 0 0 2 3 7 1.62700927314755
"356" 0 1 0 0.0477587246367282 1 1 -3.25448089825792 -1.49760196379347 -3.41893197261279 0 0 0 3 2 1 1.20976708954319
"357" 1 1 2 0.629701522813953 1 0 -1.10221942554434 -1.87797590957204 -2.2422236960682 0 0 1 1 1 0 0.376663744751843
"358" 0 0 0 0.0113937790376714 0 1 -4.70925440990238 -3.10031063562174 -3.68775269719895 0 0 0 10 1 3 1.36751220255677
"359" 1 1 1 0.744201861851311 0 0 -2.28251426107434 -3.65191292062991 -1.98444217678228 0 0 0 0 2 1 0.251975767125664
"360" 0 0 0 -0.0328365455094181 1 0 -3.72653206285339 -3.27823830062678 -5.15156790410441 0 0 0 3 2 10 1.16522878548651
"361" 0 1 1 0.54579453785719 0 2 -3.26089025993799 -2.99398118456605 -1.65851393638842 0 0 0 2 2 1 1.54537371095734
"362" 0 1 2 0.59438181476394 0 0 -2.811392771129 -3.94404935729986 -2.92190319645791 0 0 0 5 5 1 2.44001309617687
"363" 1 0 2 0.58064512766772 0 2 -2.88453673337517 -2.7007171724293 -1.00371187285181 0 0 0 2 3 2 0.997013869146979
"364" 0 1 2 -0.179266080775312 0 0 -4.61727080301288 -4.64109462606979 -5.04303869812176 0 0 0 5 5 7 -1.66022476756845
"365" 0 0 2 0.161547972584067 0 0 -4.08822194722124 -4.51175915515975 -4.27633016720177 0 0 0 4 7 4 1.26181182037682
"366" 1 1 1 0.851423973007509 1 2 -0.623046703283106 -0.295452270813644 -0.473136122063291 1 0 0 1 0 0 0.35644406840496
"367" 0 1 2 0.155532609658607 0 2 -4.11493061062423 -3.09582823784699 -2.71941096814777 0 0 0 3 8 1 0.90005222147105
"368" 0 0 0 0.0915494355443762 1 0 -3.42940342162954 -3.15575297087449 -4.51698550802445 0 0 0 1 2 2 1.49972679748806
"369" 1 1 2 0.801649739519113 0 2 -1.93769001983822 -2.2220592419488 -0.426960055154676 0 0 0 2 4 0 0.948170484993482
"370" 1 1 2 0.754428107534098 0 1 -2.44667708716493 -1.86788786987709 -0.720278661234138 0 0 0 2 4 2 0.969164890104678
"371" 1 1 2 1.21791897144463 1 2 0.0591221587682341 -0.334524591779912 0.553964313741297 0 0 1 0 2 2 2.2382421081824
"372" 0 0 0 -0.20244531291522 1 0 -3.91383172279511 -3.51917872703879 -4.94523715186444 0 0 0 1 6 3 0.853548847714183
"373" 0 0 2 0.468762848174965 1 1 -2.22268083231926 -1.64136697290951 -2.52643386133349 0 0 0 2 3 1 1.71549008386221
"374" 0 1 0 0.137062163575782 1 0 -2.86221232991592 -2.99162351692742 -4.01278598122008 0 0 0 3 1 3 1.98454353470635
"375" 0 0 2 0.17766893220495 0 2 -4.65730517294087 -3.3914556234909 -3.36424505405327 0 0 0 2 6 2 0.918748908316016
"376" 0 0 2 0.0423982562069231 0 1 -4.70198189666422 -2.89197647023294 -3.26226205770172 0 0 0 4 3 3 0.672999621947986
"377" 0 0 1 -0.0143740605298611 1 0 -3.49248403709571 -2.82449354139979 -4.47346788532788 0 0 0 5 3 3 -0.213885900875173
"378" 0 1 1 0.275404879771268 1 2 -2.43476852615562 -1.54060258598452 -2.26999662221711 0 0 0 1 2 2 0.322979494323735
"379" 0 1 0 0.267753226102805 1 2 -2.51473800695822 -1.91462190961495 -2.49779863283703 0 0 0 1 0 2 2.29305020292639
"380" 1 0 0 0.202559457716993 1 2 -2.27285136859087 -1.03626135826883 -2.19206025421144 0 0 0 0 0 4 0.700704019078539
"381" 0 0 1 0.0841970473570743 1 1 -3.20637092795485 -1.39097046900389 -3.27965883845348 0 1 0 4 1 1 -0.0676780492192302
