"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_mint" "contY_binMcontM_mint" "contY_2binM_mint" "binY_2contM_mint" "binY_binMcontM_mint" "binY_binMcontM_mint" "binY_2binM_mint" "C"
"197" 0 -0.0438556831916228 -0.117688660529151 0 1 -4.99325924049065 -4.899021710874 -3.91068675679272 0 0 0 0 0.979133647697985
"198" 0 0.420805693142041 0.405531032237477 0 0 -3.33369230248386 -4.40914813238886 -4.79112789190797 0 0 0 0 2.37897416205289
"199" 0 0.0823721279191175 0.155388877772596 0 0 -4.48666750397956 -4.58105910186677 -4.94093821174982 0 0 0 0 1.49156274279784
"200" 1 0.428105167050017 0.707140607539585 1 1 -1.66715448537667 -0.814020913156217 0.809140395959557 1 0 0 1 2.11468238459804
"201" 0 -0.271001449307034 -0.324127804500186 0 0 -5.6476939320402 -5.46691834039447 -5.10939823783142 0 0 0 0 -0.0207476546805585
"202" 1 0.659306138508425 0.653871836611557 1 0 -1.36770768897609 0.116702245167755 -1.62746701082787 0 1 1 0 1.81373530835906
"203" 1 0.521723945992103 0.250729662925488 0 1 -2.60034153902205 -3.67610359899452 -2.27244528192763 0 0 0 0 0.596165703455488
"204" 1 0.525961577994228 0.336412798994365 0 1 -2.06784150422161 -2.93020201966732 -2.69394280062809 1 0 0 1 0.732785830989228
"205" 0 0.0804453808959508 -0.0249661969247669 1 1 -4.76712661801945 -3.1407400430782 -1.55516202700205 0 0 0 0 1.10581407202222
"206" 1 0.76110922095685 0.987930684771268 1 0 0.00345404465506255 0.0215374911148082 -1.92620016400998 1 0 0 0 2.79176547137758
"207" 1 0.454865210625062 0.496958987837932 1 1 -1.41818852546629 -0.519311249204549 0.616458078548271 0 0 0 1 1.06196624534469
"208" 1 0.303051131658003 0.374412684171193 1 1 -2.82245219496068 -1.34409629857557 0.804487539945899 1 0 0 1 0.73310050835521
"209" 0 0.360414844917982 0.501545537635565 1 0 -3.56669509549197 -2.41473118716541 -2.88667812811132 0 0 0 0 2.64518142829588
"210" 0 -0.195052115147032 -0.142596256643161 1 1 -5.80851130175673 -3.47227308132057 -1.15822748744041 0 0 0 0 0.711409185102087
"211" 0 -0.182110745230944 -0.203657737649896 1 0 -5.71046075304113 -3.43377933079747 -3.10529794338422 0 0 0 0 0.444523540747737
"212" 1 0.346354265343186 0.491686697217887 0 1 -2.02066145168136 -3.45712648831611 -2.87927407085815 0 0 0 0 1.02696453919491
"213" 0 -0.133563976790886 -0.383608673225332 0 1 -6.107730920848 -5.06122716976462 -3.72015196750936 0 0 0 0 -0.27405809671927
"214" 0 -0.054095853733895 0.0583624647615277 0 0 -4.91772999498955 -4.89392425272884 -4.88203484753167 0 0 0 0 1.09939488500229
"215" 0 0.234973421220474 0.455138040424638 0 0 -3.73423633161155 -4.28258490458864 -4.76204099342161 0 0 0 0 2.39639987699945
"216" 1 0.603561354874039 0.59926787453696 0 1 -1.32584758038265 -2.98162928523368 -2.17200993437486 0 0 0 0 1.69395258971273
"217" 1 0.394999233163798 0.53948309970858 0 0 -1.90330060080054 -3.53513617396062 -4.54131007420354 0 0 0 0 1.32042167868576
"218" 1 0.632069026181718 0.587720225016179 1 1 -1.35242092802602 0.0887417571030434 0.740208809499315 0 0 0 0 1.64772956123791
"219" 0 -0.429620360431474 -0.661658608573056 0 0 -6.38164836938429 -5.50373693863288 -5.21467446082775 0 0 0 0 -1.09471790123815
"220" 0 0.000218820979047019 -0.0384284610932982 1 0 -4.7797098012876 -3.40579637407659 -3.13676460507487 0 0 0 1 0.830136585600955
"221" 0 0.0827558531640559 0.351254344003789 1 1 -4.60869379847106 -2.98249835386646 -1.55239156869607 0 0 0 1 1.80898536603121
"222" 0 -0.0737949091551829 0.0904596676652004 1 1 -4.68686639197511 -2.98250766528241 -1.12583516392992 0 0 0 0 1.61242750229252
"223" 1 0.298587169334978 0.180778674667665 1 1 -2.7737257758887 -1.08360776937725 0.605663437303123 0 1 1 0 0.573151298106169
"224" 1 0.594467141068538 0.656376365177919 1 1 -0.97224255697187 -0.0853068878986061 0.960349178154007 0 0 0 1 1.81614984225903
"225" 0 -0.331590059159198 -0.232286457563047 0 1 -5.91526379674344 -4.98121906909646 -4.16908747922515 0 0 0 0 0.0137785458735487
"226" 1 0.389477277067608 0.439494289608011 0 1 -2.28185769086734 -3.28898088694348 -2.49030947346757 0 1 1 1 0.955583526796005
"227" 0 0.545393415191102 0.414745772853131 1 1 -3.49686328762641 -1.90966424635775 -1.70079815350404 0 0 0 0 2.35691292698987
"228" 0 -0.0635105727949023 -0.28384744710935 0 0 -5.51520099051367 -5.15106222429779 -5.12190036072055 0 0 0 0 0.326444579711226
"229" 0 0.225814924719813 0.179619459396851 1 1 -4.4341016169251 -2.78289623744699 -1.35779113615636 0 0 0 0 1.82742535442654
"230" 0 0.338434957141805 0.469974470673527 1 0 -3.29389287760629 -2.07036197474175 -2.81122521951199 0 0 0 0 2.22784794287179
"231" 0 -0.0409067794894339 -0.0636800639729722 0 0 -5.13253991647931 -4.96680734935868 -4.82099692040943 0 0 0 0 1.09312542930173
"232" 0 -0.0106071716442515 -0.281649951176163 0 0 -4.96101015694595 -5.01311775752829 -4.66017390245476 0 0 0 0 0.528416233884231
"233" 1 0.449216317727214 0.259564944959265 0 1 -2.47498800800294 -3.28418892227987 -2.50893851704863 0 0 0 0 0.368779225526435
"234" 1 0.181876979293263 0.010098524236605 1 1 -3.69881116079793 -1.02234919329188 0.841210745430587 0 0 0 1 -0.233507999155
"235" 0 -0.0736489187970975 -0.0756236864734387 1 1 -5.47686339478943 -3.44752794660279 -1.67524623930419 0 0 0 1 0.896384798359862
"236" 0 -0.304648201458122 -0.178847241147396 1 0 -5.71256652084563 -3.20953704887022 -3.49303903274659 0 0 0 0 0.472788810396778
"237" 0 0.244322353578631 0.296099746434971 0 0 -3.77305834089977 -4.55402072339835 -4.720239563543 0 0 0 0 1.97808106567756
"238" 1 0.639660571447379 0.620742323039732 1 0 -1.18291780559312 -0.162215369518547 -1.56628291916664 0 1 1 0 1.70307553405176
"239" 1 0.579465420624769 0.162644452092201 0 0 -2.14061783426003 -3.47300998789739 -4.34775463349907 1 0 0 0 0.624152311516296
"240" 1 0.469783367552938 0.27274780568 1 1 -2.65101261926721 -0.556851930386931 1.1392116927405 0 0 0 1 0.600528634622487
"241" 0 0.0135876523391522 0.0853911873331393 0 0 -4.51099799831256 -4.82537669351319 -4.77225607987038 0 0 0 0 1.06634714747501
"242" 1 0.689580852853909 0.779485529340013 1 0 -0.424471625967629 0.196412893163261 -1.90110811593195 1 0 0 0 2.06787709825503
"243" 1 0.33979701229856 0.562223324821659 0 1 -2.2045878886626 -3.4312742105536 -2.69782312568068 0 0 0 0 0.886441626774939
"244" 1 0.722648979510214 0.690663083111199 1 1 -0.708661760408959 -0.155792258949233 0.885952881814034 1 1 1 1 2.02425010628011
"245" 0 -0.142384049098276 -0.181772108560876 0 0 -5.42867143311901 -5.27242620811695 -5.08228588442647 0 0 0 0 0.616135779082554
"246" 1 0.48446052050809 0.700383539055247 0 0 -1.75950658721699 -3.25342684115639 -3.84959112015297 0 0 0 0 1.84999582579974
"247" 1 0.493608124888856 0.38797430841466 0 1 -2.16572622756497 -3.49910623886417 -2.64271471052329 1 0 0 0 0.631687875847089
"248" 0 0.289251540156521 0.531989296742151 0 0 -3.7403313747172 -4.52811825576166 -4.6288809948652 0 0 0 0 2.62007008838326
"249" 0 -0.275488084763659 -0.345751675332912 0 1 -5.80584331177174 -5.00675711421042 -3.93544250697298 0 0 0 0 0.0488095857825391
"250" 0 -0.23699111164264 -0.439211768973902 0 1 -5.93281547012853 -5.29504749888835 -3.41676196745061 0 0 0 0 -0.30573169130498
"251" 0 -0.0309734267273923 -0.197633457213302 1 1 -5.06607750231254 -3.05335725949541 -1.48661937451808 0 0 0 0 0.825648583154015
"252" 1 0.428510658187975 0.303493828840827 1 0 -2.3412957720735 -0.512475376625504 -1.72639578293366 0 1 1 0 0.57350481851672
"253" 0 -0.170912676416396 -0.240819800853945 1 0 -5.54831144945369 -3.4257454771126 -3.39074388155913 0 0 0 0 0.554546338676692
"254" 0 -0.0541904166830267 -0.223832547958648 0 0 -5.46776750182491 -4.87863137470244 -4.94756144471056 0 0 0 0 0.51935785220612
"255" 1 0.74575710951784 0.976079398588499 0 1 -0.151151835831683 -2.74834728030569 -2.17429046802261 0 0 0 0 2.45002664772972
"256" 1 0.640328394349778 0.559153815540575 1 0 -1.51611137220861 -0.122413952274706 -1.28422417915457 0 0 0 0 2.02832366490533
"257" 0 -0.242487103461713 -0.0396506703671535 1 0 -4.99101012871785 -3.79885114308573 -3.38471597610391 0 0 0 0 0.280342544696934
"258" 0 -0.100875840551471 0.0656823255336335 0 0 -4.97504395939271 -5.44892238568394 -4.57643841046449 0 0 0 0 0.792216053634948
"259" 1 0.840072671464753 0.684880136791333 1 1 -0.279709757145886 0.395961915891571 0.927817689141436 0 1 1 0 2.20613411357489
"260" 1 0.39217593106006 0.367980834651659 1 1 -2.8062268895093 -0.850722141873505 0.342387555076902 0 0 0 1 0.502571421660598
"261" 0 -0.0668071439434349 -0.185153602352894 0 0 -5.39216084254257 -4.73406338644335 -4.81799248069691 0 0 0 0 0.323053991531955
"262" 1 0.79221326874705 0.983252008902847 1 0 0.182803891376109 0.54170253672287 -1.633052737374 0 1 1 0 2.59266100078539
"263" 0 0.200818212223809 0.286862895093857 1 1 -4.1129748905212 -2.65875175555462 -1.41587269866776 0 0 0 0 1.79596379111947
"264" 1 0.599491840131603 0.600146523745293 1 1 -1.35312164571607 -0.264057755238033 0.898755720413925 0 0 0 1 1.6253379807417
"265" 1 0.423941317115178 0.45969542099004 1 1 -2.09666536147436 -0.787278275918758 1.03364905018352 1 1 1 1 1.19626323301051
"266" 1 0.425431109939061 0.412767396984207 0 1 -2.17513206940889 -3.44371770016633 -2.48904913182326 0 0 0 0 0.984366250485289
"267" 0 -0.543608826108925 -0.767446801984865 0 0 -6.76909336215984 -5.878969083544 -5.28869264248927 0 0 0 0 -1.72807441744438
"268" 0 0.358330540234261 0.633183141452131 0 0 -3.44434463184518 -4.04415882857713 -4.64852608578988 0 0 0 0 2.88708236660915
"269" 1 0.367777810877642 0.206522830149662 1 0 -3.18686238762051 -0.848438233927623 -1.90119461798775 0 0 0 0 0.184421928006377
"270" 1 0.388896669053993 0.537288238687762 1 1 -1.96162787774044 -0.551254112254243 0.640714376593577 0 1 1 1 0.99964581523098
"271" 1 0.139941914668579 0.13835562085147 0 1 -3.55788977661613 -4.20370111603721 -2.93390785510254 0 0 0 0 0.191183000984583
"272" 1 0.570605558831366 0.255609356032258 1 1 -2.09076617801459 0.126630984325632 0.509294853673566 0 0 0 1 0.687975142698486
"273" 0 0.145926571886117 0.347487687744529 0 1 -4.5376167716731 -4.67347530713379 -4.30232369000599 0 0 0 0 1.932887322975
"274" 0 -0.203767762288478 0.135128491793974 0 0 -5.24826972132985 -5.07493931352309 -4.99138645742258 0 0 0 0 1.05430637065262
"275" 1 0.427298337523583 0.377831731886063 0 1 -2.25643394381591 -3.36292441753097 -2.71187440503533 0 0 0 0 1.08637563903736
"276" 1 0.441290353850367 0.104834330594431 0 0 -3.00174700156781 -3.15085547688729 -4.12366957568834 0 0 0 0 0.393647310012911
"277" 0 0.0416965514660355 -0.0240134293519965 1 0 -4.96839506844026 -3.33686215539829 -3.05294148805229 0 0 0 0 0.996866400147081
"278" 0 0.406641342223975 0.784034316934159 1 0 -2.94844192484069 -2.4429408685022 -3.11579305934743 0 1 1 0 3.23348488060202
"279" 1 0.314880751295737 0.14849401964661 0 1 -3.4652809968091 -3.72592960572592 -2.38344172251789 0 0 0 0 0.276599120998666
"280" 0 -0.134960417661687 0.0832879191812343 1 0 -4.93000004686638 -3.16054865395974 -2.87653449442018 0 0 0 0 1.63040383465431
"281" 0 -0.00103301792364451 0.129009051335274 0 0 -4.64561899679896 -4.7770764830494 -4.73058161285613 0 0 0 0 1.46795962206532
"282" 0 -0.256057613463316 -0.206826026943252 1 1 -5.73440347356993 -3.27692751208942 -1.57810693281662 0 0 0 0 0.844600834441462
"283" 0 0.0499136247606146 0.164502126184915 0 1 -4.66509721802889 -4.74279183883086 -3.7952191396557 0 0 0 0 1.49343200253622
"284" 0 -0.0739866111999161 0.175333117792524 1 0 -4.84157422843671 -3.15868076525302 -2.96228447493302 1 1 1 0 1.43562815546461
"285" 0 0.252890731086321 0.474369108539851 0 1 -3.8853292481785 -4.77931083623816 -3.50422964735186 0 0 0 0 2.31581816172549
"286" 1 0.396075996842798 0.486612754088266 1 1 -2.31899534698063 -0.814623495284939 0.614816343917659 0 0 0 1 0.788875041810468
"287" 1 0.692233737197884 0.536684838050545 0 1 -1.1131893848093 -2.62484790461416 -2.41513812304821 0 0 0 0 2.0165250723124
"288" 1 0.507959052261399 0.218086396050983 1 1 -2.42906659643658 -0.44369941922027 0.379716752199451 1 0 0 1 0.42420444198189
"289" 0 0.0934930699408544 -0.0909644918467452 0 0 -4.87127618205166 -4.80664152409178 -4.84122025970465 0 0 0 0 1.03641382113624
"290" 0 0.393782100305611 0.195411411367311 0 1 -3.48352109506149 -4.34436270018986 -3.60837295344931 0 0 0 0 2.12720149692645
"291" 0 0.000886786846937656 0.256689476259318 0 0 -4.49545787663052 -4.99315981025907 -5.10985497149994 0 0 0 0 1.32879567996135
"292" 1 0.569782009283773 0.816838615883724 0 0 -0.820216693873677 -3.14365621285238 -4.1959146841971 1 0 0 0 2.18637332869758
"293" 0 0.0478008579693078 0.358718756923803 0 1 -4.25462731098156 -4.70683054271721 -3.68978141733472 0 0 0 0 1.83715035011768
"294" 1 0.897711915977123 1.08005824813065 0 1 1.05731207120312 -2.27905404573998 -2.30977253437448 1 0 0 0 3.36187038226755
"295" 0 -0.011925722048667 0.215455335793455 0 1 -4.82783975998692 -4.36557491071897 -3.67859513471464 0 0 0 0 1.46659725689667
"296" 0 -0.0173255801473211 -0.0877055318027509 0 0 -4.93193751218919 -5.11229062246508 -5.02371702525387 0 0 0 0 1.17903169571627
"297" 1 0.672900112460903 0.465691275113958 0 1 -1.50007579258645 -3.05909086259778 -2.31585855789607 0 0 0 0 1.30672390283392
"298" 1 0.594143489358187 0.618561682641897 1 1 -0.959874844785451 -0.033296697658191 0.868493594206648 0 1 1 1 1.55216989619665
"299" 0 -0.121234937384825 -0.468824355489977 0 0 -5.49805039722673 -5.25448188358417 -4.94025520307998 0 0 0 0 -0.308499913404711
"300" 0 -0.212875998168048 -0.214929706447099 0 0 -5.48697999570206 -4.86946278487514 -5.41170380877546 0 0 0 0 0.456721015196003
"301" 1 0.526451295537793 0.55590009202909 1 1 -1.52110134932752 -0.460937799849901 0.619187680491844 0 0 0 1 1.24749794468953
"302" 1 0.465085011132938 0.564582635886657 1 1 -1.96825233375963 -0.792230138309746 1.14309594776155 0 0 0 1 1.78608529007696
"303" 1 0.507250940064368 0.452546417765235 0 0 -1.778604827083 -3.26323982684578 -4.03641621671762 0 0 0 0 1.47400894643042
"304" 1 0.144104214962982 0.0627245705206523 1 1 -4.01172626030008 -1.89292485769442 0.260876372879396 0 0 0 0 -0.467023308425333
"305" 0 0.100639998111591 0.150076916915102 1 1 -4.19998550365285 -2.83592358918238 -1.49596711134188 0 0 0 0 1.24057794185515
"306" 1 0.355888944137163 0.00251847241072904 0 1 -3.70931591835377 -3.83542109828313 -2.58228111795381 1 0 0 0 0.0358264238491656
"307" 0 0.377642946488393 0.437442447823403 0 0 -3.31363528143962 -4.51165757878614 -4.42292932490444 0 0 0 0 2.39733666453224
"308" 1 0.438864111679894 0.144992410983078 1 1 -2.62291635102914 -0.802849582922051 0.662745247709769 0 1 1 1 0.589002954759794
"309" 0 0.510958945877365 0.696078458185676 1 0 -2.82627023811831 -2.06015976474187 -2.86130000553705 0 0 0 0 3.41298472227252
"310" 1 0.309107529956558 0.293157712626047 1 1 -2.75578004813634 -1.14229831994593 0.787688548409605 0 0 0 0 0.451242223974663
"311" 0 0.00943188262224303 0.034570740998758 1 1 -5.08857946836014 -3.19218901544017 -1.67722185366389 0 0 0 1 1.42090611396276
"312" 1 0.197481932700232 0.208725800042091 1 1 -3.33770297031999 -1.3514722906656 0.546437063155065 0 0 0 1 0.511073784550883
"313" 0 0.436109908714208 0.484843311230042 0 1 -3.27332051510161 -4.38315020612699 -3.8497795437123 0 0 0 0 2.55118869300141
"314" 0 -0.224990640996439 -0.366237995052297 0 0 -6.00905425227739 -5.29762088672329 -4.91176199914826 0 0 0 0 0.149315893308724
"315" 0 -0.50411928558676 -0.628779019818065 1 0 -6.55202333184106 -3.81562348058622 -3.3929620501562 0 0 0 0 -0.892182021651233
"316" 1 0.393052429108309 0.0216363216541012 0 1 -3.1770196928905 -3.3742060360765 -2.74898795428858 0 0 0 0 -0.0805325548179621
"317" 1 0.474776961782951 0.079212176604764 0 0 -2.90942464459107 -3.19560246383942 -3.93312656086894 0 0 0 0 0.359150053746579
"318" 1 0.375112560675866 0.329748274384653 1 0 -2.5427075924513 -0.69851835405738 -1.79521004273736 0 1 1 0 0.785379824666116
"319" 0 0.371343212359119 0.642965258272814 1 0 -3.17979227202683 -2.25594572886506 -3.18621182502294 0 0 0 0 2.74666886820458
"320" 1 0.60315282155026 0.624077670941094 1 1 -1.20029304843584 -0.206473059008221 0.988415291485394 0 0 0 0 2.39617796382504
"321" 0 -0.101883201178294 -0.228573592803409 0 0 -5.31627508939306 -5.2293004096956 -4.90450430033097 0 0 0 0 0.466171010103367
"322" 0 -0.108986823815239 -0.183251392721838 0 1 -5.6087944238638 -5.01982220088797 -3.94967032160799 0 0 0 0 0.508510614858322
"323" 0 0.202720508985771 0.091324188392784 0 1 -4.5263615160253 -4.70746995939474 -3.6827347531858 0 0 0 0 1.62271183842376
"324" 1 0.542572444973361 0.173332332918943 1 0 -2.30465886992796 -0.731973758990387 -1.51312568135563 0 0 0 0 0.627843000428624
"325" 0 0.117221545274202 0.340368903072864 1 0 -4.03828401333643 -2.68595242294196 -2.87686897624498 0 0 0 0 1.84272502844665
"326" 1 0.384676906028544 0.105417058670739 0 1 -3.1447747184199 -3.6664819203792 -2.31347008501285 0 0 0 0 0.275367341936002
"327" 1 0.288352975715608 0.141491596964622 1 1 -3.19866683732057 -1.14893387533797 0.418229153270525 0 1 1 1 -0.563983610574581
"328" 0 -0.231650608207436 0.0772933604757448 0 1 -5.18747667556054 -5.05805707037053 -3.82740193903647 0 0 0 0 0.860081698995964
"329" 0 -0.128577990796374 0.0947649983923565 1 0 -4.65390803858368 -3.33149586644459 -3.3069799042145 0 0 0 0 1.29704059362829
"330" 1 0.288502877985589 0.305862770398058 0 1 -3.03481733318088 -3.41129935702057 -2.69823732264073 0 0 0 0 0.226198813293544
"331" 0 -0.34176488569493 -0.258577386675494 0 0 -5.89134024263532 -5.46383237787666 -4.74896739153403 0 0 0 0 -0.128201379671748
"332" 0 0.138574255781057 0.0629299170354969 1 0 -4.61710293019061 -3.01586870329589 -3.13932370179858 0 0 0 0 1.03522578352619
"333" 0 -0.110183274601042 0.0588093621511224 1 0 -5.20405938001537 -3.07139331019665 -3.13977894309144 0 0 0 0 0.839507113132749
"334" 0 -0.0392853954420982 -0.41383280675628 0 1 -5.58879922664252 -4.96545465440293 -4.00780346853219 0 0 0 0 0.435825181382865
"335" 0 -0.0167221616980218 -0.00139334095722184 0 0 -4.43642374078991 -4.72146037543595 -5.02716602444138 0 0 0 0 1.28930673527028
"336" 0 -0.0921165266798749 -0.198330233237143 1 1 -5.60248499793557 -3.47820906912599 -1.83816342112237 0 0 0 0 1.03057173215126
"337" 0 0.121044799115986 0.231184181489592 0 1 -4.49326042937161 -4.30385188157882 -3.6938109039952 0 0 0 0 1.75765194201423
"338" 0 -0.190719432487972 -0.0894090744015977 0 0 -5.37072892320804 -5.04331539258877 -5.19252723506057 0 0 0 0 0.674232675628202
"339" 1 0.475957241539254 0.0230978516751175 1 0 -2.7046128837306 -0.467193082128681 -1.42196004791734 0 0 0 0 0.379391392771262
"340" 1 0.477425266344777 0.26678768589133 1 1 -2.65088627600164 -0.645142611217006 0.862890904207362 0 0 0 1 1.13914582090847
"341" 1 0.492545791749133 0.454086916170156 1 1 -2.03646685009758 -0.276694992770015 0.790834775005358 1 1 1 0 1.26809163862755
"342" 0 -0.167115356791871 0.119027474922012 0 1 -5.09848346770393 -4.95819153866534 -3.51259339330931 0 0 0 0 1.11701464013747
"343" 0 0.148311305771652 0.336657835002001 1 0 -4.30648272504793 -3.15286905030232 -3.36151310882451 0 0 0 1 1.81221056672998
"344" 0 0.194561599073579 0.235340835396121 1 1 -4.16456673362716 -2.98579766376836 -1.86726521055477 0 0 0 0 1.67420970310601
"345" 0 0.196797911565232 0.469515737235018 1 0 -3.79182878159871 -2.59854016249531 -3.31205342566568 0 0 0 0 2.56197719743536
"346" 0 -0.267169026638588 -0.260890513556554 0 1 -5.73884966123543 -5.2806349106909 -3.73017865369084 0 0 0 0 0.324310802743095
"347" 1 0.462191292353416 0.524813987079091 1 0 -1.9678534093284 -1.10628935766359 -1.83400882340475 0 1 1 0 0.950780554375879
"348" 1 0.308258612656975 0.325203343230517 1 1 -2.71959114895531 -1.21558452834903 0.402913263810277 0 1 1 0 0.579953655901881
"349" 0 -0.119815844388898 -0.15313915586346 0 0 -5.58990342540125 -5.22540977936093 -4.93517131372209 0 0 0 0 0.535638119077441
"350" 1 0.409270184617351 0.28299256527916 0 0 -2.40668594830053 -3.59030683131826 -4.33136250878582 0 0 0 0 0.446888953502017
"351" 0 0.168830634253774 0.243855085008936 1 0 -3.92691224255663 -2.6100958157881 -3.10591550231188 0 0 0 0 2.02816362512932
