"A_bin" "L_bin_binA" "L_cat_binA" "M_cont_binA" "M_bin_binA" "M_cat_binA" "contY_binMcontMbinA_EMint" "contY_catMbinMbinA_EMint" "contY_catMcontMbinA_EMint" "binY_binMcontMbinA_EMint" "binY_catMbinMbinA_EMint" "binY_catMcontMbinA_EMint" "countY_binMcontMbinA_EMint" "countY_catMbinMbinA_EMint" "countY_catMcontMbinA_EMint" "C_cont"
"196" 0 0 2 0.0273492152338606 0 0 -4.94407701345972 -4.91355569020125 -4.90093797698511 0 0 0 5 5 6 0.1331530709094
"197" 0 0 0 -0.227356413534657 0 2 -5.55863043782763 -3.84046136923025 -3.60842170760624 0 0 0 2 3 1 0.59211228097271
"198" 0 1 2 0.296176488213948 1 2 -2.79148322093322 -1.74987960280434 -2.52790744436672 0 0 0 2 3 2 0.0442440839493076
"199" 0 0 2 0.254104655669508 1 2 -3.07403293351646 -1.78555945948447 -2.33608396375476 0 0 0 1 1 0 1.58673172308037
"200" 1 1 1 0.74734812183026 1 0 -0.678778633931048 -1.6288932807167 -1.57771643342488 0 0 0 1 0 2 0.783225892747308
"201" 1 1 1 0.773059200625406 0 2 -2.12853001946915 -2.37773009930716 -0.107285861492804 0 0 0 2 2 1 0.872868917684851
"202" 0 0 1 0.10539570530167 1 1 -3.15418019178848 -0.831029951318253 -3.5587138035866 0 0 0 4 1 1 0.649480803322924
"203" 1 1 1 0.844062874577951 0 0 -1.67809320499577 -3.41705334324629 -1.58038298465258 0 0 1 3 5 0 0.346554730370964
"204" 0 0 2 0.408399636670209 1 0 -2.90438784942103 -3.21189681058897 -3.90843757721724 0 1 0 3 3 0 1.27714188299605
"205" 0 1 2 0.105177553325071 1 0 -3.06626323835969 -2.87165949267608 -4.7442462825072 0 0 0 3 3 3 0.1016059985946
"206" 0 0 1 0.393017911815092 1 2 -2.91923613994359 -1.89730867706962 -2.09857830208929 0 0 0 4 2 2 1.78708329936985
"207" 1 0 0 0.325716984860856 0 2 -3.69022061153052 -3.24708978318719 -1.7609962638837 0 0 0 5 2 3 0.132273617061397
"208" 0 0 1 0.44048442950186 1 1 -2.32095511448278 -1.51044622447287 -2.23826604679206 0 1 0 1 1 5 1.54995423303497
"209" 0 1 1 0.420647214256402 0 2 -3.27145201524311 -2.38382489800734 -1.89551648796818 0 0 0 7 4 0 2.22579270036281
"210" 0 0 1 0.10029966498705 1 0 -2.70203652664308 -3.14951500389866 -3.81115796064337 0 0 0 3 1 5 0.467924823308534
"211" 0 1 2 0.0809556733376017 0 2 -4.29666629584877 -3.0096329146115 -2.88484528574728 0 0 0 3 2 1 0.073637896025433
"212" 0 1 0 -0.373747970073811 0 0 -5.83341338209759 -4.8117250106039 -5.71913026862722 0 0 0 6 4 2 -0.786965111870889
"213" 0 1 1 -0.254756355542937 1 0 -3.57033596878813 -2.57873356632045 -4.91954831078629 0 0 0 5 8 6 -1.19028370973411
"214" 0 1 0 -0.0455480789672934 1 0 -3.47014890107759 -3.21459431058305 -4.71535632247593 0 0 0 5 3 4 1.03811977095441
"215" 0 0 1 0.53903772643395 0 2 -3.38920794228861 -2.97779074468729 -1.82062229322006 0 0 0 2 3 3 2.42205131251833
"216" 0 0 0 0.268314058953023 1 2 -2.85116038121746 -1.77573419618721 -2.69107450608982 0 1 0 0 1 5 2.07279506013235
"217" 0 0 0 -0.241270367237315 1 0 -4.69317826060629 -3.16602356660919 -5.75800258042777 0 0 0 3 3 8 0.144606424929872
"218" 0 0 2 0.178467808331771 0 2 -4.39290998038474 -3.23592182104881 -2.75804811254128 0 0 0 6 6 0 1.10412111242545
"219" 0 1 1 0.528252498938744 1 2 -2.0531936395868 -0.90648694909452 -1.6064469047779 0 0 1 2 3 0 2.01154533027386
"220" 0 1 2 0.478238869291617 1 0 -2.29554618253423 -2.93979312615181 -3.68985962772665 0 0 1 2 2 4 1.63402116375829
"221" 1 0 0 0.561078951850314 1 2 -1.69856921760841 -1.56537801858567 -1.41801545019943 1 0 0 1 3 2 1.24778774360212
"222" 0 0 2 0.150802087241163 1 2 -2.79624198923053 -1.82183000101293 -3.1617546839804 0 0 0 2 2 5 1.19392167894552
"223" 1 0 0 -0.0694776688960707 0 0 -4.52355857082042 -4.28726430447618 -3.94709443459869 0 1 0 4 3 2 -1.46847074300001
"224" 0 0 0 0.150021632010584 1 2 -3.16803320942262 -1.80649413903032 -3.15613893811138 0 0 0 4 3 6 1.83193659030224
"225" 0 0 1 0.251678919038566 1 2 -3.24047465754192 -1.83859441799039 -2.48008815241218 0 0 0 7 4 1 0.769686220011652
"226" 0 1 1 0.404621354863489 0 1 -3.43988567428098 -2.33679815956838 -2.5761480924021 0 0 0 5 2 3 1.1766371311191
"227" 1 1 1 1.01388782166355 1 1 -0.342972600189151 0.180086763915944 0.0411855872283675 0 0 1 0 0 0 1.68518767019494
"228" 0 1 2 0.639119662096882 0 1 -3.27916972199477 -2.3859035556349 -1.78487844512738 0 0 0 1 1 2 2.24959704922516
"229" 1 0 0 0.7660464338721 1 1 -1.02556750215058 -0.789857225507936 -1.03048138204535 1 0 1 1 1 2 2.36082588478653
"230" 0 0 0 -0.207936069688779 0 2 -5.14158282832388 -3.71043190076576 -4.37178247082208 0 0 0 3 4 3 0.667121109150872
"231" 1 1 0 0.564693576721053 1 0 -1.24969978104404 -2.14965820103189 -2.34592933857269 1 0 0 1 2 2 1.64161244197664
"232" 0 0 0 0.00513892574337882 0 2 -4.54407166993975 -3.63500623209276 -3.25115768692545 0 0 0 10 3 6 1.59693789565357
"233" 0 0 2 -0.0368749976587473 0 2 -4.79787017357252 -3.81325325276377 -3.30650594492401 0 0 0 8 5 1 0.14321261814494
"234" 0 1 2 0.824692161109881 1 1 -1.25481634277093 -0.621492355273284 -1.72054914878955 1 1 1 2 0 1 2.96176221885194
"235" 0 1 1 0.180882542181874 1 1 -2.855255663862 -0.707312740456195 -2.59502722838919 0 0 0 5 1 3 -0.15959520649199
"236" 0 0 1 0.225052856714482 0 2 -4.4853706094454 -3.29091764402392 -2.47403681852923 0 0 0 4 1 2 0.498521622547972
"237" 0 0 1 0.218786885177479 0 1 -3.99741626222778 -3.04300425785299 -2.73030087496047 0 0 0 6 1 1 1.26815014563513
"238" 1 1 0 0.620712128156646 1 2 -1.17928622593476 -0.886109422573803 -0.904718896214355 0 1 0 0 1 3 1.40022415955096
"239" 0 1 0 0.407521101577537 1 0 -2.79374355970854 -2.97419498896341 -3.95152839486992 0 0 0 1 4 3 1.82888322102592
"240" 0 0 2 0.0288434775979827 1 2 -3.00822445905746 -2.07892984987995 -3.02134980405304 0 0 0 2 2 3 0.606984519879266
"241" 1 1 1 0.689265247194223 1 2 -0.782224900228565 -0.532327870564103 -0.746238490963137 0 0 0 0 2 0 -0.440115505602864
"242" 0 0 2 0.425158943990001 0 1 -4.16207972852906 -3.33232997768739 -2.477157100413 0 1 0 4 2 2 1.8052999804639
"243" 0 0 1 0.322138338530763 0 1 -4.08794472731137 -2.47300242463267 -2.56832990776714 0 0 0 4 2 1 1.18673551691428
"244" 0 0 1 0.282972628719243 0 1 -3.87553405190033 -2.83659398344862 -2.7832189653155 0 0 0 4 4 2 1.31587345219005
"245" 0 0 0 -0.0588394289656595 0 2 -5.15900507254342 -3.88109654423475 -3.63616004199645 0 0 0 6 1 2 0.908053619294906
"246" 0 1 2 0.318476109420808 1 1 -2.52902122875658 -1.00169915806028 -2.79796948479712 0 1 0 6 1 4 0.32312477018913
"247" 1 0 1 0.794526819055115 1 2 -0.955264146550964 -0.729676964231454 -0.685173248287736 0 0 0 0 1 0 1.20471077257827
"248" 1 1 1 0.939365658971722 1 1 -0.096780127397789 0.305738043962151 0.043088675066332 1 1 1 1 0 0 2.03249690156633
"249" 0 1 1 0.669097012634012 1 2 -1.81567364356648 -1.648601196644 -1.49404775325335 0 0 0 2 1 0 2.20275199243535
"250" 1 0 0 0.0342093157260507 1 1 -2.41631455480928 -0.71720557816957 -3.26424342025868 0 1 0 3 0 3 -0.917025247960601
"251" 0 0 2 0.0943950600616942 1 0 -3.24994196133427 -3.30964610138387 -4.45165576843997 0 0 0 6 4 5 0.493311633881627
"252" 1 0 2 0.638573394920885 1 0 -1.37943933827068 -2.50821617319333 -2.88269886143066 0 0 0 0 3 7 0.548748156570571
"253" 0 0 0 -0.0810048203647256 0 2 -5.27097468710134 -3.45456339863712 -3.67038638682369 0 0 0 3 4 8 1.21032504981964
"254" 0 0 2 0.307585151578761 1 0 -2.87875205691408 -2.76192585556547 -4.27938298206043 0 0 1 4 5 4 1.67091900175314
"255" 0 0 1 0.484203407654746 1 1 -2.11771968851959 -1.01985075534861 -2.07915217652785 0 1 0 3 2 5 2.30007310497448
"256" 0 1 2 0.455851077996664 0 0 -3.26412617388482 -4.62649986976119 -3.52745972120605 0 0 0 4 3 3 1.02398431366286
"257" 0 0 0 -0.0549581930934891 0 0 -5.20827612457234 -4.75380740674785 -5.06797230913596 0 0 0 4 2 1 1.03398853569542
"258" 0 0 2 0.0368831354648415 0 1 -4.35239272231053 -2.83841570199073 -3.65983841777131 0 0 0 2 3 3 0.36877649680748
"259" 0 0 1 0.222951708768328 1 1 -2.83496318477375 -1.19463391381204 -3.0910022211474 0 1 0 5 1 4 0.56519461659316
"260" 0 1 0 0.0528115819656531 1 2 -3.56330202239558 -1.66465538055583 -3.25174961216631 0 0 0 2 0 3 1.49506717155398
"261" 0 0 0 -0.231636754225908 1 0 -4.03921224717329 -3.48557805433631 -5.49338755839537 0 0 0 3 1 6 0.280317902834464
"262" 0 0 2 0.408960977404425 1 2 -2.78696397165393 -2.12570209671124 -1.98959181177506 0 0 0 3 0 1 1.69225106470639
"263" 1 1 2 0.846198817625534 0 1 -1.90932407242444 -1.50456465858989 -0.319229540921553 0 0 0 1 0 0 1.62987133629311
"264" 0 0 1 0.210366493850126 0 0 -3.93443087606181 -4.4853268048512 -3.86363175998158 0 0 0 8 2 6 1.50687512668211
"265" 0 1 2 0.49145541907641 1 0 -2.01462467196984 -2.78387541652007 -3.39632098434342 0 0 0 0 5 4 0.867328468101482
"266" 0 1 0 0.111686865861846 1 0 -3.16356419605783 -3.01362117648393 -4.05177897979881 0 0 0 4 3 5 1.22885202262641
"267" 0 0 1 0.174838163883737 1 0 -3.22364619623615 -3.18788254081221 -4.46598022982994 0 0 0 2 1 3 -0.224696904820441
"268" 1 1 1 0.898966848750823 1 2 -0.277762620006067 -0.483590428736314 -0.220543565171722 0 0 1 0 0 0 1.41331374693244
"269" 0 1 1 0.474539651277119 1 1 -2.1973944353264 -0.916928106795447 -1.97820111502728 1 0 0 2 0 0 1.68071003163173
"270" 1 1 2 0.827927065307286 1 1 -0.73892344223301 0.00339624101744311 -0.34268695960487 0 0 0 0 0 0 1.30058045143395
"271" 0 0 2 0.0118423283594518 1 1 -3.91725479034113 -1.60899578805373 -3.48604426330347 0 0 0 1 4 5 0.144551738128468
"272" 0 0 1 -0.0535715854067377 1 1 -3.61912636549999 -1.22697603560011 -3.53098774619741 0 0 0 4 1 4 0.36805148828416
"273" 0 1 2 0.58795314162194 1 2 -2.69990760633883 -1.78196144966419 -1.56588517977795 0 0 0 2 0 4 2.37389161045163
"274" 0 1 0 -0.249094918807206 0 2 -5.2649339434084 -3.46364413325483 -3.83670234550702 0 0 0 2 4 1 -0.197459950675862
"275" 1 0 2 0.872666488616176 0 1 -2.48223271030944 -1.92738930121839 -0.615852929310312 0 0 0 1 2 3 1.67479579120511
"276" 0 0 1 0.0818783051864681 1 2 -3.18387182667223 -1.88406578373416 -2.83635017090342 0 1 0 4 3 0 0.317815306817609
"277" 0 1 1 0.167308230060206 0 2 -3.92903235143983 -3.24634728215538 -2.64272025768711 0 0 0 0 1 6 0.224409625188039
"278" 0 1 0 -0.179912486086393 0 2 -5.21801173511586 -3.17229957106272 -3.38909892298906 0 0 0 2 4 4 0.449722872472842
"279" 1 1 2 1.01790727791784 1 2 0.0209714688336101 -0.862104234096068 0.306543642764032 1 0 0 0 0 0 2.99840003199244
"280" 0 0 2 0.456032717293168 0 1 -3.63249500972223 -2.8682033311062 -2.37539150471207 0 0 0 3 2 2 1.86220977035675
"281" 1 1 2 0.93922609399098 1 2 -0.333953815090628 -0.809961660205798 -0.190126088613649 0 0 1 0 1 0 1.52816790788271
"282" 1 1 1 0.850422364239889 1 2 -0.454367202305281 -0.375541120419825 -0.198537373904263 1 1 0 0 1 0 0.774395583236816
"283" 0 0 0 -0.206322730327823 0 2 -5.52721893744515 -3.62971217560137 -3.76723689803014 0 0 0 8 7 8 -0.112756829457535
"284" 1 1 1 0.831607342086728 1 1 -0.413059433712094 0.505605941531037 -0.212722943858297 1 0 0 0 0 0 0.958946410112799
"285" 0 1 2 0.14044049780077 0 2 -4.09056876742682 -3.51995243580392 -2.16890836377331 0 0 0 4 3 3 0.924498000562058
"286" 0 0 1 0.439038851939344 1 2 -2.48201459089091 -1.56390972800446 -1.92720410896582 0 0 0 2 5 2 1.91786635881662
"287" 0 0 0 -0.338628169083769 0 2 -5.57710065647511 -3.98761900815393 -3.98825204462785 0 0 0 4 6 3 0.492206781551229
"288" 0 1 0 0.0785657575548837 1 2 -3.45657526154713 -2.00088760210282 -3.0399942653627 0 0 0 4 2 6 1.64710066852815
"289" 0 0 0 0.0338518946151161 0 2 -4.75842878633581 -3.75839933951576 -3.66523799962922 0 0 0 3 3 2 1.25499445175248
"290" 1 1 2 0.652584712247792 1 1 -1.20822886061938 -0.343806963947224 -1.32855009093987 0 0 1 4 0 0 -0.617882395234541
"291" 0 0 0 -0.984949937593111 0 0 -7.25898917026723 -5.28123215638286 -6.87801726950005 0 0 0 7 5 5 -2.43344743103558
"292" 0 0 0 0.247646482239035 1 2 -3.29253840742847 -2.06574835648004 -2.81193748763426 0 0 0 2 3 3 2.76249941608119
"293" 1 1 1 0.293873290954531 1 2 -1.77975711259035 -0.820855896048346 -1.30150221734911 1 0 0 2 1 2 -1.3523258396202
"294" 0 1 2 0.240584119214323 1 1 -2.79514826896473 -0.75923596039208 -3.04336978397786 0 0 0 0 0 4 1.17759889050726
"295" 1 1 2 0.948704903307193 1 2 -0.410752344870396 -0.894126496508311 -0.209971512436138 1 0 0 0 0 0 2.06833689580961
"296" 0 1 2 0.471399557925398 0 2 -3.55176076492192 -3.19172225659205 -1.79407393244828 0 0 0 1 5 3 2.41340225637864
"297" 0 0 2 0.300309622535116 0 0 -3.96953804548063 -4.55668139446097 -4.11400993797861 0 0 0 4 6 2 1.36435582135622
"298" 1 1 1 0.860476502420188 1 2 -0.286937159658397 -0.258510065739471 0.0151683745841648 0 1 1 0 0 0 1.50928531398281
"299" 0 0 2 0.298226476550136 1 1 -2.77649043657111 -1.37044508104187 -3.3692767204125 0 0 0 3 0 4 1.96107117378158
"300" 1 0 2 0.84408987896313 0 0 -2.80736239186415 -3.96140117446281 -2.32505146791581 0 0 0 3 2 1 1.30651736297276
"301" 0 0 1 0.365351777230091 1 2 -2.66879335419557 -1.91791208307091 -2.49963156395379 0 1 0 2 2 2 1.79135560767375
"302" 1 1 2 0.602110720199091 0 2 -2.23272349652167 -2.30381727909433 -0.825606433973382 0 0 1 1 1 0 0.18989788366118
"303" 1 0 0 0.147472225705144 1 1 -2.62566371723701 -0.740914268073175 -2.64717480842946 0 0 0 2 1 3 -1.07296612145608
"304" 0 1 2 0.0526054980137709 1 2 -3.4700694998376 -1.49606713592568 -3.01468049463066 0 0 0 2 0 4 0.27661900015684
"305" 0 1 1 0.253116223408975 0 0 -3.73727402622597 -4.59738329883358 -3.76052444443641 0 0 0 5 2 4 0.271416771652673
"306" 1 1 2 1.17213442550198 1 0 0.0703418093246133 -1.83174124191253 -0.740763914164354 1 0 0 0 1 1 2.46363603759765
"307" 1 1 2 0.76414525695954 1 2 -0.471723180326979 -0.797285228969156 -0.257597108632399 1 1 0 1 1 0 1.1547834850351
"308" 0 0 0 0.254120747362496 1 1 -3.08552568414982 -1.53699772027384 -3.26283393746814 0 0 0 7 3 2 2.53212018363894
"309" 0 0 2 0.0836337082491306 1 2 -3.4776187500804 -2.18216217591875 -3.35723083780979 0 0 0 6 3 4 -0.255609471645397
"310" 0 1 2 0.434682306069038 0 1 -3.45359024822278 -2.44941236810535 -2.13797407655711 0 0 1 4 3 2 1.21417274840816
"311" 0 0 2 0.14474794553507 0 0 -4.61451068920734 -4.67105625591442 -4.35411981084462 0 0 0 2 6 4 0.442554738896934
"312" 1 1 2 0.945853334684189 1 1 -0.537946156887592 0.0218952743311636 -0.31974335188198 0 0 0 0 0 0 1.64188155980892
"313" 1 1 0 0.303535643021323 1 1 -2.28922813876253 -0.859905393034351 -2.28286138682093 0 0 0 1 1 1 -0.306938831884632
"314" 1 1 0 0.445654284366934 0 1 -2.912074364412 -2.03169172327471 -1.6096959204801 0 0 0 3 1 2 1.1244151220665
"315" 0 0 2 0.381215996738817 0 0 -4.08633061152017 -4.77140218488888 -4.19991975768552 0 0 0 7 3 6 1.3122444234104
"316" 0 0 1 -0.202737868442723 1 1 -3.89169983106846 -1.28988178334489 -3.62934934608589 0 0 0 4 0 2 0.141630309352228
"317" 0 1 0 -0.189427259545719 1 0 -3.63442928613993 -3.12871806965027 -5.15736725396969 0 0 0 2 3 5 -0.24418652714043
"318" 0 1 0 0.199772629298156 0 2 -4.28427992356745 -3.35952882797967 -2.69955809163043 0 0 0 4 5 3 1.29877368899838
"319" 0 0 2 0.318972176951812 1 2 -3.15025859265441 -2.19414602541954 -2.76080521374332 0 0 0 0 2 1 1.3647020067573
"320" 1 0 1 0.430921262154279 1 0 -1.49325549820519 -2.00961984350717 -3.14657802540413 0 1 0 4 2 5 -0.177112651857805
"321" 0 0 0 0.262477281960435 0 1 -4.21733588166695 -2.82126751494226 -3.24963984215711 0 0 0 4 1 4 2.61326412145572
"322" 0 1 0 -0.0366111235094532 0 2 -4.91812213590535 -3.1069339241281 -3.16412253470424 0 0 0 4 3 5 0.482992695054932
"323" 0 1 1 0.709245156946774 1 0 -1.56901625362771 -2.54039371658814 -2.98616601177785 0 0 0 2 5 3 2.99348400896269
"324" 0 1 1 0.548609377328721 1 2 -1.79217072597202 -1.61973630041009 -1.71115374236317 0 0 0 3 2 1 0.96242376234778
"325" 0 0 1 0.271639501811815 1 0 -2.73734650134933 -2.92129713132174 -4.31641533935041 0 0 1 3 4 3 0.348438744790412
"326" 1 1 1 0.981522087129739 1 1 0.0103867329147836 0.230512818520836 -0.345116175828114 1 0 1 0 1 0 0.846537952877059
"327" 1 0 0 -0.0537178157706001 1 2 -3.1384312080806 -1.59145054660908 -3.00730826518914 0 0 0 3 3 5 -1.16366654021501
"328" 0 0 1 0.525561950544023 0 2 -3.51071414752733 -3.30082013761738 -2.06410585342814 0 0 0 8 5 1 2.56684450429496
"329" 0 1 2 0.442919979094218 1 2 -2.60573377908713 -1.29310173428191 -2.33135259268652 0 0 1 1 2 3 1.3369422212061
"330" 1 0 2 0.930611089508226 1 1 -0.826555157788659 -0.154959227897053 -0.336840821066604 0 0 0 0 0 0 2.19202085066619
"331" 0 0 2 0.243448736171643 1 0 -2.76456746348385 -2.91888186531158 -4.13918252837235 0 0 0 3 4 2 1.33372064974043
"332" 0 1 0 -0.165004253100269 1 2 -3.78503722373737 -1.75328584509373 -3.7661727112868 0 0 0 10 2 4 0.548167119943182
"333" 1 1 2 0.718466872542414 1 1 -0.91628508835626 -0.616609486962155 -1.03270016736069 0 0 0 1 0 0 1.14204195472109
"334" 0 1 0 -0.197089607889465 0 2 -5.30102690207501 -3.42260966333417 -3.79867903842788 0 0 0 5 5 5 0.0512037879650372
"335" 0 1 0 -0.158923915509449 1 0 -3.9618105739684 -3.74466690131078 -5.12317927619895 0 0 0 0 2 2 -0.196508280829819
"336" 0 0 0 -0.423504340035266 1 1 -4.83268424053393 -1.62113163932121 -4.68775844723298 0 0 0 11 0 7 -0.291558341329565
"337" 0 0 2 0.496403329376774 0 1 -3.66877042816071 -2.60513265487401 -2.30467772917941 0 0 0 5 1 1 3.07279677157722
"338" 0 0 0 0.163579426905055 0 2 -4.76168373863519 -3.32644602986372 -3.29937899769259 0 0 0 4 3 1 2.03823795559106
"339" 1 1 1 1.1064526562629 0 2 -1.01874381452196 -2.31482601864865 0.0884071441155968 0 0 1 1 2 0 1.4954059139929
"340" 1 0 1 1.02215386326343 1 1 -0.26970910240822 -0.00584009667688054 -0.460908931253019 0 0 0 0 0 2 1.41437621601092
"341" 0 1 0 0.331416041452083 1 1 -2.55934494728114 -1.03945381505604 -2.5420099754455 0 0 0 1 2 0 2.80080566962511
"342" 1 1 0 0.3764510835344 1 1 -1.57832076501935 -0.313284746792158 -1.74156191640421 0 1 0 2 0 6 0.683621419417872
"343" 1 1 2 1.01774984096512 0 1 -2.02587873043893 -1.68144196372586 -0.185032205845846 0 0 0 2 4 0 1.84905721321369
"344" 0 0 1 0.1620506502273 0 0 -4.60905828281224 -4.7278896989128 -4.14755977599517 0 0 0 3 6 5 0.33936727643982
"345" 0 0 2 0.258442800405035 1 2 -3.38526458819067 -1.82118290460439 -2.78664587537248 0 0 0 2 3 3 1.17789516489486
"346" 0 0 1 0.174095546536316 0 2 -4.18497230339663 -3.34002795955467 -2.25675742179811 0 0 0 2 3 4 0.642654468031537
"347" 1 0 2 0.229602722590138 1 0 -2.38793297149099 -2.39882228910614 -3.36322230908606 0 0 0 3 4 2 -0.721309933109009
"348" 0 0 0 0.0345640029066997 1 2 -3.83670701886697 -2.14593304743265 -3.28556608704546 0 0 0 12 4 3 1.56159877680885
"349" 1 1 0 0.497694480779196 1 0 -1.51466801334779 -2.0947803419977 -2.80209824563826 0 1 0 1 4 2 0.782170468794986
"350" 1 1 0 0.520075114477822 1 1 -1.66612435243318 -0.216855473667197 -1.89451064526072 1 1 1 1 0 2 0.737918456427589
"351" 0 1 2 0.637468460951938 1 2 -1.98607479837223 -1.46778460856765 -1.50439624369771 0 1 0 2 1 1 2.7521383673909
"352" 1 1 1 0.567790485630016 0 2 -2.58302253444201 -2.25752549555009 -1.11298499592233 0 0 1 1 3 1 -0.381706741175122
"353" 0 0 0 0.0599778311805062 1 2 -3.02264596246033 -2.4007347013903 -3.66074251254085 0 0 0 6 1 3 1.03157434194173
"354" 1 1 1 1.14512706111038 1 2 0.212067401485401 -0.221163625413616 0.67194465342274 1 1 0 0 0 0 2.87866699744657
"355" 0 0 1 0.129886180539989 1 0 -3.12465689927798 -3.17716476553972 -4.44561958137849 0 1 0 1 2 7 0.540644366413616
"356" 1 1 1 0.959146774182901 1 1 -0.279494554852259 0.158912794908264 0.272960447757151 1 1 0 0 0 0 2.19915637531735
"357" 0 1 1 0.373487236942976 1 1 -2.1979720396415 -0.806259472560482 -2.37806899218652 0 0 0 3 2 4 0.690440500324389
"358" 0 0 0 -0.489478674479281 0 2 -5.98928717649701 -3.6912036137813 -4.65492942199126 0 0 0 4 3 3 -0.63212842711871
"359" 1 0 0 0.750768084278812 0 0 -2.59192883575255 -3.93574265706013 -3.01549665780352 0 0 0 5 1 3 2.54732089743049
"360" 1 1 2 0.825942372543862 0 0 -2.35243445268292 -3.3777441991651 -2.11951102753649 0 0 0 3 1 2 0.698542774742412
"361" 0 1 2 0.559767846086217 1 2 -2.12245411568082 -1.6733566733965 -1.40177410968757 0 0 0 4 1 1 1.65445236991088
"362" 1 0 0 0.596573405724621 1 1 -1.2756672417304 -0.271590354916137 -1.80755115381208 0 0 0 0 1 1 1.86292400615973
"363" 0 1 1 0.475635717802489 0 2 -3.12222701823488 -2.72864837483137 -1.80066177521861 0 0 0 4 1 2 0.86332204822596
"364" 0 1 2 0.313348862232954 1 0 -2.68103043257066 -2.90868770551059 -4.00759924281063 0 0 0 2 1 3 1.09278891379374
"365" 1 0 0 0.397955333014779 1 0 -1.95669024535374 -2.05322384477334 -3.1459252747781 0 0 0 1 2 6 0.20287855110432
"366" 1 0 1 0.662439099923875 0 2 -2.70122970513749 -2.75596420282235 -1.26539178391132 0 0 0 3 1 2 1.1800838991834
"367" 1 1 1 0.699165110630887 1 2 -0.844066446052846 -0.759975845875563 -0.728349329529066 1 0 0 1 1 1 0.868112424919214
"368" 0 1 0 0.103389734246621 1 0 -2.98068212607878 -3.00185671049108 -4.51705616381056 0 0 0 3 2 7 1.64963524030437
"369" 0 1 2 0.51416209575927 1 2 -2.09596261212588 -1.54373282513589 -2.07565375117701 0 0 0 2 3 2 2.03622198199685
"370" 1 1 2 0.385299706834783 1 2 -1.53481255976947 -1.04267228475073 -1.65733664738015 1 1 0 4 2 2 -1.02300666759283
"371" 0 0 2 0.35001185069988 1 1 -2.74437148252252 -1.37287452565506 -2.82556197460859 0 1 0 3 2 5 1.3130502618389
"372" 1 1 1 0.831536026673403 0 2 -1.53859281304681 -2.11039831060554 -0.184349200797874 1 0 1 3 4 0 1.30832812329525
"373" 0 0 1 0.229956823346726 0 0 -4.05379538394767 -4.50031884824728 -4.0938202849194 0 0 0 3 5 6 0.740383304628717
"374" 0 1 0 0.24125408398676 1 2 -2.68622257394686 -1.52935658122389 -2.75160499451381 0 0 1 3 5 0 1.37472304004094
"375" 0 1 1 0.506671906126113 1 0 -2.51338682106953 -2.71955483874944 -3.6624097522195 1 0 0 4 3 1 1.50527770757255
"376" 0 0 0 -0.145092867462116 1 2 -3.79337259449061 -2.29748284159443 -3.65318875436028 0 0 0 4 1 1 0.736734480101755
"377" 1 0 2 0.625694784655635 0 2 -2.5933159983067 -2.6949964322549 -1.19318284563338 0 0 0 4 3 0 1.06639375599774
"378" 0 0 0 -0.296186571355335 1 0 -4.37468031886024 -3.55001169393812 -5.69884878885851 0 0 0 4 4 4 -0.435211351828721
"379" 0 1 2 0.264287061542262 1 2 -2.66820332292886 -1.87070272053074 -2.71541994428083 0 0 0 2 1 5 1.65139426409784
"380" 1 0 0 0.0674749603142681 1 2 -2.66858209791906 -1.35308432946041 -2.6647955419151 0 1 0 5 1 3 -0.227874549314552
"381" 1 1 2 1.26073115503069 1 2 0.267263913358519 -0.587899995841795 0.608700118012351 1 0 1 0 0 0 3.22393553077567
